timestamp,x,z,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,30:87:D9:B1:7E:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:81:**,30:87:D9:31:61:**,00:24:6C:26:8B:**,30:87:D9:31:95:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7D:**,00:24:6C:26:87:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:B1:95:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,B0:6E:BF:3B:A8:**,30:87:D9:32:38:**
1662467920,7.0440693,20.3376045,-57,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-69,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-80,-100,-77,-70,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-72,-79,-100,-71,-100,-100,-100,-100,-76,-77,-73,-100,-100,-57,-71,-100,-74,-100,-57,-79,-78,-100,-100,-45,-74,-79,-100,-78,-100,-100,-57,-100,-77,-100,-70,-75,-100,-100,-100,-100
1662467921,7.2643661,20.3442612,-59,-100,-100,-79,-100,-100,-100,-100,-78,-100,-71,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-64,-100,-100,-63,-76,-100,-100,-100,-100,-76,-73,-78,-100,-77,-100,-100,-70,-78,-100,-77,-100,-100,-100,-100,-100,-100,-64,-100,-100,-59,-100,-100,-69,-100,-59,-100,-78,-76,-100,-45,-69,-77,-100,-100,-100,-100,-59,-100,-100,-100,-76,-100,-78,-100,-77,-77
1662467922,7.3253193,20.3373699,-57,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-77,-80,-100,-77,-69,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-77,-80,-100,-69,-100,-100,-100,-100,-79,-77,-78,-100,-100,-56,-100,-100,-74,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-57,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467923,7.305006,20.3510303,-65,-68,-100,-78,-100,-100,-77,-100,-77,-100,-65,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-62,-100,-100,-61,-75,-100,-100,-100,-100,-70,-60,-100,-100,-69,-100,-76,-64,-77,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-67,-100,-100,-66,-100,-70,-100,-77,-72,-100,-45,-66,-77,-100,-76,-100,-100,-66,-100,-78,-100,-77,-100,-100,-100,-77,-74
1662467924,7.3182764,20.3685036,-67,-100,-100,-78,-100,-100,-77,-100,-77,-100,-63,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-63,-100,-100,-63,-75,-100,-100,-100,-100,-73,-64,-100,-100,-69,-100,-76,-66,-77,-100,-78,-100,-100,-100,-100,-76,-73,-63,-100,-100,-68,-100,-100,-64,-100,-67,-100,-77,-73,-100,-45,-66,-77,-100,-76,-100,-100,-66,-100,-78,-100,-77,-100,-100,-100,-77,-75
1662467925,7.3156834,20.3672047,-68,-79,-100,-79,-100,-100,-78,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-59,-100,-100,-68,-100,-100,-67,-100,-78,-100,-100,-100,-66,-67,-82,-100,-74,-100,-75,-59,-100,-78,-100,-100,-100,-100,-100,-78,-75,-76,-100,-100,-67,-100,-100,-59,-100,-68,-100,-100,-74,-100,-40,-58,-81,-100,-76,-100,-100,-65,-81,-79,-100,-100,-100,-100,-100,-78,-73
1662467926,7.3130941,20.3652763,-65,-100,-100,-79,-100,-100,-79,-100,-72,-100,-64,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-61,-100,-100,-63,-76,-100,-100,-100,-100,-73,-61,-70,-100,-73,-100,-75,-70,-72,-100,-75,-100,-100,-100,-100,-75,-73,-64,-100,-100,-68,-100,-100,-71,-100,-65,-100,-72,-67,-100,-45,-71,-77,-100,-74,-100,-100,-66,-100,-79,-100,-100,-100,-100,-100,-82,-69
1662467927,7.3084688,20.3687325,-61,-100,-100,-80,-100,-78,-77,-100,-100,-100,-100,-76,-73,-72,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-74,-78,-100,-73,-76,-79,-100,-100,-100,-100,-73,-100,-100,-100,-72,-100,-75,-100,-100,-64,-100,-100,-100,-100,-100,-77,-73,-100,-100,-61,-71,-100,-78,-100,-62,-78,-100,-100,-100,-45,-100,-79,-100,-100,-100,-100,-62,-100,-77,-100,-73,-77,-100,-100,-74,-100
1662467928,7.3160353,20.3670006,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-100,-100,-75,-74,-80,-100,-100,-49,-100,-100,-100,-100,-48,-100,-100,-100,-100,-44,-100,-100,-100,-75,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662467929,7.3133984,20.3627014,-74,-77,-100,-79,-100,-100,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-60,-100,-100,-74,-100,-100,-77,-100,-78,-100,-100,-100,-66,-74,-82,-100,-68,-100,-75,-61,-100,-73,-100,-100,-100,-100,-100,-76,-75,-75,-100,-100,-77,-100,-100,-60,-100,-77,-100,-100,-67,-100,-40,-61,-81,-100,-76,-100,-100,-77,-81,-79,-100,-100,-100,-100,-100,-81,-66
1662467930,7.3258867,20.3638191,-65,-75,-100,-79,-100,-100,-78,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-63,-100,-100,-65,-100,-100,-65,-100,-78,-100,-100,-100,-66,-68,-74,-100,-66,-100,-75,-64,-75,-78,-100,-100,-100,-100,-100,-75,-75,-66,-100,-100,-67,-100,-100,-64,-100,-66,-100,-76,-67,-100,-40,-64,-81,-100,-74,-100,-100,-68,-77,-100,-100,-100,-100,-100,-100,-77,-66
1662467931,7.3233385,20.3639908,-68,-79,-100,-79,-100,-100,-78,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-59,-100,-100,-72,-100,-100,-72,-100,-78,-100,-100,-100,-66,-72,-74,-100,-73,-100,-75,-71,-75,-78,-100,-100,-100,-100,-100,-75,-75,-71,-100,-100,-72,-100,-100,-59,-100,-72,-100,-76,-74,-100,-40,-71,-81,-100,-74,-100,-100,-65,-81,-79,-100,-100,-100,-100,-100,-77,-70
1662467932,7.322381,20.3626099,-71,-100,-100,-79,-100,-79,-78,-100,-100,-100,-77,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-100,-100,-100,-58,-100,-100,-77,-100,-100,-77,-100,-77,-100,-100,-100,-65,-76,-82,-100,-77,-100,-77,-60,-100,-78,-100,-100,-100,-100,-100,-79,-78,-78,-100,-100,-69,-100,-100,-59,-100,-71,-100,-100,-64,-100,-40,-58,-81,-100,-77,-100,-100,-72,-70,-79,-100,-100,-100,-100,-100,-82,-67
1662467933,7.320014,20.3652382,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-72,-100,-100,-100,-67,-86,-100,-61,-100,-74,-73,-80,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-100,-100,-100,-74,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467934,7.3239832,20.3640003,-47,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-60,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-78,-100,-100,-81,-100,-47,-78,-60,-100,-85,-100,-80,-100,-80,-100,-100,-100,-100,-72,-80,-100,-100,-66,-86,-100,-61,-100,-73,-68,-79,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-77,-100,-100,-68,-100,-48,-48,-100,-100,-52,-66,-100,-71,-100,-100,-100
1662467935,7.3232574,20.3668671,-55,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-77,-80,-100,-77,-69,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-75,-80,-100,-69,-100,-100,-100,-100,-79,-77,-78,-100,-100,-56,-100,-100,-74,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-55,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467936,7.3137503,20.3637714,-57,-100,-100,-80,-100,-100,-77,-100,-100,-100,-100,-78,-72,-72,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-73,-76,-100,-73,-74,-79,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-75,-100,-100,-70,-100,-100,-100,-100,-100,-100,-74,-100,-100,-57,-75,-100,-78,-100,-57,-76,-100,-100,-100,-45,-100,-77,-100,-100,-100,-100,-57,-100,-78,-100,-74,-76,-100,-100,-74,-100
1662467937,7.3198185,20.3645267,-57,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-77,-75,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-74,-100,-73,-73,-78,-100,-100,-100,-100,-76,-100,-100,-100,-72,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-74,-100,-100,-58,-69,-100,-77,-100,-58,-76,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-58,-100,-78,-100,-78,-76,-100,-100,-74,-100
1662467938,7.3229561,20.3636494,-55,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-74,-80,-100,-77,-64,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-80,-78,-80,-100,-63,-100,-100,-100,-100,-79,-78,-73,-100,-100,-56,-100,-100,-79,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-56,-100,-100,-100,-64,-100,-100,-100,-100,-100
1662467939,7.3205061,20.3621368,-55,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-65,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-77,-100,-72,-64,-79,-100,-100,-100,-100,-76,-100,-100,-100,-70,-100,-75,-100,-100,-62,-100,-100,-100,-100,-100,-100,-74,-100,-100,-55,-69,-100,-78,-100,-56,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-56,-100,-78,-100,-64,-75,-100,-100,-74,-100
1662467940,7.317421,20.3664627,-70,-75,-100,-79,-100,-100,-78,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-62,-100,-100,-68,-100,-100,-65,-100,-78,-100,-100,-100,-67,-68,-74,-100,-69,-100,-75,-61,-75,-78,-100,-100,-100,-100,-100,-75,-75,-66,-100,-100,-72,-100,-100,-61,-100,-66,-100,-76,-68,-100,-40,-63,-81,-100,-74,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-77,-70
1662467941,7.3150969,20.3616886,-66,-100,-100,-78,-100,-100,-77,-100,-77,-100,-64,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-62,-100,-100,-62,-75,-100,-100,-100,-100,-67,-61,-70,-100,-67,-100,-78,-66,-69,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-68,-100,-100,-64,-100,-65,-100,-77,-67,-100,-45,-66,-77,-100,-76,-100,-100,-69,-100,-78,-100,-77,-100,-100,-100,-77,-67
1662467942,7.318409,20.3656464,-58,-100,-100,-79,-100,-100,-77,-100,-78,-100,-71,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-65,-100,-100,-64,-76,-100,-100,-100,-100,-76,-64,-78,-100,-77,-100,-76,-70,-78,-100,-77,-100,-100,-100,-100,-100,-74,-64,-100,-100,-59,-100,-100,-69,-100,-58,-100,-78,-76,-100,-45,-71,-77,-100,-76,-100,-100,-60,-100,-77,-100,-76,-100,-76,-100,-78,-77
1662467943,7.3207493,20.3640022,-74,-76,-100,-79,-100,-79,-78,-100,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-77,-78,-100,-100,-100,-100,-64,-100,-100,-74,-100,-100,-77,-100,-77,-100,-100,-100,-64,-74,-82,-100,-73,-100,-75,-59,-100,-73,-100,-100,-100,-100,-100,-77,-75,-75,-100,-100,-73,-100,-100,-58,-100,-76,-100,-100,-65,-100,-40,-63,-81,-100,-77,-100,-100,-77,-81,-79,-100,-100,-100,-100,-100,-81,-70
1662467944,7.3197365,20.365778,-55,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-69,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-80,-100,-77,-69,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-73,-80,-100,-70,-100,-100,-100,-100,-76,-77,-73,-100,-100,-54,-71,-100,-73,-100,-54,-79,-78,-100,-100,-45,-73,-79,-100,-78,-100,-100,-54,-100,-77,-100,-69,-75,-100,-100,-100,-100
1662467945,7.3163366,20.3623161,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-79,-70,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-78,-100,-100,-70,-100,-100,-100,-100,-78,-78,-68,-100,-100,-54,-100,-100,-79,-100,-53,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-53,-100,-100,-100,-64,-100,-100,-100,-100,-100
1662467946,7.3217726,20.3645668,-67,-100,-100,-79,-100,-100,-79,-100,-72,-100,-66,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-62,-100,-100,-64,-78,-100,-100,-100,-100,-70,-63,-70,-100,-76,-100,-75,-71,-72,-100,-76,-100,-100,-100,-100,-75,-73,-62,-100,-100,-67,-100,-100,-66,-100,-66,-100,-72,-67,-100,-45,-70,-100,-100,-74,-100,-100,-67,-100,-79,-100,-76,-100,-100,-100,-82,-68
1662467947,7.3201313,20.3648872,-75,-74,-64,-100,-72,-78,-100,-78,-76,-74,-74,-100,-100,-100,-78,-79,-100,-75,-81,-78,-87,-100,-72,-100,-63,-39,-81,-67,-100,-100,-67,-100,-78,-79,-77,-87,-70,-69,-74,-100,-72,-100,-76,-63,-75,-75,-100,-57,-74,-64,-71,-77,-77,-67,-40,-57,-70,-100,-100,-67,-44,-74,-100,-76,-75,-57,-49,-68,-100,-51,-76,-100,-100,-74,-81,-100,-44,-100,-100,-52,-57,-81,-72
1662467948,7.317668,20.3630619,-57,-100,-100,-79,-100,-100,-100,-100,-78,-100,-71,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-65,-100,-100,-64,-76,-100,-100,-100,-100,-76,-65,-78,-100,-77,-100,-100,-70,-78,-100,-77,-100,-100,-100,-100,-100,-100,-64,-100,-100,-57,-100,-100,-69,-100,-58,-100,-78,-76,-100,-45,-69,-77,-100,-100,-100,-100,-58,-100,-100,-100,-76,-100,-78,-100,-77,-77
1662467949,7.3221016,20.3646049,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-71,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-75,-100,-100,-74,-76,-100,-74,-76,-75,-100,-100,-100,-100,-75,-80,-79,-100,-73,-100,-76,-100,-100,-64,-100,-100,-100,-100,-100,-100,-74,-100,-100,-59,-72,-100,-79,-100,-59,-75,-100,-100,-100,-45,-79,-100,-79,-100,-78,-100,-59,-100,-100,-100,-76,-77,-78,-100,-76,-100
1662467950,7.3142347,20.3639183,-67,-100,-100,-78,-100,-100,-77,-100,-77,-100,-66,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-64,-100,-100,-63,-75,-100,-100,-100,-100,-70,-72,-70,-100,-72,-100,-74,-67,-69,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-66,-100,-100,-68,-100,-67,-100,-77,-72,-100,-45,-65,-77,-100,-76,-100,-100,-65,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467951,7.3232861,20.3661613,-58,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-80,-77,-100,-78,-71,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-78,-77,-100,-71,-100,-100,-100,-100,-100,-77,-79,-100,-100,-58,-81,-100,-76,-100,-57,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-57,-100,-100,-100,-71,-100,-100,-100,-100,-100
1662467952,7.3128271,20.3607025,-51,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-78,-100,-100,-100,-100,-74,-100,-100,-100,-67,-86,-100,-61,-100,-70,-74,-77,-100,-81,-57,-100,-61,-100,-52,-51,-100,-100,-100,-100,-55,-100,-100,-100,-69,-100,-48,-51,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467953,7.3176632,20.3656254,-54,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-67,-77,-100,-68,-73,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-74,-100,-100,-100,-100,-79,-81,-80,-100,-100,-54,-81,-100,-76,-100,-54,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-55,-100,-100,-100,-72,-100,-100,-100,-100,-100
1662467954,7.3213501,20.3666153,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-69,-66,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-65,-100,-100,-100,-100,-77,-79,-68,-100,-100,-52,-100,-100,-79,-100,-51,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-50,-100,-100,-100,-66,-100,-100,-100,-100,-100
1662467955,7.315033,20.3663139,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-100,-69,-64,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-65,-100,-100,-100,-100,-77,-79,-68,-100,-100,-56,-100,-100,-79,-100,-56,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-57,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467956,7.3167381,20.3632622,-56,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-71,-67,-100,-100,-100,-100,-76,-70,-78,-100,-77,-100,-76,-69,-78,-100,-66,-100,-100,-100,-100,-77,-74,-70,-100,-100,-58,-100,-100,-74,-100,-58,-100,-78,-76,-100,-45,-69,-79,-100,-76,-100,-100,-57,-100,-77,-100,-67,-100,-100,-100,-76,-77
1662467957,7.3139324,20.3659859,-64,-100,-100,-78,-100,-100,-77,-100,-77,-100,-66,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-64,-100,-100,-63,-75,-100,-100,-100,-100,-70,-72,-70,-100,-72,-100,-74,-67,-69,-100,-78,-100,-100,-100,-100,-76,-73,-73,-100,-100,-66,-100,-100,-68,-100,-67,-100,-77,-72,-100,-45,-66,-77,-100,-76,-100,-100,-65,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467958,7.3162432,20.3641148,-59,-100,-100,-80,-100,-78,-77,-100,-100,-100,-100,-78,-75,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-78,-100,-74,-73,-79,-100,-100,-100,-100,-69,-100,-100,-100,-76,-100,-76,-100,-100,-73,-100,-100,-100,-100,-100,-77,-73,-100,-100,-58,-71,-100,-78,-100,-58,-79,-78,-100,-100,-45,-100,-79,-100,-100,-100,-100,-59,-100,-77,-100,-74,-75,-100,-100,-74,-100
1662467959,7.3151608,20.364769,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-78,-61,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-80,-100,-100,-62,-100,-100,-100,-100,-75,-77,-79,-100,-100,-50,-100,-100,-79,-100,-50,-100,-100,-100,-100,-45,-77,-100,-100,-77,-100,-100,-49,-100,-100,-100,-62,-100,-100,-100,-100,-100
1662467960,7.3173962,20.3629875,-56,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-77,-64,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-75,-100,-100,-74,-74,-100,-73,-65,-78,-100,-100,-100,-100,-74,-100,-100,-100,-72,-100,-76,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-57,-69,-100,-79,-100,-56,-76,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-55,-100,-78,-100,-64,-76,-100,-100,-76,-100
1662467961,7.3135014,20.3655567,-61,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-64,-100,-100,-64,-77,-100,-100,-100,-100,-100,-64,-100,-79,-100,-100,-100,-71,-100,-100,-79,-100,-100,-100,-100,-100,-100,-65,-100,-100,-61,-100,-100,-68,-100,-59,-100,-100,-100,-100,-45,-70,-77,-79,-100,-75,-100,-61,-100,-100,-100,-76,-100,-78,-100,-77,-100
1662467962,7.3119774,20.3636208,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-100,-69,-63,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-78,-78,-100,-100,-65,-100,-100,-100,-100,-78,-78,-68,-100,-100,-57,-100,-100,-79,-100,-56,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-59,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467963,7.3144846,20.3610287,-65,-68,-64,-100,-72,-80,-100,-78,-100,-74,-74,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-63,-39,-81,-65,-100,-100,-65,-100,-100,-79,-77,-87,-67,-65,-100,-100,-67,-100,-76,-65,-100,-72,-77,-57,-74,-64,-71,-73,-76,-63,-40,-57,-65,-100,-100,-68,-44,-63,-100,-80,-73,-57,-45,-69,-100,-51,-76,-100,-100,-64,-81,-100,-44,-76,-100,-52,-57,-78,-67
1662467964,7.3133688,20.3645935,-65,-74,-64,-100,-72,-78,-100,-78,-76,-74,-73,-100,-100,-100,-78,-77,-100,-75,-85,-100,-87,-100,-72,-100,-71,-39,-81,-67,-100,-100,-68,-100,-100,-79,-77,-87,-74,-69,-74,-100,-75,-100,-76,-70,-75,-75,-100,-57,-74,-64,-71,-77,-78,-66,-40,-57,-66,-100,-100,-72,-44,-65,-100,-76,-76,-57,-49,-72,-100,-51,-76,-100,-100,-68,-81,-100,-44,-100,-100,-52,-57,-81,-75
1662467965,7.3140421,20.3655109,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-80,-77,-100,-68,-71,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-71,-100,-100,-100,-100,-100,-77,-79,-100,-100,-59,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-79,-77,-100,-100,-100,-100,-57,-100,-100,-100,-71,-100,-100,-100,-100,-100
1662467966,7.3155422,20.3578339,-63,-100,-100,-79,-100,-100,-77,-100,-78,-100,-64,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-62,-100,-100,-63,-78,-100,-100,-100,-100,-70,-72,-78,-100,-76,-100,-76,-66,-78,-100,-76,-100,-100,-100,-100,-77,-74,-62,-100,-100,-61,-100,-100,-66,-100,-63,-100,-78,-67,-100,-45,-65,-79,-100,-76,-100,-100,-64,-100,-77,-100,-76,-100,-100,-100,-82,-68
1662467967,7.3173857,20.3660202,-60,-100,-100,-79,-100,-100,-100,-100,-78,-100,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-64,-100,-100,-63,-77,-100,-100,-100,-100,-100,-64,-78,-100,-100,-100,-100,-70,-78,-100,-79,-100,-100,-100,-100,-100,-100,-64,-100,-100,-59,-100,-100,-70,-100,-59,-100,-78,-100,-100,-45,-71,-77,-100,-100,-100,-100,-57,-100,-100,-100,-76,-100,-78,-100,-77,-100
