timestamp,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,30:87:D9:B1:7E:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:81:**,30:87:D9:31:61:**,00:24:6C:26:8B:**,30:87:D9:31:95:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7D:**,00:24:6C:26:87:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:B1:95:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,B0:6E:BF:3B:A8:**,30:87:D9:32:38:**
1662467929.269772,-74,-77,-100,-79,-100,-100,-78,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-60,-100,-100,-74,-100,-100,-77,-100,-78,-100,-100,-100,-66,-74,-82,-100,-68,-100,-75,-61,-100,-73,-100,-100,-100,-100,-100,-76,-75,-75,-100,-100,-77,-100,-100,-60,-100,-77,-100,-100,-67,-100,-40,-61,-81,-100,-76,-100,-100,-77,-81,-79,-100,-100,-100,-100,-100,-81,-66
1662467930.269524,-65,-75,-100,-79,-100,-100,-78,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-63,-100,-100,-65,-100,-100,-65,-100,-78,-100,-100,-100,-66,-68,-74,-100,-66,-100,-75,-64,-75,-78,-100,-100,-100,-100,-100,-75,-75,-66,-100,-100,-67,-100,-100,-64,-100,-66,-100,-76,-67,-100,-40,-64,-81,-100,-74,-100,-100,-68,-77,-100,-100,-100,-100,-100,-100,-77,-66
1662467931.270061,-68,-79,-100,-79,-100,-100,-78,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-59,-100,-100,-72,-100,-100,-72,-100,-78,-100,-100,-100,-66,-72,-74,-100,-73,-100,-75,-71,-75,-78,-100,-100,-100,-100,-100,-75,-75,-71,-100,-100,-72,-100,-100,-59,-100,-72,-100,-76,-74,-100,-40,-71,-81,-100,-74,-100,-100,-65,-81,-79,-100,-100,-100,-100,-100,-77,-70
1662467932.269915,-71,-100,-100,-79,-100,-79,-78,-100,-100,-100,-77,-100,-100,-100,-100,-80,-100,-100,-74,-100,-100,-100,-100,-100,-58,-100,-100,-77,-100,-100,-77,-100,-77,-100,-100,-100,-65,-76,-82,-100,-77,-100,-77,-60,-100,-78,-100,-100,-100,-100,-100,-79,-78,-78,-100,-100,-69,-100,-100,-59,-100,-71,-100,-100,-64,-100,-40,-58,-81,-100,-77,-100,-100,-72,-70,-79,-100,-100,-100,-100,-100,-82,-67
1662467933.270599,-49,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-77,-100,-100,-100,-100,-72,-100,-100,-100,-67,-86,-100,-61,-100,-74,-73,-80,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-100,-100,-100,-74,-100,-48,-49,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467934.269301,-47,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-60,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-78,-100,-100,-81,-100,-47,-78,-60,-100,-85,-100,-80,-100,-80,-100,-100,-100,-100,-72,-80,-100,-100,-66,-86,-100,-61,-100,-73,-68,-79,-100,-81,-56,-100,-61,-100,-52,-48,-100,-100,-100,-100,-55,-77,-100,-100,-68,-100,-48,-48,-100,-100,-52,-66,-100,-71,-100,-100,-100
1662467935.269869,-55,-100,-100,-79,-100,-100,-80,-100,-100,-100,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-77,-80,-100,-77,-69,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-77,-75,-80,-100,-69,-100,-100,-100,-100,-79,-77,-78,-100,-100,-56,-100,-100,-74,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-55,-100,-100,-100,-70,-100,-100,-100,-100,-100
1662467936.269695,-57,-100,-100,-80,-100,-100,-77,-100,-100,-100,-100,-78,-72,-72,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-73,-76,-100,-73,-74,-79,-100,-100,-100,-100,-74,-100,-100,-100,-73,-100,-75,-100,-100,-70,-100,-100,-100,-100,-100,-100,-74,-100,-100,-57,-75,-100,-78,-100,-57,-76,-100,-100,-100,-45,-100,-77,-100,-100,-100,-100,-57,-100,-78,-100,-74,-76,-100,-100,-74,-100
1662467937.269838,-57,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-77,-75,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-74,-100,-73,-73,-78,-100,-100,-100,-100,-76,-100,-100,-100,-72,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-100,-74,-100,-100,-58,-69,-100,-77,-100,-58,-76,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-58,-100,-78,-100,-78,-76,-100,-100,-74,-100
1662467938.270093,-55,-100,-100,-81,-100,-100,-80,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-74,-80,-100,-77,-64,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-80,-78,-80,-100,-63,-100,-100,-100,-100,-79,-78,-73,-100,-100,-56,-100,-100,-79,-100,-56,-100,-79,-100,-100,-45,-75,-100,-100,-78,-100,-100,-56,-100,-100,-100,-64,-100,-100,-100,-100,-100
1662467939.269377,-55,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-78,-65,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-72,-77,-100,-72,-64,-79,-100,-100,-100,-100,-76,-100,-100,-100,-70,-100,-75,-100,-100,-62,-100,-100,-100,-100,-100,-100,-74,-100,-100,-55,-69,-100,-78,-100,-56,-78,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-56,-100,-78,-100,-64,-75,-100,-100,-74,-100
1662467940.269864,-70,-75,-100,-79,-100,-100,-78,-100,-76,-100,-74,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-62,-100,-100,-68,-100,-100,-65,-100,-78,-100,-100,-100,-67,-68,-74,-100,-69,-100,-75,-61,-75,-78,-100,-100,-100,-100,-100,-75,-75,-66,-100,-100,-72,-100,-100,-61,-100,-66,-100,-76,-68,-100,-40,-63,-81,-100,-74,-100,-100,-71,-77,-100,-100,-100,-100,-100,-100,-77,-70
1662467941.269652,-66,-100,-100,-78,-100,-100,-77,-100,-77,-100,-64,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-62,-100,-100,-62,-75,-100,-100,-100,-100,-67,-61,-70,-100,-67,-100,-78,-66,-69,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-68,-100,-100,-64,-100,-65,-100,-77,-67,-100,-45,-66,-77,-100,-76,-100,-100,-69,-100,-78,-100,-77,-100,-100,-100,-77,-67
1662467942.269624,-58,-100,-100,-79,-100,-100,-77,-100,-78,-100,-71,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-65,-100,-100,-64,-76,-100,-100,-100,-100,-76,-64,-78,-100,-77,-100,-76,-70,-78,-100,-77,-100,-100,-100,-100,-100,-74,-64,-100,-100,-59,-100,-100,-69,-100,-58,-100,-78,-76,-100,-45,-71,-77,-100,-76,-100,-100,-60,-100,-77,-100,-76,-100,-76,-100,-78,-77
1662467943.269294,-74,-76,-100,-79,-100,-79,-78,-100,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-77,-78,-100,-100,-100,-100,-64,-100,-100,-74,-100,-100,-77,-100,-77,-100,-100,-100,-64,-74,-82,-100,-73,-100,-75,-59,-100,-73,-100,-100,-100,-100,-100,-77,-75,-75,-100,-100,-73,-100,-100,-58,-100,-76,-100,-100,-65,-100,-40,-63,-81,-100,-77,-100,-100,-77,-81,-79,-100,-100,-100,-100,-100,-81,-70
1662467944.269360,-55,-100,-100,-81,-100,-78,-80,-100,-80,-100,-100,-78,-69,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-80,-100,-77,-69,-78,-100,-100,-100,-100,-74,-100,-100,-100,-76,-77,-73,-80,-100,-70,-100,-100,-100,-100,-76,-77,-73,-100,-100,-54,-71,-100,-73,-100,-54,-79,-78,-100,-100,-45,-73,-79,-100,-78,-100,-100,-54,-100,-77,-100,-69,-75,-100,-100,-100,-100
1662467945.269665,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-79,-70,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-78,-100,-100,-70,-100,-100,-100,-100,-78,-78,-68,-100,-100,-54,-100,-100,-79,-100,-53,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-53,-100,-100,-100,-64,-100,-100,-100,-100,-100
1662467946.269529,-67,-100,-100,-79,-100,-100,-79,-100,-72,-100,-66,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-62,-100,-100,-64,-78,-100,-100,-100,-100,-70,-63,-70,-100,-76,-100,-75,-71,-72,-100,-76,-100,-100,-100,-100,-75,-73,-62,-100,-100,-67,-100,-100,-66,-100,-66,-100,-72,-67,-100,-45,-70,-100,-100,-74,-100,-100,-67,-100,-79,-100,-76,-100,-100,-100,-82,-68
1662467947.269737,-75,-74,-64,-100,-72,-78,-100,-78,-76,-74,-74,-100,-100,-100,-78,-79,-100,-75,-81,-78,-87,-100,-72,-100,-63,-39,-81,-67,-100,-100,-67,-100,-78,-79,-77,-87,-70,-69,-74,-100,-72,-100,-76,-63,-75,-75,-100,-57,-74,-64,-71,-77,-77,-67,-40,-57,-70,-100,-100,-67,-44,-74,-100,-76,-75,-57,-49,-68,-100,-51,-76,-100,-100,-74,-81,-100,-44,-100,-100,-52,-57,-81,-72
1662467948.269717,-57,-100,-100,-79,-100,-100,-100,-100,-78,-100,-71,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-65,-100,-100,-64,-76,-100,-100,-100,-100,-76,-65,-78,-100,-77,-100,-100,-70,-78,-100,-77,-100,-100,-100,-100,-100,-100,-64,-100,-100,-57,-100,-100,-69,-100,-58,-100,-78,-76,-100,-45,-69,-77,-100,-100,-100,-100,-58,-100,-100,-100,-76,-100,-78,-100,-77,-77
1662467949.269622,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-75,-71,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-75,-100,-100,-74,-76,-100,-74,-76,-75,-100,-100,-100,-100,-75,-80,-79,-100,-73,-100,-76,-100,-100,-64,-100,-100,-100,-100,-100,-100,-74,-100,-100,-59,-72,-100,-79,-100,-59,-75,-100,-100,-100,-45,-79,-100,-79,-100,-78,-100,-59,-100,-100,-100,-76,-77,-78,-100,-76,-100
1662467950.269411,-67,-100,-100,-78,-100,-100,-77,-100,-77,-100,-66,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-64,-100,-100,-63,-75,-100,-100,-100,-100,-70,-72,-70,-100,-72,-100,-74,-67,-69,-100,-78,-100,-100,-100,-100,-76,-73,-62,-100,-100,-66,-100,-100,-68,-100,-67,-100,-77,-72,-100,-45,-65,-77,-100,-76,-100,-100,-65,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467951.269604,-58,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-80,-77,-100,-78,-71,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-78,-78,-77,-100,-71,-100,-100,-100,-100,-100,-77,-79,-100,-100,-58,-81,-100,-76,-100,-57,-100,-78,-100,-100,-45,-76,-77,-100,-78,-100,-100,-57,-100,-100,-100,-71,-100,-100,-100,-100,-100
1662467952.269549,-51,-100,-100,-100,-47,-100,-100,-100,-100,-100,-74,-100,-61,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-63,-100,-100,-100,-80,-100,-47,-79,-61,-100,-85,-100,-80,-100,-78,-100,-100,-100,-100,-74,-100,-100,-100,-67,-86,-100,-61,-100,-70,-74,-77,-100,-81,-57,-100,-61,-100,-52,-51,-100,-100,-100,-100,-55,-100,-100,-100,-69,-100,-48,-51,-100,-100,-52,-67,-100,-71,-100,-100,-100
1662467953.269579,-54,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-67,-77,-100,-68,-73,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-74,-100,-100,-100,-100,-79,-81,-80,-100,-100,-54,-81,-100,-76,-100,-54,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-55,-100,-100,-100,-72,-100,-100,-100,-100,-100
1662467954.269622,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-69,-66,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-65,-100,-100,-100,-100,-77,-79,-68,-100,-100,-52,-100,-100,-79,-100,-51,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-50,-100,-100,-100,-66,-100,-100,-100,-100,-100
1662467955.269507,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-100,-69,-64,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-78,-80,-100,-100,-65,-100,-100,-100,-100,-77,-79,-68,-100,-100,-56,-100,-100,-79,-100,-56,-100,-100,-100,-100,-45,-77,-100,-100,-79,-100,-100,-57,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467956.269335,-56,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-73,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-70,-100,-100,-71,-67,-100,-100,-100,-100,-76,-70,-78,-100,-77,-100,-76,-69,-78,-100,-66,-100,-100,-100,-100,-77,-74,-70,-100,-100,-58,-100,-100,-74,-100,-58,-100,-78,-76,-100,-45,-69,-79,-100,-76,-100,-100,-57,-100,-77,-100,-67,-100,-100,-100,-76,-77
1662467957.269736,-64,-100,-100,-78,-100,-100,-77,-100,-77,-100,-66,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-64,-100,-100,-63,-75,-100,-100,-100,-100,-70,-72,-70,-100,-72,-100,-74,-67,-69,-100,-78,-100,-100,-100,-100,-76,-73,-73,-100,-100,-66,-100,-100,-68,-100,-67,-100,-77,-72,-100,-45,-66,-77,-100,-76,-100,-100,-65,-100,-78,-100,-77,-100,-100,-100,-77,-73
1662467958.270065,-59,-100,-100,-80,-100,-78,-77,-100,-100,-100,-100,-78,-75,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-74,-100,-100,-74,-78,-100,-74,-73,-79,-100,-100,-100,-100,-69,-100,-100,-100,-76,-100,-76,-100,-100,-73,-100,-100,-100,-100,-100,-77,-73,-100,-100,-58,-71,-100,-78,-100,-58,-79,-78,-100,-100,-45,-100,-79,-100,-100,-100,-100,-59,-100,-77,-100,-74,-75,-100,-100,-74,-100
1662467959.270087,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-78,-61,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-77,-80,-100,-100,-62,-100,-100,-100,-100,-75,-77,-79,-100,-100,-50,-100,-100,-79,-100,-50,-100,-100,-100,-100,-45,-77,-100,-100,-77,-100,-100,-49,-100,-100,-100,-62,-100,-100,-100,-100,-100
1662467960.269781,-56,-100,-100,-78,-100,-100,-77,-100,-100,-100,-100,-77,-64,-72,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-75,-100,-100,-74,-74,-100,-73,-65,-78,-100,-100,-100,-100,-74,-100,-100,-100,-72,-100,-76,-100,-100,-65,-100,-100,-100,-100,-100,-100,-74,-100,-100,-57,-69,-100,-79,-100,-56,-76,-100,-100,-100,-45,-79,-78,-100,-100,-100,-100,-55,-100,-78,-100,-64,-76,-100,-100,-76,-100
1662467961.269255,-61,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-64,-100,-100,-64,-77,-100,-100,-100,-100,-100,-64,-100,-79,-100,-100,-100,-71,-100,-100,-79,-100,-100,-100,-100,-100,-100,-65,-100,-100,-61,-100,-100,-68,-100,-59,-100,-100,-100,-100,-45,-70,-77,-79,-100,-75,-100,-61,-100,-100,-100,-76,-100,-78,-100,-77,-100
1662467962.269922,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-100,-69,-63,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-78,-78,-100,-100,-65,-100,-100,-100,-100,-78,-78,-68,-100,-100,-57,-100,-100,-79,-100,-56,-100,-100,-100,-100,-45,-77,-100,-100,-78,-100,-100,-59,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467963.269339,-65,-68,-64,-100,-72,-80,-100,-78,-100,-74,-74,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-63,-39,-81,-65,-100,-100,-65,-100,-100,-79,-77,-87,-67,-65,-100,-100,-67,-100,-76,-65,-100,-72,-77,-57,-74,-64,-71,-73,-76,-63,-40,-57,-65,-100,-100,-68,-44,-63,-100,-80,-73,-57,-45,-69,-100,-51,-76,-100,-100,-64,-81,-100,-44,-76,-100,-52,-57,-78,-67
1662467964.269526,-65,-74,-64,-100,-72,-78,-100,-78,-76,-74,-73,-100,-100,-100,-78,-77,-100,-75,-85,-100,-87,-100,-72,-100,-71,-39,-81,-67,-100,-100,-68,-100,-100,-79,-77,-87,-74,-69,-74,-100,-75,-100,-76,-70,-75,-75,-100,-57,-74,-64,-71,-77,-78,-66,-40,-57,-66,-100,-100,-72,-44,-65,-100,-76,-76,-57,-49,-72,-100,-51,-76,-100,-100,-68,-81,-100,-44,-100,-100,-52,-57,-81,-75
1662467965.269536,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-80,-77,-100,-68,-71,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-71,-100,-100,-100,-100,-100,-77,-79,-100,-100,-59,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-79,-77,-100,-100,-100,-100,-57,-100,-100,-100,-71,-100,-100,-100,-100,-100
1662467966.270114,-63,-100,-100,-79,-100,-100,-77,-100,-78,-100,-64,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-62,-100,-100,-63,-78,-100,-100,-100,-100,-70,-72,-78,-100,-76,-100,-76,-66,-78,-100,-76,-100,-100,-100,-100,-77,-74,-62,-100,-100,-61,-100,-100,-66,-100,-63,-100,-78,-67,-100,-45,-65,-79,-100,-76,-100,-100,-64,-100,-77,-100,-76,-100,-100,-100,-82,-68
1662467967.270020,-60,-100,-100,-79,-100,-100,-100,-100,-78,-100,-72,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-64,-100,-100,-63,-77,-100,-100,-100,-100,-100,-64,-78,-100,-100,-100,-100,-70,-78,-100,-79,-100,-100,-100,-100,-100,-100,-64,-100,-100,-59,-100,-100,-70,-100,-59,-100,-78,-100,-100,-45,-71,-77,-100,-100,-100,-100,-57,-100,-100,-100,-76,-100,-78,-100,-77,-100
1662467968.269768,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-68,-77,-100,-70,-65,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-78,-78,-77,-100,-65,-100,-100,-100,-100,-78,-78,-68,-100,-100,-58,-81,-100,-76,-100,-56,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-56,-100,-100,-100,-63,-100,-100,-100,-100,-100
1662467969.269796,-66,-68,-64,-100,-72,-80,-100,-78,-100,-74,-77,-100,-100,-100,-78,-79,-77,-75,-78,-70,-87,-100,-72,-100,-65,-39,-81,-65,-100,-100,-77,-100,-100,-79,-77,-87,-76,-65,-100,-100,-68,-100,-76,-64,-100,-72,-100,-57,-74,-64,-71,-73,-75,-63,-40,-57,-67,-100,-100,-68,-44,-73,-100,-80,-73,-57,-45,-69,-100,-51,-76,-100,-100,-64,-81,-100,-44,-100,-100,-52,-57,-78,-68
1662467970.269230,-55,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-76,-100,-100,-75,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-77,-78,-80,-100,-72,-100,-100,-100,-100,-79,-77,-73,-100,-100,-55,-81,-100,-75,-100,-54,-100,-79,-100,-100,-45,-76,-100,-100,-78,-100,-100,-55,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467971.269454,-56,-100,-100,-80,-100,-78,-77,-100,-80,-100,-100,-78,-67,-72,-80,-78,-100,-100,-100,-100,-100,-74,-100,-100,-75,-100,-100,-74,-78,-100,-75,-66,-78,-100,-100,-100,-100,-73,-100,-100,-100,-76,-77,-76,-79,-100,-68,-100,-100,-100,-100,-100,-77,-74,-100,-100,-56,-71,-100,-74,-100,-57,-79,-78,-100,-100,-45,-75,-79,-100,-100,-100,-100,-56,-100,-77,-100,-68,-75,-100,-100,-74,-100
1662467972.269533,-67,-75,-100,-100,-100,-100,-78,-100,-76,-100,-70,-100,-100,-100,-78,-100,-100,-100,-77,-78,-100,-100,-100,-100,-64,-100,-100,-75,-100,-100,-77,-100,-78,-100,-100,-100,-68,-74,-74,-100,-68,-100,-75,-63,-75,-78,-100,-100,-100,-100,-100,-75,-75,-76,-100,-100,-63,-100,-100,-64,-100,-65,-100,-76,-68,-100,-40,-62,-100,-100,-77,-100,-100,-68,-81,-100,-100,-100,-100,-100,-100,-78,-69
1662467973.269316,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-73,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-64,-100,-100,-73,-72,-74,-100,-100,-100,-100,-70,-80,-79,-100,-63,-100,-69,-100,-100,-73,-100,-100,-100,-100,-100,-100,-72,-100,-100,-65,-69,-100,-79,-100,-59,-100,-100,-100,-100,-45,-72,-100,-79,-100,-78,-100,-59,-100,-100,-100,-72,-100,-78,-100,-80,-100
1662467974.269593,-63,-100,-100,-79,-100,-100,-77,-100,-78,-100,-69,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-72,-100,-100,-72,-77,-100,-100,-100,-100,-76,-73,-78,-100,-77,-100,-76,-69,-78,-100,-75,-100,-100,-100,-100,-77,-74,-72,-100,-100,-64,-100,-100,-71,-100,-64,-100,-78,-76,-100,-45,-70,-77,-100,-76,-100,-100,-64,-100,-77,-100,-74,-100,-100,-100,-80,-77
1662467975.269775,-57,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-67,-77,-100,-68,-65,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-78,-78,-77,-100,-64,-100,-100,-100,-100,-79,-81,-80,-100,-100,-58,-81,-100,-76,-100,-58,-100,-78,-100,-100,-45,-80,-77,-100,-79,-100,-100,-58,-100,-100,-100,-65,-100,-100,-100,-100,-100
1662467976.270089,-59,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-73,-100,-100,-71,-78,-100,-100,-100,-100,-100,-72,-100,-79,-100,-100,-100,-69,-100,-100,-79,-100,-100,-100,-100,-100,-100,-72,-100,-100,-59,-100,-100,-71,-100,-60,-100,-100,-100,-100,-45,-70,-100,-79,-100,-75,-100,-60,-100,-100,-100,-78,-100,-78,-100,-77,-100
1662467977.269745,-58,-100,-100,-79,-100,-100,-100,-100,-78,-100,-70,-79,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-64,-100,-100,-63,-76,-100,-100,-100,-100,-76,-66,-78,-100,-77,-100,-100,-70,-78,-100,-77,-100,-100,-100,-100,-100,-100,-63,-100,-100,-59,-100,-100,-69,-100,-58,-100,-78,-76,-100,-45,-71,-77,-100,-100,-100,-100,-59,-100,-100,-100,-77,-100,-78,-100,-78,-77
