timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:F1:7F:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:B1:7C:**,30:87:D9:F1:59:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7E:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:82:**,30:87:D9:31:54:**,00:24:6C:2D:17:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,00:24:6C:2D:1A:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:B1:95:**,30:87:D9:B1:59:**,30:87:D9:71:7F:**,30:87:D9:31:76:**,30:87:D9:32:38:**
1662468840,9.367672,20.3951721,-72,-56,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-77,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-55,-78,-100,-76,-100,-100,-35,-76,-78,-77,-100,-76,-100,-55,-100,-77,-100,-100,-80,-100,-55,-100
1662468841,9.370182,20.3988266,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-77,-100,-100,-100,-100,-68,-77,-76,-74,-100,-100,-50,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
1662468842,9.3701344,20.3999672,-100,-68,-74,-100,-80,-100,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-58,-100,-100,-100,-66,-100,-100,-65,-100,-100,-100,-73,-100,-100,-100,-100,-66,-67,-74,-100,-67,-74,-58,-81,-75,-100,-100,-76,-76,-67,-100,-100,-66,-58,-100,-100,-100,-67,-100,-58,-81,-100,-75,-100,-100,-67,-78,-78,-100,-100,-100,-48,-68,-66
1662468843,9.3632812,20.3944206,-73,-55,-77,-75,-77,-64,-100,-100,-76,-75,-100,-75,-80,-79,-76,-76,-100,-75,-77,-100,-68,-72,-66,-71,-87,-49,-100,-66,-100,-100,-66,-77,-72,-82,-78,-74,-100,-100,-80,-78,-64,-77,-76,-78,-100,-72,-77,-73,-60,-71,-100,-100,-66,-100,-71,-64,-70,-48,-100,-78,-76,-41,-71,-100,-100,-100,-76,-100,-57,-100,-100,-48,-100,-100,-69,-58,-78
1662468844,9.3696461,20.3983002,-66,-62,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-66,-58,-77,-100,-67,-77,-65,-76,-77,-100,-66,-100,-100,-74,-100,-100,-62,-67,-100,-100,-77,-65,-100,-66,-80,-100,-100,-100,-100,-61,-100,-75,-100,-78,-100,-48,-63,-66
1662468845,9.3613529,20.3918877,-75,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-68,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-53,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-54,-100,-100,-100,-100,-100,-100,-52,-100
1662468846,9.3641977,20.3955803,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-79,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468847,9.365551,20.3954277,-72,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-100,-100,-100,-68,-100,-100,-100,-100,-72,-75,-74,-78,-100,-100,-47,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-46,-100,-100,-100,-100,-100,-100,-47,-100
1662468848,9.3700933,20.3986778,-72,-62,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-66,-100,-100,-66,-73,-100,-100,-100,-72,-100,-100,-100,-78,-65,-77,-78,-78,-100,-70,-77,-71,-100,-72,-100,-100,-66,-100,-100,-61,-72,-100,-100,-100,-76,-41,-74,-79,-100,-100,-76,-100,-62,-100,-100,-100,-100,-100,-75,-62,-78
1662468849,9.3666859,20.3994141,-73,-58,-100,-100,-78,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-75,-100,-100,-75,-73,-100,-100,-100,-72,-80,-100,-100,-100,-65,-100,-78,-76,-100,-77,-100,-71,-100,-72,-100,-100,-76,-100,-100,-59,-75,-100,-100,-100,-77,-41,-78,-74,-79,-100,-76,-100,-57,-100,-77,-100,-100,-100,-75,-58,-78
1662468850,9.5126705,20.3916893,-75,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-67,-100,-100,-66,-100,-100,-100,-100,-76,-100,-100,-100,-100,-67,-100,-100,-100,-76,-76,-100,-100,-100,-74,-76,-78,-67,-100,-100,-51,-76,-100,-100,-100,-100,-35,-77,-100,-100,-76,-100,-100,-51,-100,-100,-100,-100,-100,-100,-51,-100
1662468851,9.6781397,20.396986,-63,-65,-100,-100,-78,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-64,-100,-100,-100,-75,-79,-100,-78,-100,-100,-100,-100,-63,-100,-100,-100,-67,-73,-77,-100,-68,-77,-63,-77,-75,-100,-62,-77,-100,-75,-100,-100,-63,-68,-100,-78,-78,-67,-100,-67,-77,-78,-75,-100,-100,-63,-100,-75,-100,-78,-100,-48,-64,-66
1662468852,9.8545961,20.4239769,-63,-59,-100,-100,-76,-100,-100,-77,-100,-78,-100,-100,-75,-100,-74,-100,-81,-100,-100,-100,-100,-69,-100,-67,-100,-100,-100,-71,-100,-100,-66,-76,-100,-100,-100,-68,-100,-100,-100,-68,-67,-77,-100,-76,-100,-68,-72,-70,-100,-67,-100,-100,-68,-100,-100,-61,-73,-100,-100,-77,-75,-100,-73,-77,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-48,-60,-75
1662468853,10.0690222,20.4613724,-74,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-58,-100
1662468854,10.2671642,20.4471893,-78,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-77,-100,-100,-100,-100,-79,-100,-100,-100,-78,-100,-100,-100,-100,-74,-77,-77,-78,-100,-100,-48,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-47,-100,-100,-100,-100,-100,-100,-48,-100
1662468855,10.4129429,20.4476318,-100,-65,-70,-100,-100,-100,-76,-100,-100,-74,-100,-100,-100,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-63,-100,-100,-100,-58,-100,-100,-66,-79,-100,-100,-70,-100,-100,-100,-100,-70,-75,-75,-100,-67,-70,-62,-81,-68,-100,-100,-71,-72,-66,-100,-100,-63,-62,-100,-100,-80,-67,-100,-63,-100,-100,-73,-100,-100,-64,-78,-100,-100,-100,-100,-48,-64,-67
1662468856,10.5885077,20.4583492,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-76,-78,-74,-100,-100,-51,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
1662468857,10.7449732,20.4691658,-72,-55,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-73,-76,-78,-71,-100,-100,-54,-78,-100,-76,-76,-100,-35,-76,-78,-77,-100,-76,-100,-56,-100,-77,-100,-77,-80,-100,-56,-100
1662468858,10.8382635,20.4648285,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-76,-76,-100,-100,-54,-76,-100,-100,-100,-100,-35,-77,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-54,-100
1662468859,10.9721212,20.4528732,-75,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-74,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-76,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-56,-100
1662468860,11.0990982,20.4287243,-77,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-69,-100,-100,-100,-100,-79,-70,-70,-78,-100,-100,-47,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-47,-100,-100,-100,-100,-100,-100,-46,-100
1662468861,11.2765436,20.4563217,-77,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-53,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468862,11.3820238,20.4183979,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-66,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-68,-76,-69,-100,-100,-52,-76,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-52,-100
1662468863,11.4895782,20.444561,-75,-60,-77,-75,-77,-64,-100,-100,-76,-75,-100,-76,-80,-79,-76,-77,-100,-75,-77,-100,-68,-71,-66,-71,-87,-49,-100,-66,-100,-100,-75,-77,-72,-82,-78,-76,-100,-100,-80,-78,-72,-77,-77,-78,-100,-72,-77,-72,-60,-69,-100,-100,-66,-100,-71,-64,-71,-48,-100,-78,-76,-41,-72,-100,-100,-100,-76,-100,-61,-100,-100,-48,-100,-100,-69,-61,-78
1662468864,11.5035439,20.4373169,-75,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-78,-100,-100,-69,-100,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-78,-76,-100,-100,-100,-75,-100,-100,-100,-100,-100,-56,-76,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-55,-100
1662468865,11.5608597,20.4482536,-75,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-75,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-76,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-55,-100
1662468866,11.5470438,20.4441986,-73,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-35,-78,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-57,-100
1662468867,11.550478,20.4429703,-100,-71,-79,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-78,-100,-77,-77,-100,-100,-100,-100,-66,-100,-100,-100,-74,-100,-100,-74,-79,-100,-100,-76,-100,-100,-100,-100,-73,-73,-80,-100,-72,-74,-65,-81,-63,-100,-100,-76,-76,-74,-100,-100,-73,-66,-100,-100,-78,-73,-100,-65,-100,-100,-76,-100,-100,-72,-78,-100,-100,-100,-100,-48,-66,-66
1662468868,11.5384655,20.4358292,-72,-63,-100,-100,-75,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-80,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-71,-76,-78,-71,-100,-100,-63,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-63,-100,-77,-100,-77,-80,-100,-63,-100
1662468869,11.5380144,20.4420547,-75,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-74,-76,-78,-71,-100,-100,-53,-78,-100,-100,-100,-100,-35,-74,-100,-77,-100,-76,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100
1662468870,11.5468864,20.4395981,-74,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-72,-100,-100,-100,-75,-73,-100,-100,-100,-75,-76,-78,-71,-100,-100,-56,-100,-100,-100,-100,-100,-35,-78,-100,-100,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-56,-100
1662468871,11.5514221,20.4452324,-75,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-68,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-52,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-51,-100,-100,-100,-100,-100,-100,-51,-100
1662468872,11.550684,20.4435654,-100,-71,-79,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-78,-100,-77,-77,-100,-100,-100,-100,-63,-100,-100,-100,-66,-100,-100,-67,-79,-100,-100,-76,-100,-100,-100,-100,-68,-67,-80,-100,-67,-74,-62,-81,-63,-100,-100,-76,-76,-65,-100,-100,-72,-64,-100,-100,-78,-67,-100,-64,-100,-100,-76,-100,-100,-71,-78,-100,-100,-100,-100,-48,-70,-66
1662468873,11.5474176,20.4399185,-72,-56,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-77,-77,-100,-77,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-57,-78,-100,-100,-100,-100,-35,-76,-78,-77,-100,-76,-100,-57,-100,-77,-100,-100,-100,-100,-56,-100
1662468874,11.5430269,20.4423561,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-77,-100,-100,-100,-100,-68,-77,-76,-74,-100,-100,-50,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100
1662468875,11.5546408,20.4432602,-66,-65,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-59,-79,-100,-57,-100,-100,-100,-100,-69,-100,-100,-100,-68,-57,-77,-100,-66,-77,-63,-76,-77,-100,-66,-100,-100,-58,-100,-100,-67,-65,-100,-100,-77,-67,-100,-64,-80,-100,-100,-100,-100,-66,-100,-75,-100,-78,-100,-48,-66,-67
1662468876,11.5445299,20.4392204,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-68,-100,-75,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-76,-78,-74,-100,-100,-53,-76,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-51,-100
1662468877,11.5495872,20.4459877,-100,-65,-70,-100,-77,-100,-100,-74,-100,-77,-100,-100,-77,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-66,-100,-100,-100,-58,-80,-100,-73,-100,-100,-100,-70,-100,-100,-100,-100,-68,-76,-77,-100,-76,-70,-68,-78,-76,-100,-100,-77,-72,-59,-100,-100,-64,-66,-100,-78,-76,-68,-100,-65,-78,-78,-75,-100,-100,-64,-78,-77,-100,-79,-100,-48,-64,-76
1662468878,11.5470152,20.4421616,-65,-63,-100,-100,-78,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-65,-100,-100,-100,-75,-79,-100,-78,-100,-100,-100,-100,-64,-100,-100,-100,-67,-69,-77,-100,-68,-77,-64,-75,-75,-100,-62,-77,-100,-75,-100,-100,-62,-68,-100,-78,-78,-67,-100,-67,-77,-78,-75,-100,-100,-60,-100,-75,-100,-78,-100,-48,-63,-67
1662468879,11.5487795,20.4365501,-63,-56,-100,-100,-76,-100,-100,-77,-100,-78,-100,-100,-75,-100,-74,-100,-81,-100,-100,-100,-100,-63,-100,-67,-100,-100,-100,-64,-100,-100,-65,-76,-100,-100,-100,-64,-100,-100,-100,-68,-76,-77,-100,-76,-100,-68,-72,-70,-100,-63,-100,-100,-64,-100,-100,-59,-73,-100,-100,-77,-75,-100,-73,-77,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-48,-56,-75
1662468880,11.5536089,20.4410782,-75,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-74,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-74,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-57,-100
1662468881,11.5504503,20.437294,-63,-67,-100,-100,-76,-100,-100,-77,-100,-78,-100,-100,-75,-100,-74,-100,-81,-100,-100,-100,-100,-63,-100,-67,-100,-100,-100,-64,-100,-100,-65,-76,-100,-100,-100,-64,-100,-100,-100,-68,-76,-77,-100,-76,-100,-72,-72,-74,-100,-63,-100,-100,-64,-100,-100,-67,-73,-100,-100,-77,-75,-100,-73,-77,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-48,-66,-75
1662468882,11.5483017,20.440567,-100,-64,-70,-100,-100,-100,-76,-100,-100,-74,-100,-100,-100,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-59,-100,-100,-100,-72,-100,-100,-72,-79,-100,-100,-70,-100,-100,-100,-100,-73,-72,-75,-100,-70,-70,-63,-81,-69,-100,-100,-71,-72,-71,-100,-100,-62,-63,-100,-100,-80,-70,-100,-62,-100,-100,-73,-100,-100,-64,-78,-100,-100,-100,-100,-48,-61,-68
1662468883,11.55089,20.438858,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-53,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-54,-100,-100,-100,-100,-100,-100,-51,-100
1662468884,11.5540247,20.4403629,-64,-64,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-64,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-67,-74,-76,-100,-66,-77,-63,-78,-77,-100,-64,-100,-100,-57,-100,-100,-66,-64,-100,-100,-80,-66,-100,-63,-74,-100,-100,-100,-100,-66,-100,-75,-100,-78,-100,-48,-67,-66
1662468885,11.5602398,20.4461021,-70,-62,-100,-100,-79,-100,-100,-100,-100,-75,-100,-77,-77,-100,-78,-77,-100,-100,-100,-100,-100,-70,-100,-71,-100,-100,-100,-73,-100,-100,-73,-77,-100,-100,-100,-71,-100,-100,-100,-78,-75,-77,-78,-78,-100,-70,-77,-68,-100,-72,-100,-100,-73,-100,-100,-60,-70,-100,-100,-78,-76,-41,-71,-79,-100,-100,-76,-100,-61,-100,-100,-100,-100,-100,-75,-61,-78
1662468886,11.5505085,20.4363823,-69,-58,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-68,-77,-100,-67,-100,-100,-100,-100,-73,-80,-100,-100,-100,-75,-100,-100,-100,-100,-77,-100,-100,-100,-68,-100,-100,-67,-100,-100,-58,-75,-100,-76,-76,-100,-41,-76,-78,-76,-100,-100,-100,-57,-100,-77,-100,-77,-80,-100,-57,-100
1662468887,11.5591278,20.4469147,-67,-57,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-75,-100,-100,-100,-66,-77,-100,-65,-100,-100,-100,-100,-66,-80,-100,-100,-100,-67,-100,-100,-100,-100,-77,-100,-100,-100,-70,-100,-100,-67,-100,-100,-58,-75,-100,-76,-76,-100,-41,-76,-78,-76,-100,-100,-100,-58,-100,-77,-100,-77,-80,-100,-58,-100
1662468888,11.5527115,20.4408798,-74,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-59,-100
1662468889,11.5408459,20.4353695,-71,-58,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-71,-100,-71,-100,-100,-100,-74,-100,-100,-66,-73,-100,-100,-100,-71,-100,-100,-100,-78,-66,-100,-78,-76,-100,-70,-77,-71,-100,-70,-100,-100,-66,-100,-100,-59,-72,-100,-100,-100,-77,-41,-74,-79,-100,-100,-76,-100,-58,-100,-100,-100,-100,-100,-75,-59,-78
1662468890,11.5480947,20.4432793,-63,-63,-100,-100,-78,-100,-100,-74,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-59,-79,-100,-58,-100,-100,-100,-100,-65,-100,-100,-100,-67,-58,-76,-100,-66,-77,-67,-78,-76,-100,-66,-100,-100,-58,-100,-100,-64,-67,-100,-100,-80,-69,-100,-66,-74,-78,-100,-100,-100,-63,-100,-75,-100,-78,-100,-48,-63,-68
1662468891,11.5453892,20.4394245,-67,-65,-100,-100,-76,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-63,-100,-100,-100,-59,-79,-100,-59,-100,-100,-100,-70,-65,-100,-100,-100,-67,-59,-77,-100,-66,-77,-62,-78,-75,-100,-66,-77,-72,-59,-100,-100,-62,-68,-100,-78,-76,-68,-100,-61,-77,-78,-75,-100,-100,-66,-100,-75,-100,-78,-100,-48,-66,-68
