timestamp,3087D97197A8,3087D9316B48,3087D9315A88,3087D9B189C8,3087D9B17F28,3087D9315E88,3087D9B15C08,3087D9318248,3087D9720648,3087D97195E8,3087D9319A68,3087D9B17C4C,3087D97189CC,3087D972388C,3087D9717DC8,3087D9715E88,3087D9B19A68,3087D931D728,784476F094A8,3087D9317D08,3087D9715C0C,3087D9317768,3087D93153CC,3087D9B16B48,E8377AA53A64,3087D93197A8,001132535E07,3087D9717CEC,3087D9715A88,3087D97176AC,3087D93195E8,3087D971724C,3087D9317C4C,3087D97158AC,3087D9B159A8,3087D931724C,3087D9717F6C,3087D9B176A8,3087D93189C8,3087D97159C8,D66A6A4744A7,3087D972064C,3087D9B195E8,3087D971D728,3087D9B15128,3087D9B1D728,3087D97182AC,3087D9B155C8,3087D93159C8,3087D9319C0C,3087D9B197A8,3087D97153CC,3087D9B1614C,001132844802,3087D93155C8,3087D9715588,3087D9315588,3087D9717C4C,3087D971992C,3087D9317DC8,3087D9317FC8,3087D97155C8,3087D9316148,3087D9320648,C0A0BBCF658C,3087D97159A8,3087D931614C,3087D9719C0C,3087D931824C,3087D93159A8,3087D9719A68,3087D971614C,38D5471E6C00,3087D9B15A88,3087D9B17768,3497F66BEBA0,00246C2D1701,3087D9717D08,3087D9B17FC8,3087D9B16148,3087D9B17DC8,3087D9B15588,1C3A6002B2FC,3087D93176AC,3087D9B15E88,3087D9B1724C,3087D9717768,3087D9721E68,3087D9716B48,3087D93152CC,3087D9319908,3087D9719908,3087D9717D0C,3087D971548C,3087D9717E6C,3087D97152CC,3087D9B19908,3087D9323888,3087D9317F28
1660222475.830792,0,-69,-74,0,0,-62,0,0,0,0,0,0,-46,0,0,-65,-54,-69,0,0,0,-76,0,-75,-67,0,0,0,-67,0,-75,0,0,0,0,0,-79,0,0,0,-72,0,-77,-69,0,-78,-51,-73,0,0,0,0,0,0,-73,0,0,0,0,0,0,-73,0,0,-74,0,0,0,0,0,0,0,0,-76,-77,0,0,0,0,0,0,0,0,0,-64,0,-74,0,-77,-69,0,0,0,0,0,-70,0,0,0
1660222476.830431,0,0,-82,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,-71,0,-77,0,0,0,0,0,0,0,-55,-82,-59,0,-73,-72,0,0,0,0,0,0,-83,-81,0,0,0,0,-78,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-77,-79,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-37,0,0,-81,0,0,-38,0,0
1660222477.830180,0,0,-78,0,0,0,0,0,0,-67,-79,0,0,0,0,0,-77,0,0,0,0,-40,0,0,0,0,0,0,-78,0,-65,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,-78,0,0,-79,-39,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,-81,0,0,0,0,0,-76,0,-80
1660222478.830631,0,-63,0,0,0,-51,0,0,0,0,0,0,-56,0,0,-51,-51,-69,-72,0,0,0,0,-62,-57,0,0,0,0,0,-72,0,0,0,0,0,-79,0,0,0,-63,0,-67,-69,0,-78,-51,-67,0,0,0,0,0,-72,-68,0,0,0,0,0,0,-68,0,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,-61,-69,0,0,0,0,0,-70,0,0,0
1660222479.830742,0,0,-78,0,0,-80,0,0,0,-79,-51,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,-80,0,-84,0,0,0,-72,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,-75,-80,0,0,0,0,0,0,0,0,-65,0,0,0,-66,0,0,0,-80,-77,-82,0,0,0,0,0,-78,0,0,0,0,-74,0,0,0,-44,-44,0,0,0,0,-44,0,0
1660222480.830709,0,0,-79,0,0,-80,0,0,0,0,-49,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,-79,0,-84,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-80,0,0,0,0,0,0,0,0,-65,0,0,0,-66,0,0,0,-80,-77,-82,0,0,0,0,0,-78,0,0,0,0,-74,0,0,0,-47,-48,0,0,0,0,-48,0,0
1660222481.830301,0,-61,0,0,0,-60,0,0,0,0,0,0,-55,0,0,0,-53,-75,-82,0,0,0,0,-61,-61,0,0,0,0,0,-65,0,0,0,0,0,-74,0,0,0,-73,0,-64,-74,0,-72,-55,-67,0,0,0,0,0,0,-68,0,0,-80,0,0,0,0,0,0,-67,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-61,-62,0,0,0,0,0,-62,0,0,0
1660222482.831015,0,0,-72,0,0,0,0,0,0,-69,-77,0,0,0,0,-78,0,0,0,0,0,-31,0,0,0,0,0,0,-78,0,-67,0,0,0,0,0,0,0,0,0,0,0,-66,0,-81,0,0,-46,0,0,0,0,0,0,-46,0,0,0,0,0,0,-45,0,0,0,0,0,0,0,0,-80,0,0,-79,-30,0,0,0,0,0,-80,0,0,0,-79,0,-31,0,0,0,-82,0,0,0,0,0,-79,0,0
1660222483.831067,0,0,-78,0,0,0,0,0,0,0,-60,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,-73,0,0,0,0,-76,-81,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-42,-42,0,0,0,0,-43,0,0
1660222484.830499,0,-81,-67,0,0,-79,0,0,0,-78,-46,0,0,0,0,-78,-47,0,0,0,0,-79,0,0,0,0,0,0,-64,0,0,0,0,0,-65,0,0,0,0,0,0,0,-78,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-78,0,0,0,-66,0,0,0,-61,0,0,0,-76,-71,-67,0,0,0,0,0,0,0,0,-75,0,-70,0,-79,0,-67,-66,0,0,0,0,-66,0,0
1660222485.830305,0,0,-81,0,0,0,0,0,0,-68,-81,0,0,0,0,0,-80,0,0,0,0,-48,0,0,0,0,0,0,-81,0,-68,0,0,0,0,0,0,0,0,-81,0,0,-64,0,-78,0,0,-34,0,0,0,0,0,0,-34,0,0,0,0,0,-79,-34,0,0,0,0,0,0,0,-80,-78,0,0,-81,-47,0,0,0,-79,0,0,0,0,0,0,0,-48,0,0,0,-80,0,0,0,0,0,-80,0,0
1660222486.830628,0,0,0,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,-81,0,0,0,0,0,0,-79,-77,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,-45,-46,0,0,0,0,-45,0,-80
1660222487.830643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-69,0,0,0,0,0,0,0,-55,-80,-72,0,-89,0,0,0,0,0,0,0,0,-81,0,0,0,0,-64,0,0,0,0,0,0,-64,0,0,-73,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-54,0,0,0,-55,0,0,0,0,0,0,-66,0,-78,0,-80,0,-65,0,0
1660222488.830732,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-78,0,0,0,-81,-51,0,0,0,0,0,-81,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,-60,0,0,-49,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-78,0,0,0,-79,0,-78,0,-80
1660222489.830673,0,0,-79,0,0,0,0,0,0,0,-60,0,0,0,0,0,-61,0,0,0,0,-76,0,0,0,0,0,0,-74,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-65,0,0,0,-73,0,0,0,-77,-76,-78,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,-45,-46,0,0,0,0,-44,0,0
1660222490.830767,0,-53,0,0,0,-61,0,0,0,0,0,0,-55,0,0,0,-61,-73,-82,0,0,0,0,-53,-60,0,0,0,0,0,-64,0,0,0,0,0,-74,0,0,0,-60,0,-64,-71,0,-72,-55,-67,0,0,0,0,0,-65,-68,0,0,-80,0,0,0,0,0,0,-78,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53,-62,0,0,0,0,0,-62,0,0,0
1660222491.830755,0,-78,0,-63,0,-80,0,-77,0,-78,-49,0,-71,0,0,-80,-49,0,0,0,0,-70,0,0,-80,0,0,0,-74,0,-78,-80,0,0,-64,-80,-48,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-79,0,-63,-79,-65,0,0,0,-64,0,0,0,-74,-72,-67,0,0,0,0,-82,-76,0,0,-78,-80,-72,0,-79,0,-62,0,0,0,0,0,-59,-56,0
1660222492.830429,0,-69,-64,0,0,-62,0,0,0,-77,-50,0,-46,0,0,-62,-49,-69,0,0,0,-73,0,-77,-67,0,0,0,-79,0,-75,0,0,0,-80,0,0,0,0,0,-78,0,-77,-69,0,-78,0,-79,0,0,0,0,0,0,-75,0,0,0,0,0,0,-78,0,0,-79,0,0,0,0,0,-50,0,0,-77,-73,0,-79,0,0,0,0,0,0,0,-63,0,-66,0,-76,0,0,0,0,0,0,0,-77,0,0
1660222493.830835,0,0,-76,0,0,-74,0,0,0,0,-46,0,0,0,0,-76,-48,0,0,0,0,-78,0,0,0,0,0,0,-76,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-77,0,0,0,0,0,0,-77,0,0,0,-64,0,0,0,-64,0,0,0,-77,-80,-68,0,0,0,0,0,0,0,0,-76,0,-78,0,0,0,-55,-55,0,0,0,0,-55,0,0
1660222496.846922,0,0,-78,0,0,0,0,0,0,-65,0,0,0,0,0,0,-79,0,0,0,0,-45,0,0,0,0,0,0,-77,0,-66,0,0,0,-81,0,0,0,0,-80,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,-39,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,-80,0,0,-77,-46,0,0,0,-78,0,0,-58,0,0,0,0,-45,0,0,0,-78,0,0,0,0,0,-80,0,0
1660222497.348442,0,0,-77,0,0,0,0,0,0,0,-53,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,0,0,0,-77,0,-84,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-80,0,0,0,0,0,0,0,0,-73,0,0,0,-72,0,0,0,0,-78,-79,0,0,0,0,0,-78,0,0,0,0,-75,0,0,0,-40,-41,0,0,0,0,-40,0,0
1660222498.350194,0,0,-77,0,0,0,0,0,0,0,-80,0,0,0,0,0,-77,0,0,0,0,-52,0,0,0,0,0,0,-75,-77,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-75,-52,0,0,0,0,-55,0,-68,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660222499.348996,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,0,0,-77,0,-68,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-42,-75,0,-75,0,0,0,0,0,0,0,-66,-70,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,-76,0,0,0,0,0,0,-78,-84,0,-78,0,0,0,-68,-63,0,0,0,0,0,-63,0,0,0
1660222500.349183,0,0,0,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,0,0,0,-81,0,0,0,0,-78,0,0,0,0,0,0,0,-77,0,-44,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,-53,-53,0,0,0,0,-54,0,-80
1660222501.348651,0,0,0,0,-76,0,0,0,0,-78,-73,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,-80,0,-43,0,-83,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,-81,0,0,0,0,0,0,-75,0,0,0,0,-78,0,0,0,-45,-44,0,0,0,0,-44,0,-76
1660222502.348881,0,0,-79,0,0,0,0,0,0,-54,-79,0,0,0,0,0,0,0,0,0,0,-54,0,0,-81,0,0,0,-79,0,-54,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,-41,0,0,0,0,0,0,-41,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,-75,0,0,-83,-53,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,-80,0,0,0,0,0,-81,0,0
1660222503.348997,0,0,-82,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,-71,0,-77,0,0,0,0,0,0,0,-55,-82,-59,0,-73,-72,0,0,0,0,0,0,-83,-81,0,0,0,0,-78,0,-90,-67,0,0,0,0,0,0,-44,0,0,-81,0,0,0,0,-73,0,-91,0,-72,0,-67,0,0,-77,-79,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,-81,0,0,-42,0,0
1660222504.349000,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,-74,0,0,0,-78,-84,-61,-74,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-45,-65,0,-74,-53,-73,0,0,0,-82,0,-67,-70,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-76,0,0,0,0,0,0,0,0,0,-78,0,0,0,-65,-64,0,0,0,0,0,-64,0,0,0
1660222505.348935,0,-74,-74,0,0,-55,0,0,0,-75,-50,0,-51,0,-70,-56,-50,-74,0,0,0,0,0,-73,-62,0,0,0,-71,0,-77,0,0,0,0,0,0,0,0,0,-64,0,-76,-74,0,-75,0,-67,0,0,0,0,0,0,-68,0,0,0,0,-80,0,-77,0,0,-71,0,0,0,0,0,-50,0,0,-72,-76,0,0,0,0,0,-75,0,0,0,-63,0,-76,0,-73,0,-81,-81,0,0,0,0,-79,0,0
1660222506.348662,0,0,-78,0,0,0,0,0,0,-63,-81,0,0,0,0,0,-80,0,0,0,0,-33,0,0,0,0,0,0,-77,0,-66,0,0,0,-81,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,0,0,0,-54,0,0,0,0,0,0,0,0,-81,0,0,-78,-34,0,-80,0,-79,0,-80,-55,0,0,0,0,-34,0,0,0,-79,0,0,0,0,0,-76,0,0
1660222507.348747,0,-59,0,0,0,0,0,0,0,0,-77,0,0,0,0,-72,0,-60,0,0,0,-77,0,-58,-66,0,0,0,0,0,-63,0,0,0,0,0,0,0,0,0,-71,0,-59,-60,0,-60,0,-74,0,0,0,0,0,-65,-73,0,0,0,0,0,0,-77,0,0,0,0,0,0,0,0,-74,0,-67,0,-76,0,0,0,0,0,0,0,0,0,-72,0,-78,0,-58,0,0,0,0,0,0,0,0,0,0
1660222508.348915,0,0,-77,0,0,-80,0,0,0,0,-59,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,-77,0,-84,0,0,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-80,0,0,0,0,0,0,0,0,-65,0,0,0,-63,0,0,0,-80,-77,-78,0,0,0,0,0,-78,0,0,0,0,-74,0,0,0,-39,-38,0,0,0,0,-39,0,0
1660222509.348843,0,0,0,0,0,0,0,0,0,-44,0,0,0,0,0,0,-74,0,0,0,0,-61,0,-77,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,-78,0,0,-44,0,0,0,0,0,-78,0,0,0,0,0,-49,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,-77,0,0,0,0,-60,0,0,0,0,0,0,0,0,0,0,0,0
1660222510.349190,0,-70,-68,-33,0,-62,0,0,0,0,0,0,0,-79,0,0,0,-77,0,0,0,-75,0,-72,-62,0,0,-83,0,0,0,0,0,0,0,0,0,0,-33,0,-72,0,-74,-79,0,0,-68,-75,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,-73,-75,0,0,0,0,0,0,0,0,0,0,0,-79,0,-69,-80,0,0,0,0,0,-79,0,0,0
1660222511.348798,0,-75,-70,-33,0,-66,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,-73,0,-78,-68,0,0,-83,0,0,0,0,0,0,-78,0,0,0,-33,0,-77,0,-78,0,0,0,-68,-77,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,-73,-80,0,0,0,0,0,0,0,-63,-72,0,0,0,0,0,0,0,0,0,0,0,-74,0,-75,-80,-81,0,0,0,0,-79,0,0,0
1660222512.349435,0,-67,0,0,0,0,0,0,0,0,0,0,-82,0,0,-77,0,-71,0,0,0,-81,-78,-59,-69,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,-48,-71,0,-71,-55,-76,0,0,0,-78,0,-63,-76,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-80,0,0,0,0,0,0,0,-87,0,0,0,0,0,-67,-67,0,0,0,0,0,-67,0,0,0
1660222513.348913,0,-62,0,0,0,0,0,0,0,0,0,0,-51,0,-74,0,-58,-72,0,0,0,0,0,-62,-58,0,0,-79,0,0,-66,0,0,0,0,0,-82,0,0,0,-64,0,-70,-68,0,-71,-54,-63,0,0,0,0,0,-57,-66,0,0,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-77,0,0,0,0,0,-76,0,0,0,0,0,0,0,-62,0,0,0,0,0,0,-68,0,0,0
1660222514.349260,-68,0,0,0,-76,0,-68,0,0,0,-73,0,0,0,0,0,-74,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,0,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-51,0,0,-77,0,0,-52,0,-76
1660222515.348849,0,0,-78,0,0,0,0,0,0,-71,0,0,0,0,0,0,-79,0,0,0,0,-36,0,0,0,0,0,0,-77,0,-74,0,0,0,0,0,0,0,0,-80,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,-40,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,-80,0,0,-77,-38,0,0,0,-78,0,0,-61,0,0,0,0,-37,0,0,0,-78,0,0,0,0,0,-80,0,0
1660222516.349377,0,-66,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,-75,0,0,0,-75,-78,-66,-81,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-44,0,0,-69,-55,-68,0,0,0,-78,0,-67,-69,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,-76,0,0,0,0,0,0,0,-87,0,0,0,0,0,-70,-67,0,0,0,0,0,-67,0,0,0
1660222517.348702,-68,0,0,0,-76,0,-68,0,0,0,-77,0,0,0,0,0,-76,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-38,0,0,-77,0,0,-37,0,-76
1660222518.348929,0,-69,-66,-33,0,-55,0,0,0,0,0,0,0,-79,0,0,0,-77,0,0,0,-67,0,-72,-63,0,0,-83,0,0,0,0,0,0,0,0,0,0,-33,0,-62,0,-74,-79,0,0,-68,-72,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,-66,-75,0,0,0,0,0,0,0,0,0,0,0,-79,0,-69,-80,0,0,0,0,0,-79,0,0,0
1660222519.348907,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,0,-78,-84,-64,-74,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-50,-65,0,-68,-53,-68,0,0,0,-82,0,-79,-65,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-64,0,0,0,0,0,-64,0,0,0
1660222520.348966,0,0,-80,0,0,0,0,0,0,-74,-81,0,0,0,0,0,-80,0,0,0,0,-45,0,0,0,0,0,0,-82,-77,-64,0,0,0,-81,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-80,-46,0,-80,0,0,-55,-80,-67,0,0,0,0,-45,0,0,0,-75,0,0,0,-79,0,-75,0,-79
1660222521.349729,0,0,-80,0,0,0,0,0,0,-74,-81,0,0,0,0,0,-80,0,0,0,0,-42,0,0,0,0,0,0,-82,0,-75,0,0,0,-81,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,-81,0,0,-80,-42,0,-80,0,0,0,-80,-55,0,0,0,0,-41,0,0,0,-76,0,0,0,0,0,-76,0,-79
1660222522.348853,0,-75,0,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,-60,0,-73,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,0,0,-44,0,0,0,0,-43,-67,0,0,0,0,0,-45,0,0,0,-51,0,0,-45,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,-59,0,-73,0,0,0,0,0,0,0,0,0,0
1660222523.349416,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,-78,0,0,0,-81,-48,0,0,0,0,0,-81,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-60,0,0,-49,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-78,0,0,0,-79,0,-78,0,-80
1660222524.348552,0,0,-80,0,0,0,0,0,0,-65,-81,0,0,0,0,0,-80,0,0,0,0,-37,0,0,0,0,0,0,-82,0,-67,0,0,0,-81,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,-81,0,0,-80,-37,0,-80,0,0,0,-80,-53,0,0,0,0,-38,0,0,0,-76,0,0,0,0,0,-76,0,-79
1660222525.349257,0,-78,-72,0,0,-64,0,0,0,-78,-41,0,-51,0,-77,-72,-41,0,0,0,0,-75,0,-77,-75,0,0,0,-66,0,-77,0,0,0,0,0,0,0,0,0,-76,0,-77,0,0,0,0,-76,0,0,0,0,0,0,-75,0,0,0,0,0,0,-76,0,0,-77,0,0,0,0,0,-40,0,0,-77,-75,0,0,0,0,0,-80,0,0,0,-72,0,-76,0,-76,0,-79,-79,0,0,0,0,-75,0,0
1660222526.348498,0,0,-76,0,0,0,0,0,0,0,-48,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-77,0,0,0,0,0,0,-77,0,0,0,-75,0,0,0,-76,0,0,0,-77,-78,-69,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-50,-51,0,0,0,0,-50,0,0
1660222527.348616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-60,0,0,0,0,0,0,0,-55,-81,-72,0,-89,0,0,0,0,0,0,0,0,-80,0,0,0,0,-63,0,0,0,0,0,0,-63,0,0,-73,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,-61,0,0,0,0,-54,0,0,0,-55,0,0,0,0,0,0,-62,0,-78,0,-80,0,-62,0,0
1660222528.349041,0,0,-79,0,0,0,0,0,0,0,-80,0,0,0,0,0,-77,0,0,0,0,-57,0,0,0,0,0,0,-81,-77,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,-76,-57,0,0,0,0,-55,0,-65,0,-72,0,0,0,0,0,0,0,0,-85,0,-79,0,0,0,-79
1660222529.348419,0,-51,0,0,0,-71,0,0,0,0,-68,0,0,0,0,-71,-68,-66,0,0,0,-77,0,-52,-66,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,-65,0,-53,-68,0,-64,0,-76,0,0,0,0,0,-65,-77,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,-78,0,-51,0,0,0,0,0,0,0,0,0,0
1660222530.348662,0,-81,-67,0,0,0,0,-70,-73,-78,0,-78,-69,0,0,0,-49,0,0,0,0,-69,0,0,0,0,0,0,-75,0,0,0,-78,0,-61,0,-64,0,0,0,0,0,-78,0,0,0,0,-81,0,-87,0,0,0,0,-80,0,0,-78,0,0,0,-79,0,-75,0,-61,0,-88,0,-62,0,0,0,-76,-71,-68,0,0,0,0,0,0,0,0,0,0,-70,0,-79,0,0,0,0,0,0,0,0,-52,0
1660222531.348504,-69,0,-79,0,-79,0,-73,0,-71,0,-74,0,0,0,0,0,-74,0,0,-76,0,-76,0,0,0,-71,0,0,-76,0,0,-57,0,-75,-79,-57,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-65,0,0,0,0,-49,0,0,0,0,0,-71,0,-78,-65,0,0,-69,0,-64,0,0,-72,-77,0,-77,0,0,0,0,0,0,0,-57,0,-78,0,0,-35,0,0,-76,0,0,-35,0,-82
1660222532.348929,0,0,-78,0,0,0,0,0,0,-62,0,0,0,0,0,0,-79,0,0,0,0,-40,0,0,0,0,0,0,-77,0,-61,0,0,0,-81,0,0,0,0,-80,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,-45,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,-80,0,0,-77,-39,0,-80,0,-78,0,0,-58,0,0,0,0,-40,0,0,0,-78,0,0,0,0,0,-80,0,0
1660222533.348636,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,-73,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,-33,-75,0,-76,0,0,-78,0,0,0,0,-78,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74,0,0,0,0,0,0,-78,-84,0,0,0,0,0,-64,-63,-82,0,0,0,0,-63,0,0,0
