timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,1C:3A:60:02:B2:**,30:87:D9:B1:82:**,30:87:D9:B1:61:**,30:87:D9:B1:9B:**,30:87:D9:71:9B:**,00:24:6C:2D:17:**,08:36:C9:8E:F4:**,30:87:D9:71:61:**,30:87:D9:F1:61:**,30:87:D9:B1:51:**,00:24:6C:26:89:**,30:87:D9:B1:7E:**,30:87:D9:71:51:**,30:87:D9:F1:5C:**,30:87:D9:B1:55:**,30:87:D9:31:5A:**,30:87:D9:31:61:**,E8:48:B8:ED:47:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,30:87:D9:F1:7D:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,E4:F0:42:E0:FB:**,0C:51:01:E3:94:**,EC:AD:E0:AE:D5:**,86:2A:FD:F0:89:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:F1:7C:**,30:87:D9:71:82:**,30:87:D9:B1:53:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:F1:53:**,30:87:D9:71:D7:**,30:87:D9:B1:FC:**,30:87:D9:31:9A:**,30:87:D9:31:D7:**,30:87:D9:71:5C:**,30:87:D9:31:96:**,30:87:D9:71:96:**,1C:3B:F3:DC:E3:**,30:87:D9:F2:06:**,30:87:D9:71:52:**,30:87:D9:B1:7C:**,04:92:26:53:B7:**,30:87:D9:71:5E:**,30:87:D9:F1:59:**,C0:A0:BB:CF:65:**,30:87:D9:B1:97:**,30:87:D9:F1:5E:**,30:87:D9:F1:95:**,30:87:D9:73:01:**,30:87:D9:B1:58:**,30:87:D9:F1:5A:**,30:87:D9:F1:99:**,34:0A:33:03:77:**,30:87:D9:B1:6B:**,30:87:D9:31:6B:**,00:24:6C:26:87:**,30:87:D9:B1:72:**,30:87:D9:F1:97:**,30:87:D9:71:58:**,30:87:D9:71:77:**,56:13:79:27:1E:**,30:87:D9:F1:5B:**,D6:6A:6A:47:44:**,30:87:D9:31:54:**,FA:DA:0C:48:FB:**,30:87:D9:31:53:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:F2:1E:**,30:87:D9:B1:5B:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:FC:**,30:87:D9:31:58:**,30:87:D9:B1:54:**,30:87:D9:B1:89:**,30:87:D9:F1:58:**,30:87:D9:B1:52:**,30:87:D9:B2:06:**,30:87:D9:32:1E:**,30:87:D9:F1:82:**,30:87:D9:B3:01:**,30:87:D9:71:7D:**,30:87:D9:72:1E:**,30:87:D9:31:52:**,30:87:D9:F1:52:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:B1:5E:**,30:87:D9:F3:01:**,30:87:D9:F1:6B:**,30:87:D9:71:9A:**,30:87:D9:71:53:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,E8:37:7A:A5:3A:**,30:87:D9:31:72:**,30:87:D9:B1:77:**,30:87:D9:71:5A:**,C4:E9:0A:1D:37:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:B1:63:**,30:87:D9:71:95:**,78:32:1B:CC:37:**,30:87:D9:72:38:**,30:87:D9:F1:72:**,1C:3B:F3:AB:99:**,30:87:D9:71:99:**,30:87:D9:31:77:**,30:87:D9:72:06:**,30:87:D9:31:51:**,30:87:D9:31:9B:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,30:87:D9:33:01:**,30:87:D9:31:97:**,34:97:F6:6B:EB:**,38:D5:47:1E:6C:**,30:87:D9:71:7E:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:71:6B:**,30:87:D9:B1:9A:**,30:87:D9:31:5E:**,30:87:D9:B1:59:**,30:87:D9:B2:1E:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**,30:87:D9:B1:5A:**,30:87:D9:B1:7D:**,30:87:D9:32:38:**
1665322103,0.1043137,4.6150389,-76,-61,-100,-79,-31,-100,-100,-100,-100,-33,-32,-100,-100,-100,-100,-49,-79,-100,-32,-100,-72,-77,-100,-100,-76,-69,-56,-100,-100,-100,-78,-80,-100,-100,-82,-100,-76,-50,-100,-100,-100,-73,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-73,-100,-46,-100,-75,-77,-100,-68,-100,-75,-100,-100,-100,-100,-72,-100,-100,-100,-76,-100,-66,-100,-79,-100,-100,-75,-68,-62,-77,-100,-100,-65,-82,-100,-100,-65,-100,-100,-100,-100,-100,-69,-70,-61,-62,-62,-100,-100,-100,-78,-77,-100,-60,-81,-100,-68,-100,-100,-100,-100,-100,-61,-100,-100,-80,-100,-68,-100,-63,-100,-100,-100,-100,-100,-74,-78,-59,-61,-100,-100,-100,-100,-100,-100,-100,-50,-100,-78,-80,-100,-81,-69,-100,-78,-81,-100,-100,-100
1665322104,0.091478,4.8841538,-100,-84,-100,-64,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-78,-100,-71,-65,-100,-100,-100,-100,-77,-42,-100,-75,-71,-70,-76,-79,-64,-52,-63,-72,-43,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-51,-100,-100,-80,-100,-69,-100,-100,-100,-100,-100,-60,-100,-65,-62,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-73,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-63,-100,-100,-100,-71,-66,-100,-100,-70,-100,-100,-60,-75,-70,-67,-100,-100,-62,-100,-73,-81,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-67,-100,-100,-63,-61,-100,-100,-100,-100,-100,-75,-100,-60,-82,-100,-64,-100,-100,-78,-51,-100,-100,-100,-62,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100
1665322105,0.0929183,5.0491486,-100,-100,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-78,-65,-100,-80,-100,-67,-100,-100,-100,-79,-100,-73,-72,-100,-76,-100,-68,-100,-62,-81,-79,-100,-79,-100,-100,-52,-100,-100,-100,-100,-100,-100,-79,-100,-100,-67,-100,-67,-100,-69,-100,-76,-100,-64,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-78,-79,-100,-79,-69,-100,-100,-71,-60,-100,-100,-100,-52,-100,-76,-100,-100,-65,-100,-100,-100,-77,-78,-100,-77,-100,-100,-100,-75,-53,-51,-100,-69,-78,-100,-52,-81,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-82,-67,-100,-79,-66,-100,-100,-100,-100,-100,-52,-71,-67,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-60,-100,-100,-100,-71,-53,-65,-100,-60
1665322106,0.1182152,5.3673382,-100,-100,-100,-69,-71,-100,-100,-77,-73,-79,-78,-100,-100,-69,-100,-100,-69,-64,-79,-100,-100,-54,-100,-76,-71,-82,-100,-100,-79,-100,-77,-77,-74,-100,-72,-100,-79,-100,-100,-100,-74,-34,-100,-100,-100,-82,-100,-100,-74,-100,-100,-76,-77,-68,-100,-78,-100,-76,-100,-63,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-68,-57,-100,-80,-55,-57,-75,-100,-100,-62,-78,-75,-100,-100,-76,-78,-100,-100,-74,-75,-100,-74,-77,-100,-100,-67,-62,-62,-100,-76,-80,-100,-34,-100,-100,-74,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-80,-56,-100,-100,-70,-100,-100,-100,-100,-100,-63,-54,-71,-80,-79,-100,-76,-100,-69,-100,-100,-80,-100,-100,-34,-76,-76,-100,-78,-54,-34,-65,-100,-58
1665322107,0.1342769,5.5635943,-100,-100,-100,-76,-100,-100,-100,-71,-100,-72,-69,-100,-100,-69,-100,-100,-79,-72,-74,-100,-100,-32,-100,-76,-76,-79,-100,-100,-79,-100,-77,-77,-68,-100,-70,-100,-78,-100,-100,-100,-74,-42,-100,-100,-100,-82,-100,-100,-100,-100,-100,-81,-77,-100,-100,-79,-100,-76,-81,-72,-68,-100,-100,-100,-100,-79,-100,-79,-100,-100,-81,-100,-100,-100,-100,-100,-78,-56,-100,-78,-32,-53,-75,-100,-100,-71,-79,-100,-100,-100,-75,-78,-100,-100,-100,-100,-100,-78,-77,-78,-100,-67,-73,-71,-100,-81,-80,-100,-42,-100,-100,-79,-100,-81,-100,-73,-100,-100,-100,-100,-100,-100,-100,-52,-79,-100,-68,-100,-100,-100,-100,-100,-72,-32,-68,-80,-79,-100,-68,-100,-73,-100,-100,-100,-100,-100,-42,-78,-76,-100,-80,-32,-42,-72,-100,-53
1665322108,0.1722609,5.872179,-100,-100,-100,-73,-75,-100,-100,-74,-100,-71,-75,-100,-100,-77,-100,-100,-76,-76,-72,-100,-100,-27,-100,-74,-73,-75,-100,-100,-100,-100,-74,-78,-66,-100,-75,-100,-79,-100,-100,-100,-77,-42,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-77,-80,-100,-78,-100,-100,-79,-72,-68,-100,-100,-100,-100,-79,-100,-78,-100,-100,-77,-100,-100,-100,-100,-100,-78,-59,-100,-81,-28,-59,-76,-78,-100,-72,-100,-100,-100,-100,-71,-77,-100,-100,-100,-100,-100,-76,-77,-77,-100,-68,-71,-72,-100,-81,-100,-100,-42,-100,-79,-76,-100,-72,-100,-75,-100,-100,-100,-100,-100,-100,-100,-59,-73,-100,-61,-100,-100,-100,-100,-100,-70,-28,-68,-78,-100,-100,-74,-100,-76,-100,-100,-100,-100,-100,-41,-79,-79,-100,-80,-28,-42,-64,-100,-59
1665322109,0.183847,6.1440473,-100,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-69,-65,-100,-75,-100,-68,-100,-100,-100,-74,-100,-77,-70,-100,-74,-100,-58,-77,-59,-76,-67,-100,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-69,-80,-100,-59,-100,-71,-100,-62,-100,-100,-100,-62,-72,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-68,-71,-100,-77,-70,-65,-100,-100,-100,-40,-100,-69,-100,-100,-58,-100,-100,-100,-69,-67,-100,-100,-100,-100,-100,-72,-40,-40,-100,-59,-100,-100,-53,-78,-100,-100,-100,-100,-100,-76,-100,-100,-78,-100,-100,-100,-74,-71,-100,-81,-72,-100,-100,-100,-100,-100,-39,-68,-72,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-53,-62,-100,-100,-100,-68,-52,-65,-100,-67
1665322110,0.2039327,6.3835349,-100,-100,-86,-62,-100,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-70,-80,-100,-100,-100,-75,-49,-100,-73,-71,-74,-77,-100,-63,-54,-61,-69,-48,-100,-68,-100,-100,-100,-100,-100,-100,-100,-73,-100,-69,-56,-100,-100,-100,-100,-54,-100,-56,-100,-100,-100,-70,-100,-74,-73,-56,-100,-54,-100,-54,-100,-100,-100,-100,-100,-67,-64,-47,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-69,-100,-100,-53,-100,-100,-100,-67,-59,-100,-100,-100,-100,-100,-63,-67,-72,-54,-100,-100,-61,-100,-67,-100,-100,-100,-100,-58,-100,-100,-100,-58,-100,-75,-54,-77,-100,-100,-57,-64,-55,-100,-100,-100,-55,-71,-100,-58,-100,-100,-54,-100,-100,-77,-59,-100,-100,-54,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322111,0.2307597,6.5870404,-100,-78,-100,-100,-77,-100,-100,-80,-52,-75,-76,-100,-100,-66,-81,-77,-53,-78,-76,-100,-100,-100,-100,-100,-65,-47,-73,-100,-70,-67,-68,-100,-100,-67,-79,-100,-48,-69,-100,-100,-100,-73,-100,-70,-100,-100,-100,-100,-100,-76,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-74,-100,-69,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-79,-100,-100,-76,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-82,-100,-67,-74,-100,-79,-100,-100,-100,-100,-81,-100,-100,-77,-81,-100,-100,-100,-100,-100,-76,-48,-100,-100,-81,-100,-100,-100,-77,-48,-76,-100,-100,-100,-100,-65,-77,-100,-68,-100,-70,-76,-100,-100,-100,-100,-100,-73,-80,-100,-80
1665322112,0.2631596,6.8153758,-76,-66,-100,-80,-34,-100,-100,-100,-100,-34,-34,-100,-100,-77,-100,-48,-76,-100,-34,-100,-77,-70,-100,-100,-76,-100,-70,-100,-100,-100,-76,-80,-77,-100,-74,-100,-76,-49,-100,-100,-100,-73,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-71,-100,-76,-100,-75,-77,-100,-68,-100,-69,-100,-100,-79,-100,-79,-100,-100,-100,-77,-100,-79,-100,-67,-100,-72,-77,-81,-73,-70,-100,-100,-78,-75,-100,-100,-68,-100,-100,-71,-100,-80,-66,-76,-70,-70,-70,-100,-100,-100,-78,-77,-100,-65,-81,-100,-67,-100,-100,-100,-100,-100,-66,-100,-100,-80,-100,-65,-100,-73,-100,-100,-100,-100,-100,-69,-74,-69,-66,-100,-100,-100,-100,-100,-100,-100,-49,-100,-78,-77,-100,-81,-76,-78,-66,-77,-100,-100,-100
1665322113,0.2868682,6.9851313,-76,-69,-100,-79,-38,-100,-100,-100,-100,-38,-38,-100,-100,-69,-100,-55,-79,-100,-38,-100,-72,-77,-100,-100,-71,-73,-53,-100,-100,-100,-72,-80,-100,-100,-82,-100,-74,-56,-100,-100,-100,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-74,-100,-44,-100,-100,-100,-100,-63,-100,-71,-100,-100,-100,-100,-72,-100,-100,-100,-74,-100,-72,-100,-79,-100,-100,-75,-68,-76,-75,-100,-100,-71,-82,-100,-100,-69,-100,-100,-100,-100,-100,-65,-70,-61,-74,-75,-100,-100,-100,-100,-77,-100,-70,-100,-100,-72,-100,-100,-100,-100,-100,-69,-100,-100,-80,-100,-67,-100,-60,-100,-100,-100,-100,-100,-74,-78,-59,-69,-100,-100,-100,-100,-72,-100,-100,-57,-100,-100,-80,-100,-81,-72,-100,-79,-81,-100,-100,-100
1665322114,0.29465,7.1483965,-100,-70,-100,-100,-64,-100,-100,-80,-100,-64,-64,-100,-100,-64,-100,-80,-66,-78,-61,-81,-100,-78,-100,-70,-63,-64,-82,-100,-74,-74,-64,-100,-100,-82,-100,-100,-62,-69,-100,-100,-100,-74,-100,-70,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-73,-100,-78,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-78,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-68,-76,-100,-75,-74,-100,-100,-100,-79,-100,-100,-80,-81,-100,-100,-82,-100,-100,-100,-37,-100,-100,-100,-100,-100,-100,-79,-37,-70,-100,-100,-100,-100,-63,-82,-100,-68,-100,-79,-77,-100,-80,-100,-100,-100,-76,-79,-100,-80
1665322115,0.2928814,7.3186417,-100,-100,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-79,-66,-100,-75,-100,-66,-100,-100,-100,-79,-100,-78,-71,-100,-78,-100,-66,-100,-64,-100,-80,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-68,-80,-100,-65,-100,-66,-100,-65,-100,-100,-100,-67,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-77,-78,-100,-78,-62,-100,-75,-66,-62,-100,-100,-100,-48,-100,-76,-100,-100,-62,-100,-100,-100,-76,-67,-100,-100,-100,-100,-100,-67,-49,-48,-100,-64,-100,-100,-52,-78,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-100,-100,-78,-59,-100,-81,-74,-100,-100,-100,-100,-100,-48,-66,-73,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-53,-66,-100,-100,-100,-66,-52,-67,-100,-59
1665322116,0.3185884,7.5274611,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-71,-82,-100,-79,-100,-72,-100,-100,-81,-71,-100,-70,-67,-100,-80,-100,-62,-78,-62,-79,-72,-100,-80,-100,-100,-61,-100,-100,-100,-100,-100,-100,-67,-79,-100,-55,-100,-73,-100,-56,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-80,-100,-71,-69,-100,-100,-69,-74,-100,-100,-100,-32,-100,-66,-100,-100,-62,-100,-100,-100,-60,-66,-100,-100,-100,-100,-100,-82,-33,-33,-100,-56,-100,-100,-61,-80,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-68,-75,-100,-100,-81,-100,-100,-100,-100,-100,-32,-75,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-62,-56,-100,-100,-100,-74,-60,-81,-100,-75
1665322117,0.3651183,7.7283683,-100,-100,-100,-77,-76,-100,-100,-76,-100,-76,-74,-100,-100,-76,-100,-100,-75,-70,-76,-100,-100,-39,-100,-74,-73,-76,-100,-100,-100,-100,-75,-65,-67,-100,-75,-100,-78,-100,-100,-100,-77,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-81,-100,-100,-77,-70,-66,-100,-100,-100,-100,-72,-100,-75,-100,-100,-78,-100,-100,-100,-100,-100,-75,-72,-100,-78,-39,-72,-76,-76,-100,-66,-78,-100,-100,-100,-71,-100,-100,-100,-100,-100,-100,-78,-62,-74,-100,-64,-73,-71,-100,-81,-100,-100,-50,-100,-74,-76,-100,-76,-100,-70,-100,-100,-100,-100,-100,-100,-100,-72,-73,-100,-66,-100,-100,-100,-100,-100,-73,-40,-65,-78,-100,-100,-75,-100,-75,-100,-100,-100,-100,-100,-49,-79,-65,-100,-78,-41,-49,-64,-100,-73
1665322118,0.3970096,7.8797865,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-82,-100,-78,-100,-70,-100,-100,-81,-73,-100,-64,-68,-100,-85,-100,-63,-78,-63,-79,-73,-100,-80,-100,-100,-60,-100,-100,-100,-100,-100,-100,-68,-79,-100,-56,-100,-73,-100,-54,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-73,-73,-100,-100,-69,-73,-100,-100,-100,-33,-100,-67,-100,-100,-64,-100,-100,-100,-67,-67,-100,-100,-100,-100,-100,-82,-33,-33,-100,-56,-100,-100,-58,-80,-100,-100,-100,-100,-100,-80,-100,-100,-79,-100,-100,-100,-71,-72,-100,-100,-81,-100,-100,-100,-100,-100,-33,-72,-81,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-59,-56,-100,-100,-100,-74,-59,-81,-100,-74
1665322119,0.4165696,8.0425758,-100,-100,-100,-48,-69,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-74,-100,-100,-45,-100,-100,-100,-100,-75,-65,-100,-62,-67,-100,-77,-100,-48,-48,-32,-53,-68,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-75,-51,-48,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-81,-100,-100,-65,-100,-100,-100,-100,-100,-100,-68,-53,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-52,-77,-100,-32,-100,-100,-100,-52,-49,-100,-100,-100,-100,-100,-73,-67,-66,-80,-100,-100,-80,-100,-53,-100,-100,-100,-100,-100,-100,-100,-78,-48,-100,-75,-100,-60,-100,-100,-54,-76,-100,-76,-100,-100,-100,-66,-100,-77,-100,-100,-65,-100,-75,-77,-47,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322120,0.4350007,8.2410345,-100,-78,-100,-100,-61,-100,-100,-80,-100,-62,-61,-100,-100,-58,-100,-80,-63,-78,-62,-81,-100,-100,-100,-100,-59,-57,-73,-100,-74,-72,-57,-100,-100,-77,-100,-100,-57,-69,-100,-100,-100,-80,-100,-70,-100,-100,-100,-100,-100,-72,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-80,-100,-74,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-58,-77,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-29,-100,-100,-100,-100,-100,-74,-76,-100,-75,-100,-100,-100,-100,-80,-100,-100,-80,-78,-100,-100,-82,-100,-100,-100,-29,-100,-100,-100,-100,-100,-100,-78,-29,-76,-100,-100,-100,-100,-57,-75,-100,-68,-100,-73,-76,-100,-100,-100,-100,-100,-73,-80,-100,-80
1665322121,0.4451714,8.4578056,-100,-78,-100,-100,-73,-100,-100,-80,-52,-74,-73,-100,-100,-62,-100,-77,-61,-78,-68,-100,-100,-100,-100,-100,-62,-52,-73,-100,-74,-65,-62,-100,-100,-74,-100,-100,-53,-69,-100,-100,-100,-79,-100,-70,-100,-100,-100,-100,-100,-77,-100,-100,-81,-100,-100,-100,-100,-100,-100,-80,-81,-100,-71,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-53,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-32,-100,-100,-100,-82,-100,-66,-79,-100,-79,-100,-100,-100,-100,-80,-100,-100,-74,-81,-100,-100,-82,-100,-100,-100,-33,-100,-100,-100,-100,-100,-100,-78,-32,-76,-100,-100,-100,-100,-61,-75,-100,-68,-100,-72,-76,-100,-100,-100,-100,-100,-73,-79,-100,-80
1665322122,0.4470796,8.5938025,-100,-100,-100,-76,-76,-100,-100,-71,-100,-75,-78,-100,-100,-78,-100,-100,-79,-74,-76,-100,-100,-35,-100,-100,-75,-79,-100,-100,-79,-100,-80,-64,-67,-100,-67,-100,-78,-100,-100,-100,-79,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-65,-100,-100,-79,-100,-76,-76,-77,-65,-100,-100,-100,-100,-76,-100,-76,-100,-100,-77,-100,-100,-100,-100,-100,-78,-58,-100,-76,-34,-58,-100,-75,-100,-76,-77,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-79,-66,-70,-100,-65,-75,-74,-100,-81,-100,-100,-46,-100,-100,-79,-100,-66,-100,-71,-100,-100,-100,-100,-100,-100,-81,-57,-75,-100,-65,-100,-100,-100,-100,-100,-73,-33,-65,-76,-79,-100,-70,-100,-75,-100,-100,-100,-100,-100,-47,-78,-64,-100,-74,-36,-47,-75,-100,-58
1665322123,0.4535175,8.8376598,-76,-68,-100,-80,-35,-100,-100,-100,-100,-34,-34,-100,-100,-77,-100,-44,-76,-100,-34,-100,-74,-70,-100,-100,-76,-100,-66,-100,-100,-100,-76,-80,-77,-100,-74,-100,-76,-44,-100,-100,-100,-73,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-69,-100,-76,-100,-75,-77,-100,-67,-100,-67,-100,-100,-79,-100,-79,-100,-100,-100,-77,-100,-79,-100,-67,-100,-72,-68,-81,-69,-70,-100,-100,-78,-75,-100,-100,-68,-100,-100,-71,-100,-80,-67,-76,-70,-67,-68,-100,-100,-100,-78,-77,-100,-69,-81,-100,-67,-100,-100,-100,-100,-100,-66,-100,-100,-80,-100,-65,-100,-73,-100,-100,-100,-100,-100,-67,-74,-69,-66,-100,-100,-100,-100,-100,-100,-100,-44,-100,-78,-77,-100,-81,-64,-78,-66,-77,-100,-100,-100
1665322156,1.2228925,17.1039677,-100,-100,-86,-61,-69,-100,-100,-100,-64,-100,-100,-100,-100,-77,-100,-100,-62,-100,-100,-55,-80,-100,-100,-100,-75,-68,-100,-66,-71,-74,-77,-100,-61,-44,-58,-61,-58,-100,-62,-100,-100,-100,-100,-100,-100,-100,-73,-100,-73,-44,-100,-100,-100,-100,-65,-100,-56,-100,-100,-100,-71,-100,-69,-70,-56,-100,-65,-100,-54,-100,-100,-100,-100,-100,-61,-64,-58,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-70,-70,-100,-43,-100,-100,-100,-67,-58,-100,-100,-100,-100,-100,-66,-69,-74,-67,-100,-100,-58,-100,-60,-100,-100,-100,-100,-58,-100,-100,-100,-44,-100,-75,-54,-75,-100,-100,-60,-65,-55,-100,-100,-100,-55,-73,-100,-72,-100,-100,-68,-100,-75,-77,-44,-100,-100,-54,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1665322157,1.2849263,17.371706,-100,-100,-100,-69,-100,-100,-100,-83,-100,-100,-100,-100,-100,-76,-100,-100,-69,-72,-100,-75,-100,-64,-100,-79,-74,-70,-100,-79,-81,-100,-79,-100,-67,-100,-61,-100,-70,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-70,-80,-100,-61,-100,-67,-100,-62,-100,-100,-100,-65,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-78,-100,-68,-61,-100,-75,-64,-60,-100,-100,-100,-56,-100,-69,-100,-100,-61,-100,-100,-100,-70,-69,-100,-81,-100,-100,-100,-72,-57,-56,-100,-62,-100,-100,-48,-78,-100,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-81,-60,-100,-81,-75,-100,-100,-100,-100,-100,-56,-66,-76,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-48,-63,-100,-100,-79,-65,-49,-66,-100,-61
1665322158,1.3153629,17.5676899,-100,-84,-100,-64,-77,-100,-100,-100,-60,-76,-76,-100,-100,-76,-100,-100,-78,-100,-71,-61,-100,-100,-100,-100,-77,-57,-100,-77,-73,-70,-76,-79,-71,-52,-64,-75,-57,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-51,-100,-100,-80,-100,-62,-100,-100,-100,-100,-100,-59,-100,-61,-65,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-65,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-65,-100,-100,-100,-71,-73,-100,-100,-100,-100,-100,-57,-75,-72,-63,-100,-100,-61,-100,-65,-81,-100,-100,-100,-100,-100,-100,-100,-53,-100,-100,-100,-80,-100,-100,-60,-74,-100,-100,-100,-100,-100,-75,-100,-59,-82,-100,-69,-100,-100,-78,-51,-100,-100,-100,-62,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100
