timestamp,x,z,30:87:D9:B1:7E:**,30:87:D9:F1:7E:**,30:87:D9:F1:76:**,30:87:D9:F2:38:**,30:87:D9:B1:82:**,30:87:D9:31:97:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:81:**,30:87:D9:31:7C:**,30:87:D9:B1:FC:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:81:**,30:87:D9:B1:89:**,30:87:D9:72:38:**,30:87:D9:71:61:**,30:87:D9:71:5C:**,30:87:D9:B2:06:**,30:87:D9:71:99:**,00:24:6C:26:87:**,30:87:D9:72:06:**,30:87:D9:31:81:**,30:87:D9:F1:F0:**,30:87:D9:F2:06:**,30:87:D9:31:F0:**,30:87:D9:B1:7D:**,30:87:D9:31:95:**,30:87:D9:71:7D:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:71:F0:**,30:87:D9:B1:81:**,30:87:D9:B1:76:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,34:97:F6:6B:EB:**,30:87:D9:F1:7D:**,30:87:D9:B1:97:**,30:87:D9:71:95:**,30:87:D9:B1:F0:**,00:24:6C:2D:1A:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:B1:95:**,30:87:D9:71:7E:**,30:87:D9:71:58:**,30:87:D9:F1:95:**,30:87:D9:71:72:**,78:32:1B:CC:37:**,30:87:D9:71:7F:**,30:87:D9:31:89:**,E4:F0:42:E0:FB:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:97:**,30:87:D9:31:76:**,30:87:D9:71:9A:**,30:87:D9:F1:82:**,B0:6E:BF:3B:A8:**,30:87:D9:71:76:**,30:87:D9:31:7D:**,30:87:D9:31:82:**,30:87:D9:31:FC:**,30:87:D9:32:38:**,30:87:D9:F1:FC:**,30:87:D9:71:82:**
1662467422,5.2009735,20.4849472,-100,-100,-64,-73,-70,-62,-64,-100,-74,-100,-100,-100,-75,-79,-75,-74,-100,-100,-66,-45,-100,-65,-72,-78,-65,-79,-100,-100,-100,-77,-100,-78,-73,-65,-74,-100,-100,-100,-64,-100,-77,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-62,-60,-65,-100,-73,-76,-66,-100,-100,-100,-73,-100,-71
1662467423,5.2001476,20.483696,-100,-100,-71,-74,-77,-73,-65,-100,-100,-100,-77,-100,-69,-100,-78,-71,-100,-100,-64,-45,-79,-62,-77,-81,-64,-100,-100,-100,-100,-76,-100,-100,-100,-74,-74,-100,-100,-100,-67,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-68,-100,-79,-77,-74,-100,-76,-100,-69,-100,-77
1662467424,5.2029457,20.4846859,-100,-80,-54,-100,-100,-77,-84,-47,-78,-45,-74,-78,-100,-75,-100,-100,-59,-80,-100,-40,-100,-84,-77,-79,-100,-80,-100,-75,-78,-100,-79,-80,-77,-54,-74,-77,-100,-100,-77,-77,-78,-78,-76,-100,-76,-100,-80,-77,-49,-87,-71,-100,-85,-100,-77,-65,-58,-75,-100,-78,-59,-100,-100,-73,-100,-74,-100
1662467425,5.190115,20.478344,-100,-100,-76,-71,-77,-76,-65,-100,-100,-100,-77,-100,-66,-100,-78,-66,-100,-100,-65,-45,-79,-66,-79,-81,-66,-100,-100,-100,-100,-76,-100,-100,-100,-77,-74,-100,-78,-100,-76,-100,-100,-65,-79,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-77,-72,-76,-76,-100,-79,-75,-75,-100,-76,-100,-68,-100,-77
1662467426,5.1918125,20.480381,-80,-100,-45,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-62,-68,-100,-100,-100,-44,-78,-100,-100,-62,-75,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-70,-76,-76,-44,-100,-100,-100,-45,-63,-100,-100,-100,-100,-100
1662467427,5.1954556,20.4807358,-100,-100,-45,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-61,-67,-100,-100,-100,-46,-78,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-67,-100,-100,-45,-100,-100,-100,-46,-61,-100,-100,-100,-100,-100
1662467430,5.1942749,20.4817333,-79,-78,-52,-100,-100,-78,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-60,-100,-59,-77,-100,-100,-100,-53,-71,-100,-100,-57,-75,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-77,-53,-100,-100,-100,-53,-58,-100,-100,-100,-100,-100
1662467430,5.1942749,20.4817333,-100,-100,-58,-100,-100,-74,-79,-100,-78,-100,-75,-100,-100,-77,-100,-100,-100,-100,-100,-45,-100,-78,-78,-100,-100,-100,-100,-77,-100,-100,-79,-100,-76,-57,-75,-80,-100,-100,-73,-76,-79,-76,-77,-100,-77,-100,-100,-75,-100,-100,-78,-80,-100,-79,-72,-72,-58,-100,-100,-77,-57,-100,-100,-74,-100,-74,-100
1662467431,5.1977177,20.4831429,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-65,-100,-65,-67,-100,-100,-100,-48,-78,-100,-100,-65,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-69,-76,-100,-49,-100,-100,-100,-49,-65,-100,-100,-100,-100,-100
1662467432,5.1967373,20.4817753,-79,-78,-52,-100,-100,-75,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-70,-100,-100,-100,-100,-59,-100,-60,-77,-100,-100,-100,-53,-71,-100,-100,-59,-75,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-77,-53,-100,-100,-100,-53,-60,-100,-100,-100,-100,-100
1662467433,5.1985474,20.4845028,-80,-79,-52,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-59,-100,-100,-100,-100,-52,-72,-100,-100,-59,-79,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-53,-100,-100,-100,-52,-61,-100,-100,-100,-100,-100
1662467434,5.1981659,20.4832344,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-67,-100,-100,-100,-50,-78,-100,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-50,-100,-100,-100,-51,-60,-100,-100,-100,-100,-100
1662467435,5.2003136,20.4835567,-80,-79,-52,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-60,-100,-59,-100,-100,-100,-100,-53,-71,-100,-100,-57,-79,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-52,-100,-100,-100,-52,-58,-100,-100,-100,-100,-100
1662467436,5.1927166,20.4796467,-100,-100,-61,-66,-70,-69,-68,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-67,-45,-100,-68,-72,-100,-69,-100,-100,-100,-100,-77,-100,-100,-73,-63,-70,-100,-100,-100,-61,-100,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-60,-61,-61,-100,-73,-74,-61,-100,-100,-100,-74,-100,-71
1662467437,5.2671127,20.4304733,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-65,-100,-65,-76,-100,-100,-100,-48,-78,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-67,-100,-100,-49,-100,-100,-100,-49,-65,-100,-100,-100,-100,-100
1662467438,5.4850311,20.4191151,-100,-100,-66,-66,-70,-63,-67,-100,-74,-100,-100,-100,-74,-73,-75,-76,-100,-100,-68,-45,-100,-65,-72,-100,-65,-100,-100,-100,-100,-77,-100,-100,-73,-67,-73,-100,-100,-100,-61,-100,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-63,-62,-68,-100,-73,-74,-66,-100,-100,-100,-76,-100,-71
1662467439,5.680027,20.4201775,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-61,-67,-100,-100,-100,-44,-78,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-44,-100,-100,-100,-45,-62,-100,-100,-100,-100,-100
1662467440,5.9414635,20.3831768,-80,-79,-45,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-63,-78,-100,-100,-100,-45,-75,-100,-100,-62,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-78,-100,-78,-76,-76,-45,-100,-100,-100,-45,-64,-100,-100,-100,-100,-100
1662467441,6.2005987,20.3657475,-79,-78,-54,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-69,-100,-69,-77,-100,-100,-100,-53,-72,-100,-100,-71,-78,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-78,-54,-100,-100,-100,-54,-68,-100,-100,-100,-100,-100
1662467442,6.4806433,20.3670692,-100,-100,-67,-80,-100,-65,-71,-100,-77,-100,-100,-77,-79,-77,-100,-100,-100,-100,-70,-45,-100,-69,-100,-100,-70,-100,-100,-78,-100,-100,-71,-100,-76,-66,-70,-77,-100,-100,-71,-100,-100,-78,-100,-100,-80,-100,-100,-100,-100,-100,-76,-100,-100,-100,-64,-72,-69,-100,-100,-79,-68,-100,-100,-78,-80,-78,-100
1662467443,6.784255,20.3641796,-100,-100,-53,-100,-100,-66,-78,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-40,-100,-74,-100,-100,-76,-100,-65,-100,-69,-78,-100,-100,-100,-53,-74,-100,-100,-68,-66,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-53,-100,-100,-80,-54,-64,-100,-100,-100,-100,-100
1662467444,6.9962635,20.3639889,-100,-100,-64,-73,-100,-62,-66,-100,-78,-100,-100,-100,-73,-78,-77,-74,-100,-100,-65,-45,-100,-64,-80,-75,-65,-75,-100,-100,-100,-75,-100,-78,-77,-63,-75,-100,-100,-100,-61,-100,-75,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-62,-62,-65,-100,-100,-80,-64,-100,-100,-100,-74,-100,-100
1662467445,7.1628838,20.3656616,-100,-100,-75,-77,-76,-74,-65,-100,-100,-100,-77,-100,-76,-100,-78,-77,-100,-100,-66,-45,-79,-65,-77,-81,-65,-100,-100,-100,-100,-80,-100,-100,-100,-77,-79,-100,-100,-100,-73,-100,-100,-61,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-73,-72,-76,-100,-77,-77,-74,-100,-75,-100,-77,-100,-77
1662467446,7.2762814,20.3689995,-100,-100,-52,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-61,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-78,-100,-100,-100,-52,-79,-100,-100,-58,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-65,-79,-100,-51,-100,-100,-100,-52,-57,-100,-100,-100,-100,-100
1662467447,7.3003502,20.3695774,-79,-78,-50,-100,-100,-76,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-59,-100,-59,-77,-100,-100,-100,-53,-72,-100,-100,-60,-78,-100,-100,-77,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-78,-53,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467448,7.2968035,20.3671589,-100,-100,-66,-66,-70,-62,-66,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-66,-45,-100,-64,-72,-100,-64,-100,-100,-100,-100,-77,-100,-100,-73,-66,-70,-100,-100,-100,-62,-100,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-62,-63,-66,-100,-73,-74,-65,-100,-100,-100,-74,-100,-71
1662467449,7.294198,20.3734112,-100,-83,-51,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-58,-100,-58,-66,-100,-100,-100,-52,-81,-100,-100,-57,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-100,-65,-100,-64,-100,-100,-51,-100,-100,-100,-51,-57,-100,-100,-100,-100,-100
1662467450,7.2996225,20.3765831,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-67,-100,-66,-78,-100,-100,-100,-54,-74,-100,-100,-68,-100,-100,-100,-74,-80,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-78,-100,-100,-54,-100,-100,-100,-54,-66,-100,-100,-100,-100,-100
1662467451,7.2925396,20.3725967,-100,-80,-56,-100,-100,-77,-89,-47,-81,-45,-72,-78,-100,-77,-100,-100,-59,-80,-74,-40,-100,-83,-77,-79,-73,-81,-68,-77,-73,-78,-79,-77,-78,-56,-73,-77,-100,-69,-77,-77,-79,-79,-74,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-81,-76,-56,-75,-100,-80,-57,-68,-100,-73,-78,-72,-100
1662467452,7.3031979,20.3723793,-100,-100,-60,-81,-100,-65,-71,-100,-100,-100,-100,-75,-79,-100,-100,-100,-100,-100,-72,-45,-78,-69,-100,-100,-70,-100,-100,-100,-100,-100,-71,-100,-100,-60,-70,-76,-100,-100,-64,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-64,-68,-60,-100,-100,-79,-60,-100,-100,-100,-80,-100,-100
1662467453,7.2952662,20.3757763,-100,-100,-53,-100,-100,-66,-74,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-72,-100,-100,-75,-81,-70,-77,-69,-77,-100,-77,-100,-53,-76,-100,-100,-70,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-78,-75,-76,-53,-100,-100,-80,-53,-71,-100,-73,-78,-72,-100
1662467454,7.2957916,20.3784466,-100,-100,-64,-73,-70,-62,-68,-100,-74,-100,-100,-100,-75,-79,-75,-74,-100,-100,-66,-45,-100,-68,-72,-78,-69,-79,-100,-100,-100,-77,-100,-78,-73,-63,-74,-100,-100,-100,-64,-100,-77,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-73,-66,-60,-63,-100,-73,-76,-60,-100,-100,-100,-73,-100,-71
1662467455,7.2907686,20.3782501,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-66,-100,-100,-100,-49,-78,-100,-100,-58,-79,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-64,-79,-100,-48,-100,-100,-100,-49,-57,-100,-100,-100,-100,-100
1662467456,7.3009872,20.3779488,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-66,-100,-65,-77,-100,-100,-100,-50,-78,-100,-100,-64,-75,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-81,-100,-78,-76,-76,-50,-100,-100,-100,-51,-64,-100,-100,-100,-100,-100
1662467457,7.2897444,20.3792496,-100,-100,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-57,-64,-100,-100,-100,-47,-79,-100,-100,-61,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-64,-100,-77,-79,-100,-47,-100,-100,-100,-47,-57,-100,-100,-100,-100,-100
1662467458,7.2937403,20.3767471,-100,-100,-55,-100,-100,-77,-82,-47,-81,-45,-72,-78,-100,-77,-78,-100,-59,-80,-75,-40,-100,-82,-77,-100,-74,-81,-69,-77,-74,-77,-62,-77,-78,-55,-77,-61,-100,-70,-77,-77,-79,-78,-74,-100,-77,-100,-80,-76,-49,-87,-62,-73,-85,-78,-81,-76,-56,-75,-100,-80,-57,-70,-100,-73,-78,-72,-100
1662467459,7.2959929,20.3743706,-100,-100,-60,-80,-100,-65,-73,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-71,-45,-78,-72,-100,-100,-73,-100,-100,-100,-100,-81,-71,-100,-100,-60,-69,-77,-100,-100,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-66,-65,-59,-100,-100,-78,-59,-100,-100,-100,-81,-100,-100
1662467460,7.2891541,20.3726578,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-62,-76,-100,-100,-100,-48,-81,-100,-100,-61,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-77,-79,-100,-48,-100,-100,-100,-49,-62,-100,-100,-100,-100,-100
1662467461,7.2991018,20.3803673,-100,-100,-65,-77,-100,-69,-70,-100,-77,-100,-100,-100,-76,-77,-77,-74,-100,-100,-69,-45,-76,-70,-80,-74,-68,-75,-100,-78,-100,-75,-100,-78,-76,-64,-72,-100,-100,-100,-69,-100,-75,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-74,-70,-70,-65,-100,-100,-80,-64,-100,-100,-78,-78,-78,-100
1662467462,7.2966919,20.3763542,-100,-100,-59,-80,-100,-65,-71,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-73,-45,-78,-72,-100,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-60,-70,-77,-100,-100,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-65,-66,-60,-100,-100,-78,-60,-100,-100,-100,-81,-100,-100
1662467463,7.2957954,20.3751907,-100,-100,-63,-75,-100,-70,-69,-100,-79,-100,-100,-100,-74,-78,-76,-74,-100,-100,-68,-45,-100,-68,-80,-78,-67,-76,-100,-100,-100,-78,-100,-78,-79,-64,-72,-100,-100,-100,-70,-100,-78,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-69,-63,-64,-100,-100,-77,-63,-100,-100,-100,-76,-100,-100
1662467464,7.2967443,20.3781929,-100,-100,-54,-100,-100,-73,-79,-100,-80,-100,-74,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-78,-81,-100,-72,-100,-100,-76,-100,-100,-73,-100,-74,-54,-74,-78,-100,-100,-72,-76,-79,-70,-74,-100,-76,-100,-100,-74,-100,-100,-79,-80,-100,-79,-65,-73,-56,-100,-100,-77,-54,-100,-100,-77,-100,-74,-100
1662467465,7.2981377,20.3757515,-80,-79,-44,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-63,-78,-100,-100,-100,-45,-76,-100,-100,-62,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-78,-100,-78,-76,-76,-46,-100,-100,-100,-45,-62,-100,-100,-100,-100,-100
1662467466,7.2979927,20.3755817,-100,-100,-63,-73,-100,-66,-65,-100,-78,-100,-100,-100,-73,-73,-77,-74,-100,-100,-66,-45,-76,-65,-80,-74,-65,-75,-100,-100,-100,-75,-100,-78,-77,-62,-69,-100,-100,-100,-66,-100,-75,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-67,-67,-63,-100,-100,-80,-62,-100,-100,-100,-74,-100,-100
1662467467,7.2973022,20.3762226,-100,-100,-54,-100,-100,-66,-78,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-74,-81,-65,-77,-66,-79,-100,-77,-100,-54,-76,-100,-100,-65,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-54,-100,-100,-80,-55,-65,-100,-73,-78,-72,-100
1662467468,7.3022251,20.3739319,-100,-83,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-62,-64,-100,-100,-100,-47,-81,-100,-100,-61,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-100,-64,-100,-65,-100,-100,-47,-100,-100,-100,-48,-62,-100,-100,-100,-100,-100
1662467469,7.2924328,20.3762608,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-63,-100,-100,-100,-51,-79,-100,-100,-59,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-79,-100,-50,-100,-100,-100,-52,-59,-100,-100,-100,-100,-100
1662467470,7.2837791,20.3747616,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-64,-77,-100,-100,-100,-48,-78,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-100,-100,-48,-100,-100,-100,-49,-66,-100,-100,-100,-100,-100
1662467471,7.2902975,20.3766041,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-75,-100,-64,-100,-65,-78,-100,-100,-100,-55,-78,-100,-100,-65,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-55,-100,-100,-100,-55,-69,-100,-100,-100,-100,-100
1662467472,7.3069592,20.3759327,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-65,-76,-100,-100,-100,-47,-78,-100,-100,-61,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-48,-100,-100,-100,-47,-64,-100,-100,-100,-100,-100
1662467473,7.292779,20.3811226,-100,-100,-58,-100,-100,-72,-79,-100,-80,-100,-75,-72,-100,-77,-79,-100,-100,-100,-72,-45,-100,-78,-76,-100,-72,-100,-100,-75,-100,-100,-78,-100,-78,-59,-74,-80,-100,-100,-71,-76,-79,-70,-77,-100,-77,-100,-100,-77,-100,-100,-81,-80,-100,-79,-70,-71,-59,-100,-100,-76,-59,-100,-100,-77,-100,-75,-100
1662467474,7.2889223,20.3712349,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-63,-68,-100,-100,-100,-49,-78,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-48,-100,-100,-100,-48,-62,-100,-100,-100,-100,-100
1662467475,7.2987003,20.377079,-100,-100,-66,-73,-78,-76,-64,-100,-100,-100,-77,-100,-75,-100,-74,-71,-100,-100,-65,-45,-79,-63,-79,-81,-65,-100,-100,-100,-100,-75,-100,-100,-100,-66,-77,-100,-78,-100,-74,-100,-100,-62,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-69,-100,-79,-77,-67,-100,-76,-100,-71,-100,-77
1662467476,7.2949362,20.3774891,-100,-100,-66,-74,-100,-61,-67,-100,-77,-100,-100,-100,-75,-78,-77,-77,-100,-100,-66,-45,-100,-66,-77,-77,-68,-78,-100,-100,-100,-75,-100,-78,-79,-67,-72,-100,-100,-100,-62,-100,-78,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-61,-62,-66,-100,-100,-76,-66,-100,-100,-100,-75,-100,-100
1662467477,7.2960396,20.3789215,-80,-79,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-60,-75,-100,-100,-100,-47,-75,-100,-100,-59,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-73,-76,-76,-47,-100,-100,-100,-49,-59,-100,-100,-100,-100,-100
1662467478,7.3001881,20.3739052,-100,-100,-76,-69,-77,-68,-65,-100,-100,-100,-77,-100,-69,-100,-78,-74,-100,-100,-65,-45,-79,-64,-77,-81,-63,-100,-100,-100,-100,-80,-100,-100,-100,-75,-79,-100,-100,-100,-67,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-67,-68,-76,-100,-79,-77,-74,-100,-75,-100,-75,-100,-75
1662467479,7.2894354,20.3787346,-100,-100,-64,-74,-100,-70,-67,-100,-77,-100,-100,-100,-75,-78,-77,-77,-100,-100,-66,-45,-100,-66,-77,-77,-68,-78,-100,-100,-100,-75,-100,-78,-79,-64,-72,-100,-100,-100,-70,-100,-78,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-70,-71,-64,-100,-100,-76,-63,-100,-100,-100,-75,-100,-100
1662467480,7.3011713,20.3795471,-100,-100,-52,-100,-100,-65,-79,-100,-78,-100,-75,-100,-100,-77,-100,-100,-100,-100,-100,-45,-100,-78,-78,-100,-100,-100,-100,-77,-100,-100,-79,-100,-76,-53,-75,-80,-100,-100,-66,-76,-79,-76,-77,-100,-77,-100,-100,-75,-100,-100,-78,-80,-100,-79,-66,-63,-53,-100,-100,-77,-53,-100,-100,-74,-100,-74,-100
1662467481,7.2943678,20.3738308,-100,-100,-54,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-75,-40,-100,-76,-100,-100,-76,-100,-70,-100,-69,-80,-100,-100,-100,-53,-78,-100,-100,-68,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-53,-100,-100,-100,-53,-69,-100,-100,-100,-100,-100
