timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:F1:7F:**,30:87:D9:31:7E:**,30:87:D9:F1:55:**,30:87:D9:71:7E:**,30:87:D9:F1:7E:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:5C:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:B1:7C:**,30:87:D9:F1:59:**,30:87:D9:B1:97:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:F1:97:**,30:87:D9:B1:7E:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:82:**,30:87:D9:31:54:**,00:24:6C:2D:17:**,30:87:D9:F1:77:**,30:87:D9:71:55:**,30:87:D9:F2:38:**,30:87:D9:31:97:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:B1:89:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,00:24:6C:2D:1A:**,30:87:D9:71:72:**,30:87:D9:F1:54:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:7C:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:72:38:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:31:F0:**,30:87:D9:31:95:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:B1:95:**,30:87:D9:B1:59:**,30:87:D9:71:7F:**,30:87:D9:31:76:**,30:87:D9:32:38:**
1662468827.174804,-74,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-68,-100,-75,-100,-100,-100,-77,-100,-100,-78,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-77,-76,-69,-100,-100,-54,-76,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468828.175090,-72,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-100,-100,-100,-75,-100,-100,-100,-100,-72,-75,-74,-78,-100,-100,-49,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-48,-100,-100,-100,-100,-100,-100,-49,-100
1662468829.175123,-72,-53,-100,-100,-78,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-67,-100,-100,-66,-73,-100,-100,-100,-71,-80,-100,-100,-100,-65,-100,-78,-76,-100,-74,-100,-71,-100,-71,-100,-100,-66,-100,-100,-53,-75,-100,-100,-100,-77,-41,-75,-74,-78,-100,-76,-100,-53,-100,-77,-100,-100,-100,-75,-53,-78
1662468830.174760,-72,-53,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-73,-76,-78,-71,-100,-100,-53,-78,-100,-76,-76,-100,-35,-76,-78,-77,-100,-76,-100,-54,-100,-77,-100,-77,-80,-100,-53,-100
1662468831.174945,-100,-72,-83,-100,-80,-80,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-81,-77,-85,-100,-100,-100,-66,-100,-100,-100,-76,-100,-100,-76,-100,-82,-100,-73,-100,-100,-100,-86,-65,-74,-79,-100,-65,-76,-68,-81,-68,-67,-100,-76,-77,-78,-100,-64,-71,-73,-59,-100,-100,-64,-57,-73,-81,-100,-74,-100,-100,-74,-78,-78,-58,-100,-100,-48,-72,-72
1662468832.175386,-100,-67,-70,-100,-100,-100,-76,-100,-100,-78,-100,-100,-100,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-58,-100,-100,-100,-73,-100,-100,-72,-79,-100,-100,-70,-100,-100,-100,-100,-69,-72,-78,-100,-70,-70,-58,-81,-69,-100,-100,-71,-72,-74,-100,-100,-65,-58,-100,-100,-80,-70,-100,-58,-100,-100,-73,-100,-100,-66,-78,-100,-100,-100,-100,-48,-65,-68
1662468833.175568,-63,-66,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-64,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-67,-77,-77,-100,-66,-77,-64,-78,-77,-100,-60,-100,-100,-74,-100,-100,-65,-67,-100,-100,-78,-66,-100,-67,-77,-100,-100,-100,-100,-62,-100,-75,-100,-78,-100,-48,-65,-66
1662468834.175746,-72,-61,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-68,-100,-100,-66,-73,-100,-100,-100,-72,-100,-100,-100,-78,-66,-77,-78,-78,-100,-70,-77,-71,-100,-72,-100,-100,-66,-100,-100,-61,-72,-100,-100,-100,-76,-41,-74,-79,-100,-100,-76,-100,-62,-100,-100,-100,-100,-100,-75,-61,-78
1662468835.174752,-73,-53,-100,-100,-75,-100,-79,-77,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-67,-77,-100,-67,-100,-100,-100,-100,-73,-80,-100,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-67,-100,-100,-53,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-100,-100,-52,-100,-77,-100,-77,-80,-100,-54,-100
1662468836.174898,-74,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-56,-74,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-56,-100
1662468837.175055,-74,-60,-77,-75,-77,-64,-100,-77,-76,-75,-100,-76,-80,-79,-78,-100,-81,-75,-77,-100,-68,-69,-66,-69,-87,-49,-100,-72,-100,-100,-74,-76,-72,-82,-78,-75,-100,-100,-80,-78,-73,-77,-77,-76,-100,-69,-77,-71,-60,-69,-100,-100,-64,-100,-71,-64,-69,-48,-100,-78,-78,-41,-68,-77,-100,-100,-77,-100,-59,-100,-100,-48,-100,-100,-69,-60,-75
1662468838.174786,-100,-64,-70,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-100,-100,-70,-69,-100,-100,-100,-100,-61,-100,-100,-100,-73,-100,-100,-73,-79,-100,-100,-69,-100,-100,-100,-100,-68,-72,-80,-100,-67,-74,-61,-81,-66,-100,-100,-76,-76,-74,-100,-100,-66,-61,-100,-100,-73,-69,-100,-60,-100,-100,-76,-100,-100,-64,-78,-100,-100,-100,-100,-48,-64,-66
1662468839.175048,-72,-55,-100,-100,-75,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-80,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-71,-76,-78,-71,-100,-100,-55,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-54,-100,-77,-100,-77,-80,-100,-54,-100
1662468840.175419,-72,-56,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-77,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-55,-78,-100,-76,-100,-100,-35,-76,-78,-77,-100,-76,-100,-55,-100,-77,-100,-100,-80,-100,-55,-100
1662468841.175041,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-77,-100,-100,-100,-100,-68,-77,-76,-74,-100,-100,-50,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
1662468842.174725,-100,-68,-74,-100,-80,-100,-100,-100,-100,-79,-100,-100,-79,-100,-79,-78,-100,-77,-77,-100,-100,-100,-100,-58,-100,-100,-100,-66,-100,-100,-65,-100,-100,-100,-73,-100,-100,-100,-100,-66,-67,-74,-100,-67,-74,-58,-81,-75,-100,-100,-76,-76,-67,-100,-100,-66,-58,-100,-100,-100,-67,-100,-58,-81,-100,-75,-100,-100,-67,-78,-78,-100,-100,-100,-48,-68,-66
1662468843.174756,-73,-55,-77,-75,-77,-64,-100,-100,-76,-75,-100,-75,-80,-79,-76,-76,-100,-75,-77,-100,-68,-72,-66,-71,-87,-49,-100,-66,-100,-100,-66,-77,-72,-82,-78,-74,-100,-100,-80,-78,-64,-77,-76,-78,-100,-72,-77,-73,-60,-71,-100,-100,-66,-100,-71,-64,-70,-48,-100,-78,-76,-41,-71,-100,-100,-100,-76,-100,-57,-100,-100,-48,-100,-100,-69,-58,-78
1662468844.174740,-66,-62,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-66,-100,-100,-100,-75,-79,-100,-59,-100,-100,-100,-100,-64,-100,-100,-100,-66,-58,-77,-100,-67,-77,-65,-76,-77,-100,-66,-100,-100,-74,-100,-100,-62,-67,-100,-100,-77,-65,-100,-66,-80,-100,-100,-100,-100,-61,-100,-75,-100,-78,-100,-48,-63,-66
1662468845.174607,-75,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-68,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-53,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-54,-100,-100,-100,-100,-100,-100,-52,-100
1662468846.174747,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-78,-100,-100,-100,-100,-68,-79,-78,-74,-100,-100,-52,-100,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468847.174824,-72,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-100,-100,-77,-100,-100,-76,-100,-100,-100,-100,-72,-100,-100,-100,-100,-75,-100,-100,-100,-68,-100,-100,-100,-100,-72,-75,-74,-78,-100,-100,-47,-100,-100,-100,-100,-100,-35,-100,-100,-100,-75,-100,-100,-46,-100,-100,-100,-100,-100,-100,-47,-100
1662468848.175026,-72,-62,-100,-100,-79,-100,-100,-100,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-72,-100,-71,-100,-100,-100,-66,-100,-100,-66,-73,-100,-100,-100,-72,-100,-100,-100,-78,-65,-77,-78,-78,-100,-70,-77,-71,-100,-72,-100,-100,-66,-100,-100,-61,-72,-100,-100,-100,-76,-41,-74,-79,-100,-100,-76,-100,-62,-100,-100,-100,-100,-100,-75,-62,-78
1662468849.174684,-73,-58,-100,-100,-78,-100,-100,-79,-100,-100,-100,-77,-78,-100,-75,-77,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-75,-100,-100,-75,-73,-100,-100,-100,-72,-80,-100,-100,-100,-65,-100,-78,-76,-100,-77,-100,-71,-100,-72,-100,-100,-76,-100,-100,-59,-75,-100,-100,-100,-77,-41,-78,-74,-79,-100,-76,-100,-57,-100,-77,-100,-100,-100,-75,-58,-78
1662468850.175098,-75,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-67,-100,-100,-66,-100,-100,-100,-100,-76,-100,-100,-100,-100,-67,-100,-100,-100,-76,-76,-100,-100,-100,-74,-76,-78,-67,-100,-100,-51,-76,-100,-100,-100,-100,-35,-77,-100,-100,-76,-100,-100,-51,-100,-100,-100,-100,-100,-100,-51,-100
1662468851.175084,-63,-65,-100,-100,-78,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-62,-100,-64,-100,-100,-100,-75,-79,-100,-78,-100,-100,-100,-100,-63,-100,-100,-100,-67,-73,-77,-100,-68,-77,-63,-77,-75,-100,-62,-77,-100,-75,-100,-100,-63,-68,-100,-78,-78,-67,-100,-67,-77,-78,-75,-100,-100,-63,-100,-75,-100,-78,-100,-48,-64,-66
1662468852.174710,-63,-59,-100,-100,-76,-100,-100,-77,-100,-78,-100,-100,-75,-100,-74,-100,-81,-100,-100,-100,-100,-69,-100,-67,-100,-100,-100,-71,-100,-100,-66,-76,-100,-100,-100,-68,-100,-100,-100,-68,-67,-77,-100,-76,-100,-68,-72,-70,-100,-67,-100,-100,-68,-100,-100,-61,-73,-100,-100,-77,-75,-100,-73,-77,-100,-100,-100,-100,-60,-100,-100,-100,-100,-100,-48,-60,-75
1662468853.174844,-74,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-74,-100,-100,-100,-100,-100,-58,-100,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-59,-100,-100,-100,-100,-100,-100,-58,-100
1662468854.174940,-78,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-77,-100,-100,-100,-100,-79,-100,-100,-100,-78,-100,-100,-100,-100,-74,-77,-77,-78,-100,-100,-48,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-47,-100,-100,-100,-100,-100,-100,-48,-100
1662468855.174938,-100,-65,-70,-100,-100,-100,-76,-100,-100,-74,-100,-100,-100,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-63,-100,-100,-100,-58,-100,-100,-66,-79,-100,-100,-70,-100,-100,-100,-100,-70,-75,-75,-100,-67,-70,-62,-81,-68,-100,-100,-71,-72,-66,-100,-100,-63,-62,-100,-100,-80,-67,-100,-63,-100,-100,-73,-100,-100,-64,-78,-100,-100,-100,-100,-48,-64,-67
1662468856.174734,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-68,-100,-100,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-76,-78,-74,-100,-100,-51,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-51,-100,-100,-100,-100,-100,-100,-50,-100
1662468857.174933,-72,-55,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-73,-76,-78,-71,-100,-100,-54,-78,-100,-76,-76,-100,-35,-76,-78,-77,-100,-76,-100,-56,-100,-77,-100,-77,-80,-100,-56,-100
1662468858.175095,-77,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-76,-76,-100,-100,-54,-76,-100,-100,-100,-100,-35,-77,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-54,-100
1662468859.175011,-75,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-73,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-74,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-76,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-56,-100
1662468860.174603,-77,-46,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-78,-100,-100,-100,-100,-78,-100,-100,-100,-69,-100,-100,-100,-100,-79,-70,-70,-78,-100,-100,-47,-100,-100,-100,-100,-100,-35,-100,-100,-100,-68,-100,-100,-47,-100,-100,-100,-100,-100,-100,-46,-100
1662468861.174714,-77,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-78,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-53,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-53,-100,-100,-100,-100,-100,-100,-53,-100
1662468862.175260,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-66,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-68,-76,-69,-100,-100,-52,-76,-100,-100,-100,-100,-35,-100,-100,-100,-78,-100,-100,-53,-100,-100,-100,-100,-100,-100,-52,-100
1662468863.175251,-75,-60,-77,-75,-77,-64,-100,-100,-76,-75,-100,-76,-80,-79,-76,-77,-100,-75,-77,-100,-68,-71,-66,-71,-87,-49,-100,-66,-100,-100,-75,-77,-72,-82,-78,-76,-100,-100,-80,-78,-72,-77,-77,-78,-100,-72,-77,-72,-60,-69,-100,-100,-66,-100,-71,-64,-71,-48,-100,-78,-76,-41,-72,-100,-100,-100,-76,-100,-61,-100,-100,-48,-100,-100,-69,-61,-78
1662468864.174710,-75,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-75,-100,-100,-100,-78,-100,-100,-69,-100,-100,-100,-100,-76,-100,-100,-100,-100,-78,-100,-100,-100,-78,-76,-100,-100,-100,-75,-100,-100,-100,-100,-100,-56,-76,-100,-100,-100,-100,-35,-77,-100,-100,-100,-100,-100,-54,-100,-100,-100,-100,-100,-100,-55,-100
1662468865.175058,-75,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-75,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-76,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-55,-100
1662468866.175366,-73,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-100,-73,-100,-100,-100,-75,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-35,-78,-100,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-57,-100
1662468867.175715,-100,-71,-79,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-78,-100,-77,-77,-100,-100,-100,-100,-66,-100,-100,-100,-74,-100,-100,-74,-79,-100,-100,-76,-100,-100,-100,-100,-73,-73,-80,-100,-72,-74,-65,-81,-63,-100,-100,-76,-76,-74,-100,-100,-73,-66,-100,-100,-78,-73,-100,-65,-100,-100,-76,-100,-100,-72,-78,-100,-100,-100,-100,-48,-66,-66
1662468868.175327,-72,-63,-100,-100,-75,-100,-79,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-74,-77,-100,-76,-100,-100,-100,-100,-71,-80,-100,-100,-100,-72,-100,-77,-100,-75,-76,-100,-100,-100,-71,-76,-78,-71,-100,-100,-63,-78,-100,-76,-76,-100,-41,-76,-78,-77,-100,-76,-100,-63,-100,-77,-100,-77,-80,-100,-63,-100
1662468869.175259,-75,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-74,-76,-78,-71,-100,-100,-53,-78,-100,-100,-100,-100,-35,-74,-100,-77,-100,-76,-100,-54,-100,-100,-100,-100,-100,-100,-54,-100
1662468870.174768,-74,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-72,-100,-100,-100,-75,-73,-100,-100,-100,-75,-76,-78,-71,-100,-100,-56,-100,-100,-100,-100,-100,-35,-78,-100,-100,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-56,-100
1662468871.174654,-75,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-75,-100,-100,-100,-78,-100,-100,-76,-78,-100,-100,-100,-68,-100,-100,-100,-100,-76,-100,-100,-100,-69,-76,-100,-100,-100,-75,-68,-67,-76,-100,-100,-52,-76,-100,-100,-100,-100,-35,-77,-100,-100,-67,-100,-100,-51,-100,-100,-100,-100,-100,-100,-51,-100
1662468872.174810,-100,-71,-79,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-100,-80,-78,-100,-77,-77,-100,-100,-100,-100,-63,-100,-100,-100,-66,-100,-100,-67,-79,-100,-100,-76,-100,-100,-100,-100,-68,-67,-80,-100,-67,-74,-62,-81,-63,-100,-100,-76,-76,-65,-100,-100,-72,-64,-100,-100,-78,-67,-100,-64,-100,-100,-76,-100,-100,-71,-78,-100,-100,-100,-100,-48,-70,-66
1662468873.175035,-72,-56,-100,-100,-75,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-77,-77,-100,-77,-100,-100,-100,-100,-71,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-73,-76,-78,-71,-100,-100,-57,-78,-100,-100,-100,-100,-35,-76,-78,-77,-100,-76,-100,-57,-100,-77,-100,-100,-100,-100,-56,-100
1662468874.174970,-77,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-75,-100,-100,-69,-100,-100,-100,-100,-75,-100,-100,-100,-100,-76,-100,-100,-100,-77,-100,-100,-100,-100,-68,-77,-76,-74,-100,-100,-50,-100,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-50,-100,-100,-100,-100,-100,-100,-50,-100
1662468875.175006,-66,-65,-100,-100,-76,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-65,-100,-100,-100,-59,-79,-100,-57,-100,-100,-100,-100,-69,-100,-100,-100,-68,-57,-77,-100,-66,-77,-63,-76,-77,-100,-66,-100,-100,-58,-100,-100,-67,-65,-100,-100,-77,-67,-100,-64,-80,-100,-100,-100,-100,-66,-100,-75,-100,-78,-100,-48,-66,-67
1662468876.175489,-74,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-68,-100,-75,-100,-100,-100,-75,-100,-100,-77,-78,-100,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-69,-100,-100,-100,-100,-75,-76,-78,-74,-100,-100,-53,-76,-100,-100,-100,-100,-35,-100,-100,-100,-77,-100,-100,-53,-100,-100,-100,-100,-100,-100,-51,-100
1662468877.174689,-100,-65,-70,-100,-77,-100,-100,-74,-100,-77,-100,-100,-77,-100,-80,-100,-100,-66,-69,-100,-100,-100,-100,-66,-100,-100,-100,-58,-80,-100,-73,-100,-100,-100,-70,-100,-100,-100,-100,-68,-76,-77,-100,-76,-70,-68,-78,-76,-100,-100,-77,-72,-59,-100,-100,-64,-66,-100,-78,-76,-68,-100,-65,-78,-78,-75,-100,-100,-64,-78,-77,-100,-79,-100,-48,-64,-76
1662468878.174631,-65,-63,-100,-100,-78,-100,-100,-74,-100,-77,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-65,-100,-100,-100,-75,-79,-100,-78,-100,-100,-100,-100,-64,-100,-100,-100,-67,-69,-77,-100,-68,-77,-64,-75,-75,-100,-62,-77,-100,-75,-100,-100,-62,-68,-100,-78,-78,-67,-100,-67,-77,-78,-75,-100,-100,-60,-100,-75,-100,-78,-100,-48,-63,-67
1662468879.174883,-63,-56,-100,-100,-76,-100,-100,-77,-100,-78,-100,-100,-75,-100,-74,-100,-81,-100,-100,-100,-100,-63,-100,-67,-100,-100,-100,-64,-100,-100,-65,-76,-100,-100,-100,-64,-100,-100,-100,-68,-76,-77,-100,-76,-100,-68,-72,-70,-100,-63,-100,-100,-64,-100,-100,-59,-73,-100,-100,-77,-75,-100,-73,-77,-100,-100,-100,-100,-57,-100,-100,-100,-100,-100,-48,-56,-75
1662468880.174762,-75,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-77,-100,-100,-100,-100,-76,-100,-100,-100,-100,-72,-100,-77,-100,-75,-73,-100,-100,-100,-74,-76,-78,-71,-100,-100,-56,-78,-100,-100,-100,-100,-35,-74,-100,-77,-100,-76,-100,-56,-100,-100,-100,-100,-100,-100,-57,-100
