00:24:6C:26:87:**,00:24:6C:26:89:**,00:24:6C:26:8B:**,00:24:6C:2D:17:**,00:24:6C:2D:1A:**,04:92:26:53:B7:**,08:36:C9:8E:F4:**,30:87:D9:31:54:**,30:87:D9:31:55:**,30:87:D9:31:59:**,30:87:D9:31:5B:**,30:87:D9:31:5C:**,30:87:D9:31:61:**,30:87:D9:31:72:**,30:87:D9:31:76:**,30:87:D9:31:77:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:7E:**,30:87:D9:31:7F:**,30:87:D9:31:81:**,30:87:D9:31:82:**,30:87:D9:31:89:**,30:87:D9:31:95:**,30:87:D9:31:97:**,30:87:D9:31:99:**,30:87:D9:31:9A:**,30:87:D9:31:F0:**,30:87:D9:31:FC:**,30:87:D9:32:06:**,30:87:D9:32:38:**,30:87:D9:71:54:**,30:87:D9:71:55:**,30:87:D9:71:58:**,30:87:D9:71:59:**,30:87:D9:71:5B:**,30:87:D9:71:5C:**,30:87:D9:71:61:**,30:87:D9:71:72:**,30:87:D9:71:76:**,30:87:D9:71:77:**,30:87:D9:71:7C:**,30:87:D9:71:7D:**,30:87:D9:71:7E:**,30:87:D9:71:7F:**,30:87:D9:71:81:**,30:87:D9:71:82:**,30:87:D9:71:89:**,30:87:D9:71:95:**,30:87:D9:71:97:**,30:87:D9:71:99:**,30:87:D9:71:9A:**,30:87:D9:71:F0:**,30:87:D9:71:FC:**,30:87:D9:72:06:**,30:87:D9:72:38:**,30:87:D9:B1:54:**,30:87:D9:B1:55:**,30:87:D9:B1:59:**,30:87:D9:B1:5B:**,30:87:D9:B1:5C:**,30:87:D9:B1:76:**,30:87:D9:B1:77:**,30:87:D9:B1:7C:**,30:87:D9:B1:7D:**,30:87:D9:B1:7E:**,30:87:D9:B1:7F:**,30:87:D9:B1:81:**,30:87:D9:B1:82:**,30:87:D9:B1:89:**,30:87:D9:B1:95:**,30:87:D9:B1:97:**,30:87:D9:B1:99:**,30:87:D9:B1:9A:**,30:87:D9:B1:F0:**,30:87:D9:B1:FC:**,30:87:D9:B2:06:**,30:87:D9:B2:38:**,30:87:D9:F1:54:**,30:87:D9:F1:55:**,30:87:D9:F1:59:**,30:87:D9:F1:5B:**,30:87:D9:F1:76:**,30:87:D9:F1:77:**,30:87:D9:F1:7C:**,30:87:D9:F1:7D:**,30:87:D9:F1:7E:**,30:87:D9:F1:7F:**,30:87:D9:F1:81:**,30:87:D9:F1:82:**,30:87:D9:F1:89:**,30:87:D9:F1:95:**,30:87:D9:F1:97:**,30:87:D9:F1:99:**,30:87:D9:F1:9A:**,30:87:D9:F1:F0:**,30:87:D9:F1:FC:**,30:87:D9:F2:06:**,30:87:D9:F2:38:**,34:97:F6:6B:EB:**,78:32:1B:CC:37:**,78:D2:94:7F:EB:**,A8:5E:45:1B:B8:**,B0:6E:BF:3B:A8:**,E4:F0:42:E0:FB:**,timestamp,x,z
-100,-100.0,-100.0,-100.0,-81,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70,-100.0,-100,-100.0,-100.0,-100,-100,-100,-69,-100,-100.0,-45.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-71,-100.0,-100,-100.0,-100.0,-100,-100,-100,-68,-100,-100.0,-46,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-68,-100,-100.0,-47.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-80,-100,-100.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662476997,5.4214191,20.4597702
-100,-100.0,-100.0,-100.0,-52,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100,-100.0,-100.0,-100,-76,-71,-74,-100,-100.0,-44.0,-67.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100,-81.0,-100.0,-100,-100,-100,-55,-100.0,-100,-100.0,-100.0,-53,-77,-78,-74,-100,-100.0,-42,-68,-100,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-100.0,-100.0,-100,-73,-100,-75,-100,-100.0,-43.0,-68.0,-100,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-100.0,-100.0,-100,-77,-100,-75,-100,-100.0,-43.0,-67.0,-100,-100.0,-62,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662476998,5.6628418,20.4255486
-100,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-100.0,-54,-100.0,-100,-100.0,-100.0,-72,-81,-100,-75,-100,-100.0,-45.0,-73.0,-100.0,-74.0,-69,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-56,-100.0,-100,-100.0,-100.0,-62,-78,-100,-76,-100,-100.0,-45,-74,-100,-73.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-100.0,-100.0,-73,-79,-100,-75,-100,-100.0,-45.0,-73.0,-100,-76.0,-76,-100.0,-100.0,-100.0,-82.0,-81.0,-56,-100.0,-100.0,-100.0,-100.0,-69,-81,-100,-100,-100,-100.0,-46.0,-75.0,-100,-75.0,-76,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662476999,5.9192038,20.4375191
-100,-100.0,-100.0,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-100.0,-100,-100.0,-100.0,-81,-100,-100,-77,-82,-100.0,-34.0,-77.0,-100.0,-80.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-62,-100.0,-100,-100.0,-100.0,-80,-80,-100,-77,-100,-100.0,-39,-77,-100,-76.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-80,-100,-100,-78,-100,-100.0,-34.0,-80.0,-100,-77.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-100.0,-100.0,-100.0,-100.0,-82,-100,-100,-75,-100,-100.0,-34.0,-78.0,-100,-76.0,-79,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477000,6.1491861,20.4312954
-100,-100.0,-100.0,-100.0,-74,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100,-100.0,-100.0,-81,-100,-100,-79,-82,-100.0,-35.0,-79.0,-100.0,-76.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-60,-100.0,-100,-100.0,-100.0,-100,-80,-100,-76,-100,-100.0,-40,-80,-100,-76.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-100.0,-100.0,-100.0,-100.0,-80,-100,-100,-76,-100,-100.0,-34.0,-79.0,-100,-76.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-76,-100,-100.0,-34.0,-77.0,-100,-74.0,-79,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477001,6.3193388,20.4263916
-83,-100.0,-100.0,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100,-100.0,-100.0,-100,-100,-100,-71,-100,-100.0,-48.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-63,-100.0,-100,-100.0,-100.0,-100,-100,-100,-69,-100,-100.0,-46,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-70,-100,-100.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-69,-100,-100.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477002,6.7221947,20.4103661
-100,-100.0,-100.0,-100.0,-55,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-58,-100.0,-100,-100.0,-100.0,-100,-73,-78,-69,-100,-100.0,-52.0,-60.0,-100.0,-100.0,-56,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-58,-100.0,-100,-100.0,-100.0,-53,-74,-80,-69,-100,-100.0,-51,-60,-100,-100.0,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-100.0,-100.0,-100,-82,-71,-70,-100,-100.0,-50.0,-61.0,-100,-100.0,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-100,-71,-69,-100,-100.0,-49.0,-59.0,-100,-100.0,-57,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,1662477003,6.9962711,20.4346237
-100,-80.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100,-100.0,-100.0,-100,-82,-100,-74,-100,-100.0,-43.0,-61.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-65,-100.0,-100,-100.0,-100.0,-53,-79,-100,-74,-100,-100.0,-43,-61,-100,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-52,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-72,-100,-100.0,-43.0,-60.0,-100,-100.0,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-52,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-72,-100,-100.0,-43.0,-60.0,-100,-100.0,-64,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477004,7.2346401,20.4403057
-83,-100.0,-100.0,-100.0,-82,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100,-100.0,-100.0,-100,-100,-100,-74,-100,-100.0,-51.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-71,-100.0,-100,-100.0,-100.0,-100,-100,-100,-75,-100,-100.0,-48,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-75,-100,-100.0,-51.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-74,-100,-100.0,-52.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477005,7.359622,20.4389782
-100,-100.0,-100.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-43,-100.0,-100,-100.0,-100.0,-81,-100,-100,-78,-82,-100.0,-34.0,-80.0,-100.0,-77.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-43,-100.0,-100,-100.0,-100.0,-80,-80,-100,-77,-100,-100.0,-39,-76,-100,-78.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-43,-100.0,-100.0,-100.0,-100.0,-80,-100,-100,-76,-100,-100.0,-34.0,-79.0,-100,-78.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-43,-100.0,-100.0,-100.0,-100.0,-82,-100,-100,-76,-100,-100.0,-34.0,-75.0,-100,-77.0,-79,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477006,7.3781281,20.4422455
-100,-80.0,-100.0,-100.0,-69,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100,-100.0,-100.0,-100,-79,-100,-74,-100,-100.0,-42.0,-69.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-64,-100.0,-100,-100.0,-100.0,-53,-79,-100,-74,-100,-100.0,-43,-69,-100,-100.0,-68,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-77,-100,-74,-100,-100.0,-42.0,-70.0,-100,-100.0,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-77,-100,-74,-100,-100.0,-42.0,-69.0,-100,-100.0,-67,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477007,7.3794737,20.4468079
-100,-100.0,-100.0,-100.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100,-100.0,-100.0,-100,-100,-100,-76,-78,-100.0,-46.0,-81.0,-100.0,-76.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-61,-100.0,-100,-100.0,-100.0,-100,-100,-100,-78,-82,-100.0,-45,-81,-100,-78.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-60,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-79,-81,-100.0,-46.0,-76.0,-100,-77.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-78,-80,-100.0,-47.0,-74.0,-100,-78.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477008,7.3699913,20.4496822
-78,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100,-100.0,-100.0,-100,-67,-71,-68,-100,-100.0,-51.0,-64.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-64,-100.0,-100,-100.0,-100.0,-53,-69,-72,-67,-100,-100.0,-52,-63,-100,-100.0,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-81,-100,-70,-100,-100.0,-51.0,-63.0,-100,-100.0,-63,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-74,-100,-100.0,-51.0,-66.0,-100,-100.0,-63,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,1662477009,7.3851395,20.447897
-100,-100.0,-100.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100,-100.0,-100.0,-81,-100,-100,-78,-82,-100.0,-36.0,-80.0,-100.0,-80.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-62,-100.0,-100,-100.0,-100.0,-80,-80,-100,-77,-100,-100.0,-40,-79,-100,-78.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-80,-100,-100,-75,-100,-100.0,-36.0,-79.0,-100,-77.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-82,-100,-100,-77,-100,-100.0,-36.0,-78.0,-100,-76.0,-79,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477010,7.3682089,20.4433594
-100,-100.0,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100,-100.0,-100.0,-81,-100,-100,-79,-78,-100.0,-35.0,-77.0,-100.0,-69.0,-76,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-54,-100.0,-100,-100.0,-100.0,-79,-100,-100,-79,-76,-100.0,-39,-78,-100,-69.0,-79,-100.0,-100.0,-100.0,-81.0,-100.0,-100.0,-54,-100.0,-100.0,-100.0,-100.0,-78,-100,-100,-77,-81,-100.0,-35.0,-77.0,-100,-69.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-100.0,-100.0,-78,-100,-100,-79,-78,-100.0,-34.0,-77.0,-100,-68.0,-77,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477011,7.3817492,20.4485283
-100,-100.0,-100.0,-100.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100,-100.0,-100.0,-71,-100,-100,-100,-100,-100.0,-42.0,-75.0,-100.0,-100.0,-76,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-53,-100.0,-100,-100.0,-100.0,-69,-78,-100,-100,-100,-100.0,-42,-73,-100,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-100.0,-100.0,-73,-79,-100,-100,-100,-100.0,-42.0,-73.0,-100,-100.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100.0,-100.0,-100.0,-72,-81,-100,-100,-100,-100.0,-42.0,-74.0,-100,-100.0,-78,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477012,7.3747892,20.4459972
-100,-80.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100,-100.0,-100.0,-100,-82,-100,-75,-100,-100.0,-47.0,-59.0,-100.0,-100.0,-69,-100.0,-100.0,-100.0,-100,-81.0,-100.0,-100,-100,-100,-52,-100.0,-100,-100.0,-100.0,-53,-79,-100,-75,-100,-100.0,-47,-61,-100,-100.0,-70,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-75,-100,-100.0,-47.0,-60.0,-100,-100.0,-69,-100.0,-100.0,-100.0,-100.0,-100.0,-52,-100.0,-100.0,-100.0,-100.0,-100,-78,-100,-75,-100,-100.0,-47.0,-60.0,-100,-100.0,-70,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477013,7.3812551,20.4429874
-100,-100.0,-100.0,-100.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-54,-100.0,-100,-100.0,-100.0,-72,-100,-100,-100,-100,-100.0,-44.0,-73.0,-100.0,-100.0,-79,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-53,-100.0,-100,-100.0,-100.0,-69,-78,-100,-100,-100,-100.0,-43,-73,-100,-100.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-53,-100.0,-100.0,-100.0,-100.0,-73,-79,-100,-100,-100,-100.0,-43.0,-73.0,-100,-100.0,-80,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-72,-81,-100,-100,-100,-100.0,-43.0,-75.0,-100,-100.0,-78,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477014,7.3740387,20.4463501
-79,-100.0,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100,-100.0,-100.0,-80,-100,-100,-77,-74,-100.0,-26.0,-74.0,-100.0,-80.0,-77,-100.0,-100.0,-100.0,-100,-81.0,-100.0,-100,-100,-100,-51,-100.0,-100,-100.0,-100.0,-71,-100,-100,-79,-100,-100.0,-35,-74,-100,-79.0,-77,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-49,-100.0,-100.0,-100.0,-100.0,-73,-100,-100,-77,-75,-100.0,-26.0,-75.0,-100,-78.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-50,-100.0,-100.0,-100.0,-100.0,-73,-81,-100,-77,-100,-100.0,-26.0,-73.0,-100,-80.0,-79,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477015,7.3771877,20.4487362
-100,-100.0,-100.0,-100.0,-72,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-63,-100.0,-100,-100.0,-100.0,-75,-100,-100,-100,-100,-100.0,-35.0,-72.0,-100.0,-72.0,-81,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-64,-100.0,-100,-100.0,-100.0,-71,-78,-100,-100,-100,-100.0,-37,-70,-100,-72.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-75,-100,-100,-100,-100,-100.0,-37.0,-70.0,-100,-72.0,-76,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-75,-100,-100,-100,-100,-100.0,-36.0,-72.0,-100,-71.0,-77,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477016,7.3720427,20.4453144
-78,-100.0,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,-82.0,-81.0,-100.0,-100.0,-100.0,-61,-100.0,-100,-100.0,-100.0,-74,-81,-100,-75,-100,-100.0,-46.0,-70.0,-100.0,-74.0,-69,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-60,-100.0,-100,-100.0,-100.0,-66,-80,-100,-76,-100,-100.0,-47,-67,-100,-73.0,-69,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-78,-74,-100,-75,-100,-100.0,-47.0,-76.0,-100,-76.0,-73,-100.0,-100.0,-100.0,-82.0,-81.0,-60,-100.0,-100.0,-100.0,-100.0,-75,-72,-100,-75,-100,-100.0,-46.0,-76.0,-100,-75.0,-68,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477017,7.3783531,20.4442425
-100,-100.0,-100.0,-100.0,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-62,-100.0,-100,-100.0,-100.0,-100,-78,-71,-74,-100,-100.0,-53.0,-62.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100,-81.0,-100.0,-100,-100,-100,-64,-100.0,-100,-100.0,-100.0,-53,-79,-78,-74,-100,-100.0,-53,-70,-100,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-75,-100,-100.0,-53.0,-70.0,-100,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100.0,-64,-100.0,-100.0,-100.0,-100.0,-100,-79,-100,-75,-100,-100.0,-52.0,-71.0,-100,-100.0,-66,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477018,7.3774872,20.4447708
-100,-100.0,-100.0,-100.0,-75,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100,-100.0,-100.0,-81,-100,-100,-78,-82,-100.0,-39.0,-80.0,-100.0,-77.0,-78,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-61,-100.0,-100,-100.0,-100.0,-80,-80,-100,-77,-100,-100.0,-42,-79,-100,-78.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-80,-100,-100,-74,-100,-100.0,-40.0,-79.0,-100,-78.0,-79,-100.0,-100.0,-100.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-82,-100,-100,-76,-100,-100.0,-39.0,-78.0,-100,-77.0,-79,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477019,7.3784313,20.4499493
-100,-100.0,-100.0,-100.0,-83,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100,-100.0,-100.0,-100,-100,-100,-77,-100,-100.0,-53.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-65,-100.0,-100,-100.0,-100.0,-100,-100,-100,-75,-100,-100.0,-48,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-65,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-76,-100,-100.0,-51.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-76,-100,-100.0,-52.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477020,7.3791084,20.4521561
-100,-100.0,-100.0,-100.0,-57,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-72,-100.0,-100,-100.0,-100.0,-100,-79,-78,-70,-100,-100.0,-51.0,-61.0,-100.0,-100.0,-66,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-72,-100.0,-100,-100.0,-100.0,-53,-76,-80,-75,-100,-100.0,-50,-62,-100,-100.0,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,-100,-78,-71,-76,-100,-100.0,-50.0,-62.0,-100,-100.0,-66,-100.0,-100.0,-100.0,-100.0,-100.0,-73,-100.0,-100.0,-100.0,-100.0,-100,-74,-71,-75,-100,-100.0,-49.0,-62.0,-100,-100.0,-66,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,1662477021,7.3867073,20.4490337
-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-70,-100.0,-100,-100.0,-100.0,-100,-100,-100,-78,-100,-100.0,-48.0,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-71,-100.0,-100,-100.0,-100.0,-100,-100,-100,-80,-100,-100.0,-46,-100,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-71,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-78,-100,-100.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,-70,-100.0,-100.0,-100.0,-100.0,-100,-100,-100,-79,-100,-100.0,-48.0,-100.0,-100,-100.0,-100,-100.0,-100,-100.0,-100.0,-100.0,-100.0,-100.0,1662477022,7.374609,20.4398804
-78,-100.0,-100.0,-100.0,-58,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69,-100.0,-100,-100.0,-100.0,-100,-79,-78,-75,-100,-100.0,-53.0,-55.0,-100.0,-100.0,-61,-100.0,-100.0,-100.0,-100,-100.0,-100.0,-100,-100,-100,-69,-100.0,-100,-100.0,-100.0,-53,-76,-80,-75,-100,-100.0,-53,-56,-100,-100.0,-61,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-69,-100.0,-100.0,-100.0,-100.0,-100,-81,-71,-75,-100,-100.0,-53.0,-56.0,-100,-100.0,-67,-100.0,-100.0,-100.0,-100.0,-100.0,-69,-100.0,-100.0,-100.0,-100.0,-100,-74,-71,-75,-100,-100.0,-53.0,-56.0,-100,-100.0,-66,-100.0,-78,-100.0,-100.0,-100.0,-100.0,-100.0,1662477023,7.3710699,20.4443226
