timestamp,x,y,3087D97197A8,3087D9316B48,3087D9315A88,3087D9B189C8,3087D9B17F28,3087D9315E88,3087D9B15C08,3087D9318248,3087D9720648,3087D97195E8,3087D9319A68,3087D9B17C4C,3087D97189CC,3087D972388C,3087D9717DC8,3087D9715E88,3087D9B19A68,3087D931D728,784476F094A8,3087D9317D08,3087D9715C0C,3087D9317768,3087D93153CC,3087D9B16B48,E8377AA53A64,3087D93197A8,001132535E07,3087D9717CEC,3087D9715A88,3087D97176AC,3087D93195E8,3087D971724C,3087D9317C4C,3087D97158AC,3087D9B159A8,3087D931724C,3087D9717F6C,3087D9B176A8,3087D93189C8,3087D97159C8,D66A6A4744A7,3087D972064C,3087D9B195E8,3087D971D728,3087D9B15128,3087D9B1D728,3087D97182AC,3087D9B155C8,3087D93159C8,3087D9319C0C,3087D9B197A8,3087D97153CC,3087D9B1614C,001132844802,3087D93155C8,3087D9715588,3087D9315588,3087D9717C4C,3087D971992C,3087D9317DC8,3087D9317FC8,3087D97155C8,3087D9316148,3087D9320648,C0A0BBCF658C,3087D97159A8,3087D931614C,3087D9719C0C,3087D931824C,3087D93159A8,3087D9719A68,3087D971614C,38D5471E6C00,3087D9B15A88,3087D9B17768,3497F66BEBA0,00246C2D1701,3087D9717D08,3087D9B17FC8,3087D9B16148,3087D9B17DC8,3087D9B15588,1C3A6002B2FC,3087D93176AC,3087D9B15E88,3087D9B1724C,3087D9717768,3087D9721E68,3087D9716B48,3087D93152CC,3087D9319908,3087D9719908,3087D9717D0C,3087D971548C,3087D9717E6C,3087D97152CC,3087D9B19908,3087D9323888,3087D9317F28
1660222018,0.279437,-0.1250374,0,-60,0,0,0,0,0,0,0,0,-77,0,0,0,0,-72,0,-63,0,0,0,-77,0,-62,-66,0,-77,0,0,0,-49,0,0,0,0,0,0,0,0,0,-68,0,-50,-63,0,-63,0,-74,0,0,0,0,0,-65,-73,0,0,0,0,0,0,-73,0,0,0,0,0,0,0,0,-74,0,-67,0,-76,0,0,0,0,0,0,0,0,0,-72,0,-78,0,-61,0,0,0,0,0,0,0,0,0,0
1660222019,0.27236509999999997,-0.1165424,0,0,-72,0,0,0,0,0,0,-79,-80,0,0,0,0,0,-78,0,0,0,0,-48,0,0,0,0,0,0,-78,0,-80,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,-58,0,0,0,0,0,0,-58,0,0,0,0,0,0,-58,0,0,0,0,0,0,0,0,-80,0,0,-80,-47,0,0,0,0,0,-80,0,0,0,0,0,-48,0,0,0,-81,0,0,0,0,0,-82,0,0
1660222020,0.2731615,-0.10067580000000001,0,0,0,0,0,0,0,0,0,-79,-73,0,0,0,0,0,-74,0,0,0,0,-67,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-62,0,0,-43,0,0,0,-64,0,0,0,0,0,0,0,0,-74,0,0,0,-66,0,0,0,0,0,0,-79,0,0,0,0,-66,0,0,0,-43,-45,0,0,0,0,-45,0,0
1660222021,0.275395,-0.09953719999999999,-68,0,0,0,-76,0,-68,0,0,0,-73,0,0,0,0,0,-74,0,0,-73,0,0,0,0,0,-66,0,0,0,0,0,0,0,-69,-76,-56,0,-59,0,0,0,-85,-79,0,0,0,-88,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,-75,0,0,0,-77,0,-58,0,0,0,-86,0,0,0,0,0,-75,0,0,0,0,0,0,0,0,-45,0,0,-77,0,0,-45,0,-76
1660222022,0.2563611,-0.0887414,0,-79,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,-61,0,-79,-80,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,-48,0,0,0,0,0,0,-47,0,0,0,-38,0,0,-48,0,0,0,0,0,0,0,0,0,0,0,0,-56,0,0,0,0,0,0,0,0,0,0,0,-61,0,-78,0,0,0,0,0,0,0,0,0,0
1660222023,-0.1849346,-0.1440483,0,-78,-75,-56,0,0,0,0,0,0,0,0,0,-57,-78,0,-28,0,0,0,0,-69,0,-78,-80,0,0,0,0,0,0,-75,0,0,-71,0,-59,0,-56,0,-79,-82,-82,0,0,0,-82,-78,0,0,0,0,-89,0,-79,0,0,-76,0,-80,0,0,0,0,-81,-77,-89,0,0,-77,0,-88,0,-66,-74,0,0,0,0,0,0,0,0,0,0,0,-74,0,-78,-84,0,0,0,0,0,-84,0,0,0
1660222025,-0.18934279999999998,-0.1303638,0,-78,0,0,0,0,0,0,0,-51,-79,0,0,0,0,0,-77,0,0,0,0,-52,0,-78,0,0,0,0,0,0,-49,0,0,0,0,0,0,0,0,0,0,0,-50,0,0,0,0,-43,-67,0,0,0,0,0,-45,0,0,0,-51,0,0,-45,0,0,0,0,0,0,0,0,-77,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,-51,0,-79,0,0,0,0,0,0,0,0,0,0
1660222026,-0.1808826,-0.11731849999999999,0,0,-72,0,0,0,0,0,0,-61,-80,0,0,0,0,-78,0,0,0,0,0,-39,0,0,0,0,0,0,-78,0,-68,0,0,0,0,0,0,0,0,0,0,0,-60,0,-81,0,0,-47,0,0,0,0,0,0,-45,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,-80,0,0,-79,-39,0,0,0,0,0,0,0,0,0,-79,0,-39,0,0,0,-80,0,0,0,0,0,-80,0,0
1660222028,-0.16033789999999998,-0.09461810000000001,0,0,-79,0,0,0,0,0,0,-57,-79,0,0,0,0,0,0,0,0,0,0,-51,0,0,-81,0,0,0,-79,0,-57,0,0,0,0,0,0,0,0,0,0,0,-58,0,0,0,0,-44,0,0,0,0,0,0,-43,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,-75,0,0,-83,-51,0,0,0,0,0,0,0,0,0,0,0,-51,0,0,0,-80,0,0,0,0,0,-81,0,0
1660222029,-0.14666279999999998,-0.0853692,0,-72,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,-76,0,0,0,-75,-78,-64,-81,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-42,-75,0,-76,-55,-66,0,0,0,-78,0,-67,-64,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-76,0,0,0,0,0,0,0,-87,0,0,0,0,0,-65,-67,0,0,0,0,0,-67,0,0,0
1660222030,-0.14129229999999998,-0.07566469999999999,0,0,0,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,0,0,0,-64,0,0,-80,0,0,0,0,0,-46,0,0,0,0,0,0,0,0,0,0,0,-46,0,0,0,0,-50,0,0,0,0,0,0,-50,0,0,0,-38,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0
1660222031,-0.1388325,-0.061107100000000004,0,-78,-72,0,0,-70,0,0,0,-75,-44,0,-51,0,-69,-68,-45,0,0,0,0,-69,0,-77,-67,0,0,0,-71,0,-78,0,0,0,0,0,0,0,0,0,-77,0,-78,0,0,0,0,-76,0,0,0,0,0,0,-76,0,0,0,0,0,0,-77,0,0,-71,0,0,0,0,0,-45,0,0,-72,-69,0,0,0,0,0,-80,0,0,0,-69,0,-70,0,-78,0,-76,0,0,0,0,0,-75,0,0
1660222033,-0.11831420000000001,-0.0360075,0,-75,0,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,-60,0,-73,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,0,0,0,-37,0,0,0,0,-55,-67,0,0,0,0,-75,-58,0,0,0,-51,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,-59,0,0,0,0,0,0,0,0,0,0,0,-60,0,-73,0,0,0,0,0,0,0,0,0,0
1660222035,-0.11730410000000002,-0.0088041,0,-65,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,-76,0,0,0,-75,-78,-64,-81,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34,-76,0,-76,-55,-68,0,0,0,-78,0,-67,-69,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,0,-76,0,0,0,0,0,0,0,-87,0,0,0,0,0,-65,-67,0,0,0,0,0,-67,0,0,0
1660222036,-0.11098440000000001,-0.0017441,0,-76,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,-74,0,0,0,0,-57,0,-79,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,-78,0,0,-43,0,0,0,0,0,-78,0,0,0,0,-82,-51,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,-77,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0
1660222039,-0.0806818,0.0296582,0,0,-77,0,0,0,0,0,0,-52,-80,0,0,0,0,0,-74,0,0,0,0,-56,0,0,0,0,0,0,0,0,-53,0,0,0,0,0,0,0,0,-78,0,0,-53,0,0,0,0,0,-78,0,0,0,0,0,-52,0,0,0,0,0,0,-50,0,0,0,0,0,0,0,0,-79,0,0,0,-58,0,0,0,0,0,0,-78,0,0,0,0,-58,0,0,0,-77,0,0,0,0,0,-79,0,0
1660222041,-0.053551,0.05820369999999999,0,0,-79,0,0,0,0,0,0,-61,-80,0,0,0,0,-78,0,0,0,0,0,-41,0,0,0,0,0,0,-79,0,-61,0,0,0,0,0,0,0,0,0,0,0,-61,0,-81,0,0,-36,0,0,0,0,0,0,-35,0,0,0,0,0,0,-36,0,0,0,0,0,0,0,0,-80,0,0,-79,-42,0,-83,0,0,0,0,0,0,0,-79,0,-42,0,0,0,-80,0,0,0,0,0,-80,0,0
1660222042,-0.044907499999999996,0.07243689999999998,0,0,-72,0,0,0,0,0,0,-70,-80,0,0,0,0,-78,0,0,0,0,0,-36,0,0,0,0,0,0,-78,0,-71,0,0,0,0,0,0,0,0,0,0,0,-65,0,-81,0,0,-49,0,0,0,0,0,0,-41,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,-80,0,0,-79,-36,0,0,0,0,0,0,0,0,0,-79,0,-36,0,0,0,-80,0,0,0,0,0,-80,0,0
1660222043,-0.0405081,0.08491810000000001,0,0,0,0,0,0,0,0,0,-75,-73,0,0,0,0,0,-74,0,0,0,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,-43,0,0,0,-66,0,0,0,0,0,0,0,0,-74,0,0,0,-75,0,0,0,0,0,0,-80,0,0,0,0,-74,0,0,0,-50,-50,0,0,0,0,-50,0,0
1660222046,-0.0251781,0.1165677,0,0,-82,0,-73,0,0,0,0,-82,-75,0,0,0,0,0,-77,0,0,-71,0,-77,0,0,0,0,0,0,0,-55,-82,-59,0,-73,0,0,0,0,0,0,0,-83,-81,0,0,0,0,-78,0,-90,-67,0,0,0,0,0,0,-44,0,0,0,0,0,0,0,0,0,-91,0,0,0,-67,0,0,-77,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,0,-49,0,0,-81,0,0,-49,0,-80
1660222047,-0.0157826,0.1301795,0,0,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-65,0,0,0,0,0,0,-78,-70,0,-84,0,-89,0,0,0,0,0,0,0,0,-78,0,0,0,0,-60,0,0,0,0,0,0,-60,0,0,-73,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-81,-65,0,0,0,0,-57,0,0,0,-55,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0
1660222049,0.0007312,0.1550166,0,0,0,-63,0,-80,0,-77,0,-79,-56,0,-71,0,0,-80,-56,0,0,0,0,-70,0,0,-80,0,0,0,-77,0,-81,-80,0,0,-67,-80,-48,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-79,0,-63,0,-65,0,0,0,-69,0,0,0,-79,-72,-68,0,0,0,0,-82,-78,0,0,-78,-80,-72,0,0,0,-58,0,0,0,0,0,-58,-56,0
1660222054,0.0557557,0.2151393,0,0,-76,0,0,0,0,0,0,0,-48,0,0,0,0,0,-47,0,0,0,0,-78,0,0,0,0,0,0,-76,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-77,0,0,0,0,0,0,-77,0,0,0,-69,0,0,0,-66,0,0,0,-77,-78,-69,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,-52,-53,0,0,0,0,-51,0,0
1660222055,0.0671677,0.22853379999999998,0,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-77,0,-59,0,0,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,-78,0,-44,-75,0,-75,0,0,0,0,0,0,0,-66,-70,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-67,0,-76,0,0,0,0,0,0,-78,-84,0,-78,0,0,0,-63,-63,0,0,0,0,0,-63,0,0,0
1660222059,0.11922830000000001,0.2773114,0,-80,-67,0,0,-66,0,0,0,-75,-53,0,-51,0,-79,-67,-52,0,0,0,0,-72,0,-73,-73,0,0,0,-71,0,-78,0,0,0,0,0,0,0,0,0,-77,0,-78,0,0,0,0,-76,0,0,0,0,0,0,-77,0,0,0,0,-80,0,-77,0,0,-71,0,0,0,0,0,-53,0,0,-68,-72,0,0,0,0,0,-80,0,0,0,-66,0,-70,0,-74,0,-76,0,0,0,0,0,0,0,0
1660222060,0.1317899,0.2941867,0,0,-78,0,0,-80,0,0,0,-79,-56,0,0,0,0,-80,-55,0,0,0,0,-70,0,0,0,0,0,0,-80,0,-84,0,0,0,-75,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,-79,0,0,0,-64,0,0,0,-68,0,0,0,-80,-77,-68,0,0,0,0,0,-78,0,0,0,0,-74,0,0,0,-53,-56,0,0,0,0,-53,0,0
1660222063,0.134228,0.3223482,0,0,0,0,0,0,0,0,0,0,-83,0,0,0,0,0,-77,0,0,0,-81,-53,0,0,0,0,0,-81,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-60,0,0,-53,0,0,0,0,0,0,0,0,-73,0,0,0,0,0,0,-69,0,0,0,-79,0,-70,0,0
1660222065,0.153757,0.3466567,0,-57,0,0,0,-82,0,0,0,0,0,0,0,0,0,-79,0,-67,0,0,0,-79,-84,-59,-70,0,-80,-46,0,0,0,0,0,0,0,0,0,0,0,0,-81,0,-47,-68,0,-67,-53,-73,0,0,0,-82,0,-68,-72,0,0,0,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-78,0,0,0,0,0,0,0,0,0,-78,0,0,0,-57,-64,0,0,0,0,0,-64,0,0,0
1660222068,0.1686821,0.3899532,0,-78,-79,0,0,-81,0,0,0,-78,-48,0,0,0,0,-83,-47,0,0,0,0,-79,0,0,-77,0,0,0,-78,0,-78,0,0,0,-77,0,0,0,0,0,-78,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,-76,-77,0,0,-80,0,0,0,0,-79,-66,0,0,0,-67,0,0,0,-79,-78,-78,0,0,0,0,0,-77,0,0,-81,0,-79,0,-79,0,-74,-75,0,0,0,0,-74,0,0
1660222069,0.18965710000000002,0.4061712,-69,0,-79,0,-79,0,-73,0,-71,0,-71,0,0,0,0,0,-69,0,0,-76,0,-76,0,0,0,-71,0,0,-76,0,0,-57,0,-75,-79,-57,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-65,0,0,0,0,-49,0,0,0,0,0,-71,0,-78,-65,0,0,-69,0,-64,0,0,-78,-77,0,-77,0,0,0,0,0,0,0,-57,0,-78,0,0,-35,0,0,-76,0,0,-35,0,-82
1660222070,0.21259299999999998,0.42075680000000004,0,0,-83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,-83,-70,0,-84,0,0,0,0,0,0,0,0,0,0,-66,0,0,0,0,-56,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,-84,-48,0,0,0,0,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660222073,0.24312199999999998,0.4504718,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,-77,0,0,0,-81,-47,0,0,0,0,0,0,0,-73,0,0,0,0,0,-91,0,0,0,0,0,0,-76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79,-60,0,0,-48,0,0,0,0,0,0,0,0,-73,0,0,-47,0,0,0,-76,0,0,0,-79,0,-76,0,-80
1660222074,0.2544984,0.46290829999999994,0,0,0,0,0,0,0,0,0,-79,-73,0,0,0,0,0,-74,0,0,0,0,-70,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,-43,0,0,0,-72,0,0,0,0,0,0,0,0,-74,0,0,0,-70,0,0,0,0,0,0,-79,0,0,0,0,-70,0,0,0,-51,-51,0,0,0,0,-51,0,0
1660222076,0.2837902,0.49396660000000003,0,0,-62,-56,0,0,0,0,0,0,0,0,0,-57,-78,0,-44,0,0,0,0,-75,0,-78,-80,0,0,0,0,0,0,-75,0,0,-65,0,-59,0,-56,0,-79,-82,-82,0,0,0,-82,-80,0,0,0,0,-89,0,-79,0,0,-76,0,-80,0,0,0,0,-81,-67,-89,0,0,-66,0,-88,0,-62,-76,-78,0,0,0,0,0,0,0,0,0,0,-72,0,-78,-84,0,0,0,0,0,-84,0,0,0
1660222077,0.3043086,0.5093011,0,0,0,0,0,0,0,0,0,-69,-79,0,0,0,0,0,-77,0,0,0,0,-33,0,0,0,0,0,0,-81,0,-69,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,0,-45,0,0,0,0,0,0,-53,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,-79,0,0,0,-33,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,0,-78,0,0,0,0,0,-76,0,-80
1660222078,0.3135974,0.5241458,0,0,-79,0,0,0,0,0,0,0,-54,0,0,0,0,0,-53,0,0,0,0,-76,0,0,0,0,0,0,-75,0,0,0,0,0,-64,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,0,0,0,-81,0,0,0,-66,0,0,0,-65,0,0,0,-77,-76,-69,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,-47,-47,0,0,0,0,-47,0,0
1660222079,0.3283547,0.5388400999999999,0,-68,0,0,0,-48,0,0,0,0,0,0,-55,0,0,0,-60,-77,-82,0,0,0,0,-67,-61,0,0,0,0,0,-66,0,0,0,0,0,-74,0,0,0,-55,0,-66,-79,0,-72,-55,-74,0,0,0,0,0,0,-73,0,0,-80,0,0,0,0,0,0,-74,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65,-62,0,0,0,0,0,-62,0,0,0
1660222080,0.3365147,0.5552577,0,0,-77,0,0,0,0,0,0,-49,-80,0,0,0,0,0,-74,0,0,0,0,-57,0,0,0,0,0,0,0,0,-48,0,0,0,0,0,0,0,0,-78,0,0,-48,0,0,0,0,0,-78,0,0,0,0,0,-47,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,-79,0,0,0,-56,0,0,0,0,0,0,-75,0,0,0,0,-57,0,0,0,-77,0,0,0,0,0,-79,0,0
1660222082,0.3347728,0.5715563,-69,0,-79,0,-79,0,-73,0,-71,0,-71,0,0,0,0,0,-69,0,0,-76,0,-76,0,0,0,-71,0,0,-76,0,0,-57,0,-75,-79,-57,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-65,0,0,0,0,-49,0,0,0,0,0,-71,0,-78,-65,0,0,-69,0,-64,0,0,-78,-77,0,-77,0,0,0,0,0,0,0,-57,0,-78,0,0,-29,0,0,-76,0,0,-30,0,-82
1660222083,0.3479381,0.5869724000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71,-65,0,0,0,0,0,0,0,-55,-79,-72,0,-89,0,0,0,0,0,0,0,0,-80,0,0,0,0,-62,0,0,0,0,0,0,-62,0,0,-73,0,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,0,-65,0,0,0,0,-54,0,0,0,-55,0,0,0,0,0,0,-57,0,-78,0,-80,0,-57,0,0
1660222085,0.3730217,0.6144185000000001,-69,0,-79,0,-79,0,-73,0,-71,0,-71,0,0,0,0,0,-69,0,0,-76,0,0,0,0,0,-71,0,0,-76,0,0,-57,0,-75,-79,-57,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-65,0,0,0,0,-49,0,0,0,0,0,-71,0,-78,-65,0,0,-69,0,-64,0,0,-78,-77,0,-77,0,0,0,0,0,0,0,-57,0,-78,0,0,-32,0,0,-76,0,0,-33,0,-82
1660222086,0.3896202,0.6294271,0,-78,0,-63,0,-80,0,-77,0,-79,-51,0,-71,0,0,-80,-52,0,0,0,0,-70,0,0,-80,0,0,0,-76,0,-81,-80,0,0,-63,-80,-48,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-68,0,0,0,-79,0,-63,-79,-61,0,0,0,-64,0,0,0,-79,-72,-68,0,0,0,0,-82,-78,0,0,-78,-80,-72,0,-79,0,-58,0,0,0,0,0,-59,-56,0
1660222087,0.4025665,0.6441943,0,0,-82,0,0,0,0,0,0,-76,-79,0,0,0,0,0,-78,0,0,0,0,-53,0,0,0,0,0,0,-81,0,-75,0,0,0,0,0,0,0,0,0,0,0,-72,0,0,0,0,-59,0,0,0,0,0,0,-60,0,0,0,0,0,0,-60,0,0,0,0,0,0,0,0,-79,0,0,-84,-53,0,0,0,0,0,0,0,0,0,0,0,-54,0,0,0,-81,0,0,0,0,0,-79,0,0
1660222089,0.4189509,0.6708516,0,-81,-67,0,0,-79,0,0,0,-78,-45,0,0,0,0,-78,-45,0,0,0,0,-79,0,0,0,0,0,0,-64,0,0,0,0,0,-60,0,0,0,0,0,0,0,-78,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-78,0,0,0,-59,0,0,0,-59,0,0,0,-76,-71,-67,0,0,0,0,0,0,0,0,-75,0,-70,0,-79,0,-66,-64,0,0,0,0,-65,0,0
1660222101,0.4667772,0.7995669,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,0,0,0,-60,-70,-61,0,0,0,0,0,0,0,0,-80,-75,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,-69,0,0,0,0,-48,0,-68,0,0,-69,0,0,0,0,0,0,0,0,-48,0,0,0,0,-59,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-61,-72,0,0,0,0,-78,0,0,0,0,0,0
1660222107,0.6788139,0.8358181999999998,0,-63,0,0,0,0,0,0,0,0,0,0,-82,0,0,0,0,0,0,0,0,-68,-78,-75,-81,0,0,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,0,0,-69,-55,-66,0,0,0,-78,0,-78,-63,0,0,0,-68,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,0,-70,0,0,0,0,0,0,0,-87,0,0,0,0,0,-63,-67,0,0,0,0,0,-67,0,0,0
1660222108,0.734128,0.842601,0,-78,-79,0,0,-78,0,0,0,-78,-43,0,0,0,0,-81,-41,0,0,0,0,-81,0,0,-77,0,0,0,-78,0,-78,0,0,0,-77,0,0,0,0,0,-78,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,-76,-77,0,0,-80,0,0,0,0,-79,-66,0,0,0,-67,0,0,0,-79,-78,-78,0,0,0,0,0,-77,0,0,-72,0,-79,0,-79,0,-69,0,0,0,0,0,-74,0,0
1660222109,0.7681960999999999,0.8458810999999999,0,0,-77,0,0,0,0,0,0,0,-69,0,0,0,0,0,-61,0,0,0,0,0,0,0,0,0,0,0,-77,0,0,0,0,0,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,-80,0,0,0,-81,0,0,0,0,-73,0,0,0,-72,0,0,0,0,-73,-79,0,0,0,0,0,-78,0,0,0,0,-73,0,0,0,-42,-42,0,0,0,0,-42,0,0
1660222110,0.8380546999999998,0.8546729999999999,0,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,0,0,-75,0,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-30,-78,0,-66,0,0,0,0,0,0,0,-67,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-75,0,0,0,0,0,0,-78,-84,0,0,0,0,0,-64,-63,-82,0,0,0,0,-63,0,0,0
1660222111,0.8619123,0.8565754999999999,-69,0,-79,0,-79,0,-73,0,-71,0,-73,0,0,0,0,0,-73,0,0,-76,0,-76,0,0,0,-71,0,0,-76,0,0,-57,0,-75,-79,-57,0,-61,0,0,0,0,0,0,0,0,0,0,0,0,-69,0,-65,0,0,0,0,-49,0,0,0,0,0,-71,0,-78,-65,0,0,-69,0,-64,0,0,-72,-77,0,-77,0,0,0,0,0,0,0,-57,0,-78,0,0,-24,0,0,-76,0,0,-24,0,-76
1660222112,0.9182853999999999,0.8594681000000001,0,-67,-75,0,0,0,0,0,0,0,0,0,-51,0,-70,0,-51,-74,0,0,0,0,0,-63,-57,0,0,-79,-64,0,-74,0,0,0,0,0,-82,0,0,0,-65,0,-68,-74,0,-75,-54,-67,0,0,0,0,0,0,-68,0,0,0,0,-80,0,0,0,0,-68,0,0,0,0,0,0,0,0,-67,-76,0,0,0,0,0,-75,0,0,0,0,0,-76,0,-66,0,-81,-81,0,0,0,-68,-79,0,0
1660222114,1.0658273999999999,0.8592786,0,-78,-63,0,0,-59,0,0,0,-75,-49,0,-51,0,-69,-60,-52,0,0,0,0,-69,0,-77,-68,0,0,0,-62,0,-78,0,0,0,0,0,0,0,0,0,-77,0,-78,0,0,0,0,-76,0,0,0,0,0,0,-76,0,0,0,0,0,0,-77,0,0,-71,0,0,0,0,0,-51,0,0,-62,-69,0,0,0,0,0,-80,0,0,0,-59,0,-70,0,-78,0,-76,0,0,0,0,0,-75,0,0
1660222130,2.3550429,0.8638599,0,-81,-79,0,0,-79,0,0,0,0,-49,0,0,0,0,-78,-49,0,0,0,0,-77,0,0,0,0,0,0,-64,0,0,0,0,0,-65,0,0,0,0,0,0,0,0,0,0,0,0,-79,0,0,0,0,0,0,-79,0,0,0,0,0,0,-81,0,0,0,-67,0,0,0,-66,0,0,0,-76,-76,-74,0,0,0,0,0,0,0,0,-75,0,-75,0,-79,0,-57,-57,0,0,0,0,-68,0,0
1660222132,2.5196132999999996,0.8661978000000001,0,0,-71,0,0,-70,0,0,0,0,-36,0,0,0,-82,-71,-36,0,0,0,0,0,0,-79,-79,0,0,0,-70,0,0,0,0,0,0,0,0,0,0,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76,-79,0,0,0,0,0,0,0,-79,0,0,0,0,-76,0,0,0,-75,-77,0,0,0,0,0,0,-77,0,0,-71,0,0,0,0,0,0,0,0,0,0,0,-78,0,0
1660222135,2.755332,0.867405,0,0,-79,0,0,0,0,0,0,-58,-77,0,0,0,0,-78,0,0,0,0,0,-48,0,0,0,0,0,0,-79,0,-60,0,0,0,0,0,0,0,0,0,0,0,-58,0,-81,0,0,-30,0,0,0,0,0,0,-31,0,0,0,0,0,0,-30,0,0,0,0,0,0,0,0,-76,0,0,-79,-47,0,-83,0,0,0,0,0,0,0,-79,0,-48,0,0,0,-80,0,0,0,0,0,-81,0,0
