timestamp,30:87:D9:B1:7E:**,30:87:D9:F1:7E:**,30:87:D9:F1:76:**,30:87:D9:F2:38:**,30:87:D9:B1:82:**,30:87:D9:31:97:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:71:81:**,30:87:D9:31:7C:**,30:87:D9:B1:FC:**,30:87:D9:B1:7F:**,30:87:D9:B2:38:**,30:87:D9:F1:81:**,30:87:D9:B1:89:**,30:87:D9:72:38:**,30:87:D9:71:61:**,30:87:D9:71:5C:**,30:87:D9:B2:06:**,30:87:D9:71:99:**,00:24:6C:26:87:**,30:87:D9:72:06:**,30:87:D9:31:81:**,30:87:D9:F1:F0:**,30:87:D9:F2:06:**,30:87:D9:31:F0:**,30:87:D9:B1:7D:**,30:87:D9:31:95:**,30:87:D9:71:7D:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:71:F0:**,30:87:D9:B1:81:**,30:87:D9:B1:76:**,00:24:6C:26:8B:**,30:87:D9:F1:7F:**,34:97:F6:6B:EB:**,30:87:D9:F1:7D:**,30:87:D9:B1:97:**,30:87:D9:71:95:**,30:87:D9:B1:F0:**,00:24:6C:2D:1A:**,30:87:D9:71:FC:**,30:87:D9:31:7E:**,30:87:D9:B1:95:**,30:87:D9:71:7E:**,30:87:D9:71:58:**,30:87:D9:F1:95:**,30:87:D9:71:72:**,78:32:1B:CC:37:**,30:87:D9:71:7F:**,30:87:D9:31:89:**,E4:F0:42:E0:FB:**,30:87:D9:71:89:**,30:87:D9:71:97:**,30:87:D9:F1:97:**,30:87:D9:31:76:**,30:87:D9:71:9A:**,30:87:D9:F1:82:**,B0:6E:BF:3B:A8:**,30:87:D9:71:76:**,30:87:D9:31:7D:**,30:87:D9:31:82:**,30:87:D9:31:FC:**,30:87:D9:32:38:**,30:87:D9:F1:FC:**,30:87:D9:71:82:**
1662467458.269656,-100,-100,-55,-100,-100,-77,-82,-47,-81,-45,-72,-78,-100,-77,-78,-100,-59,-80,-75,-40,-100,-82,-77,-100,-74,-81,-69,-77,-74,-77,-62,-77,-78,-55,-77,-61,-100,-70,-77,-77,-79,-78,-74,-100,-77,-100,-80,-76,-49,-87,-62,-73,-85,-78,-81,-76,-56,-75,-100,-80,-57,-70,-100,-73,-78,-72,-100
1662467459.269428,-100,-100,-60,-80,-100,-65,-73,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-71,-45,-78,-72,-100,-100,-73,-100,-100,-100,-100,-81,-71,-100,-100,-60,-69,-77,-100,-100,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-66,-65,-59,-100,-100,-78,-59,-100,-100,-100,-81,-100,-100
1662467460.269861,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-62,-76,-100,-100,-100,-48,-81,-100,-100,-61,-79,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-77,-79,-100,-48,-100,-100,-100,-49,-62,-100,-100,-100,-100,-100
1662467461.269393,-100,-100,-65,-77,-100,-69,-70,-100,-77,-100,-100,-100,-76,-77,-77,-74,-100,-100,-69,-45,-76,-70,-80,-74,-68,-75,-100,-78,-100,-75,-100,-78,-76,-64,-72,-100,-100,-100,-69,-100,-75,-72,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-74,-70,-70,-65,-100,-100,-80,-64,-100,-100,-78,-78,-78,-100
1662467462.269850,-100,-100,-59,-80,-100,-65,-71,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-73,-45,-78,-72,-100,-100,-71,-100,-100,-100,-100,-100,-71,-100,-100,-60,-70,-77,-100,-100,-65,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-65,-66,-60,-100,-100,-78,-60,-100,-100,-100,-81,-100,-100
1662467463.269591,-100,-100,-63,-75,-100,-70,-69,-100,-79,-100,-100,-100,-74,-78,-76,-74,-100,-100,-68,-45,-100,-68,-80,-78,-67,-76,-100,-100,-100,-78,-100,-78,-79,-64,-72,-100,-100,-100,-70,-100,-78,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-69,-63,-64,-100,-100,-77,-63,-100,-100,-100,-76,-100,-100
1662467464.269596,-100,-100,-54,-100,-100,-73,-79,-100,-80,-100,-74,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-78,-81,-100,-72,-100,-100,-76,-100,-100,-73,-100,-74,-54,-74,-78,-100,-100,-72,-76,-79,-70,-74,-100,-76,-100,-100,-74,-100,-100,-79,-80,-100,-79,-65,-73,-56,-100,-100,-77,-54,-100,-100,-77,-100,-74,-100
1662467465.269939,-80,-79,-44,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-63,-78,-100,-100,-100,-45,-76,-100,-100,-62,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-78,-100,-78,-76,-76,-46,-100,-100,-100,-45,-62,-100,-100,-100,-100,-100
1662467466.270389,-100,-100,-63,-73,-100,-66,-65,-100,-78,-100,-100,-100,-73,-73,-77,-74,-100,-100,-66,-45,-76,-65,-80,-74,-65,-75,-100,-100,-100,-75,-100,-78,-77,-62,-69,-100,-100,-100,-66,-100,-75,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-67,-67,-63,-100,-100,-80,-62,-100,-100,-100,-74,-100,-100
1662467467.269350,-100,-100,-54,-100,-100,-66,-78,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-74,-81,-65,-77,-66,-79,-100,-77,-100,-54,-76,-100,-100,-65,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-54,-100,-100,-80,-55,-65,-100,-73,-78,-72,-100
1662467468.269301,-100,-83,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-62,-64,-100,-100,-100,-47,-81,-100,-100,-61,-100,-100,-100,-100,-100,-79,-100,-82,-100,-100,-100,-100,-100,-64,-100,-65,-100,-100,-47,-100,-100,-100,-48,-62,-100,-100,-100,-100,-100
1662467469.270125,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-58,-63,-100,-100,-100,-51,-79,-100,-100,-59,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-79,-100,-50,-100,-100,-100,-52,-59,-100,-100,-100,-100,-100
1662467470.269716,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-64,-77,-100,-100,-100,-48,-78,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-100,-100,-48,-100,-100,-100,-49,-66,-100,-100,-100,-100,-100
1662467471.269794,-100,-100,-54,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-74,-100,-100,-75,-100,-64,-100,-65,-78,-100,-100,-100,-55,-78,-100,-100,-65,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-79,-100,-100,-55,-100,-100,-100,-55,-69,-100,-100,-100,-100,-100
1662467472.270181,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-63,-100,-65,-76,-100,-100,-100,-47,-78,-100,-100,-61,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-100,-100,-48,-100,-100,-100,-47,-64,-100,-100,-100,-100,-100
1662467473.270476,-100,-100,-58,-100,-100,-72,-79,-100,-80,-100,-75,-72,-100,-77,-79,-100,-100,-100,-72,-45,-100,-78,-76,-100,-72,-100,-100,-75,-100,-100,-78,-100,-78,-59,-74,-80,-100,-100,-71,-76,-79,-70,-77,-100,-77,-100,-100,-77,-100,-100,-81,-80,-100,-79,-70,-71,-59,-100,-100,-76,-59,-100,-100,-77,-100,-75,-100
1662467474.269569,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-63,-68,-100,-100,-100,-49,-78,-100,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-100,-100,-48,-100,-100,-100,-48,-62,-100,-100,-100,-100,-100
1662467475.270122,-100,-100,-66,-73,-78,-76,-64,-100,-100,-100,-77,-100,-75,-100,-74,-71,-100,-100,-65,-45,-79,-63,-79,-81,-65,-100,-100,-100,-100,-75,-100,-100,-100,-66,-77,-100,-78,-100,-74,-100,-100,-62,-79,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-77,-72,-73,-69,-100,-79,-77,-67,-100,-76,-100,-71,-100,-77
1662467476.269473,-100,-100,-66,-74,-100,-61,-67,-100,-77,-100,-100,-100,-75,-78,-77,-77,-100,-100,-66,-45,-100,-66,-77,-77,-68,-78,-100,-100,-100,-75,-100,-78,-79,-67,-72,-100,-100,-100,-62,-100,-78,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-61,-62,-66,-100,-100,-76,-66,-100,-100,-100,-75,-100,-100
1662467477.270078,-80,-79,-48,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-60,-75,-100,-100,-100,-47,-75,-100,-100,-59,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-73,-76,-76,-47,-100,-100,-100,-49,-59,-100,-100,-100,-100,-100
1662467478.269455,-100,-100,-76,-69,-77,-68,-65,-100,-100,-100,-77,-100,-69,-100,-78,-74,-100,-100,-65,-45,-79,-64,-77,-81,-63,-100,-100,-100,-100,-80,-100,-100,-100,-75,-79,-100,-100,-100,-67,-100,-100,-66,-79,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-67,-68,-76,-100,-79,-77,-74,-100,-75,-100,-75,-100,-75
1662467479.269653,-100,-100,-64,-74,-100,-70,-67,-100,-77,-100,-100,-100,-75,-78,-77,-77,-100,-100,-66,-45,-100,-66,-77,-77,-68,-78,-100,-100,-100,-75,-100,-78,-79,-64,-72,-100,-100,-100,-70,-100,-78,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-70,-71,-64,-100,-100,-76,-63,-100,-100,-100,-75,-100,-100
1662467480.269491,-100,-100,-52,-100,-100,-65,-79,-100,-78,-100,-75,-100,-100,-77,-100,-100,-100,-100,-100,-45,-100,-78,-78,-100,-100,-100,-100,-77,-100,-100,-79,-100,-76,-53,-75,-80,-100,-100,-66,-76,-79,-76,-77,-100,-77,-100,-100,-75,-100,-100,-78,-80,-100,-79,-66,-63,-53,-100,-100,-77,-53,-100,-100,-74,-100,-74,-100
1662467481.269955,-100,-100,-54,-100,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-75,-40,-100,-76,-100,-100,-76,-100,-70,-100,-69,-80,-100,-100,-100,-53,-78,-100,-100,-68,-100,-100,-100,-76,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-53,-100,-100,-100,-53,-69,-100,-100,-100,-100,-100
1662467482.269907,-100,-80,-59,-100,-100,-67,-79,-100,-78,-100,-75,-78,-100,-78,-100,-100,-100,-100,-100,-45,-100,-78,-77,-79,-100,-80,-100,-79,-100,-100,-79,-80,-77,-58,-74,-77,-100,-100,-65,-77,-78,-76,-75,-100,-76,-100,-100,-77,-100,-100,-79,-100,-100,-100,-67,-65,-58,-100,-100,-78,-58,-100,-100,-74,-100,-74,-100
1662467483.269817,-100,-100,-55,-100,-100,-68,-79,-100,-80,-100,-74,-72,-100,-77,-79,-100,-100,-100,-72,-45,-100,-78,-79,-100,-72,-100,-100,-76,-100,-100,-78,-100,-76,-55,-74,-80,-100,-100,-71,-76,-79,-70,-77,-100,-77,-100,-100,-77,-100,-100,-81,-80,-100,-79,-65,-72,-55,-100,-100,-76,-55,-100,-100,-77,-100,-77,-100
1662467484.269358,-81,-80,-54,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-71,-100,-70,-77,-100,-100,-100,-54,-72,-100,-100,-70,-75,-100,-100,-78,-100,-79,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-54,-100,-100,-100,-54,-59,-100,-100,-100,-100,-100
1662467485.269498,-100,-100,-61,-74,-100,-72,-65,-100,-74,-100,-100,-100,-77,-79,-75,-74,-100,-100,-65,-45,-100,-66,-78,-78,-64,-79,-100,-100,-100,-77,-100,-78,-73,-64,-73,-100,-100,-100,-63,-100,-77,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-73,-69,-71,-65,-100,-100,-76,-64,-100,-100,-100,-74,-100,-100
1662467486.269689,-100,-100,-63,-80,-100,-65,-73,-100,-100,-100,-100,-72,-100,-100,-79,-100,-100,-100,-72,-45,-78,-71,-81,-100,-72,-100,-100,-100,-100,-81,-73,-100,-100,-62,-70,-76,-100,-100,-72,-100,-100,-71,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-72,-72,-62,-100,-100,-79,-63,-100,-100,-100,-81,-100,-100
1662467487.269666,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-67,-100,-65,-79,-100,-100,-100,-48,-79,-100,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-78,-100,-100,-49,-100,-100,-100,-49,-65,-100,-100,-100,-100,-100
1662467488.269744,-100,-100,-61,-80,-100,-65,-72,-100,-100,-100,-100,-76,-100,-100,-79,-100,-100,-100,-72,-45,-78,-73,-100,-100,-72,-100,-100,-100,-100,-81,-76,-100,-100,-61,-70,-76,-100,-100,-66,-100,-100,-76,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-64,-64,-62,-100,-100,-79,-61,-100,-100,-100,-81,-100,-100
1662467489.269853,-100,-100,-60,-80,-100,-65,-72,-100,-100,-100,-100,-76,-79,-100,-100,-100,-100,-100,-72,-45,-78,-72,-100,-100,-72,-100,-100,-100,-100,-100,-71,-100,-100,-60,-71,-77,-100,-100,-64,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-64,-68,-61,-100,-100,-79,-59,-100,-100,-100,-81,-100,-100
1662467490.269852,-100,-100,-61,-77,-100,-65,-70,-100,-77,-100,-100,-100,-76,-77,-77,-74,-100,-100,-69,-45,-76,-70,-80,-74,-68,-75,-100,-78,-100,-75,-100,-78,-76,-61,-72,-100,-100,-100,-65,-100,-75,-71,-100,-100,-80,-100,-100,-100,-100,-100,-100,-78,-100,-74,-64,-64,-59,-100,-100,-80,-60,-100,-100,-78,-78,-78,-100
1662467491.269292,-100,-100,-66,-81,-100,-73,-71,-100,-100,-100,-100,-75,-79,-100,-100,-100,-100,-100,-72,-45,-78,-69,-100,-100,-70,-100,-100,-100,-100,-100,-71,-100,-100,-60,-70,-76,-100,-100,-72,-100,-100,-74,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-74,-72,-66,-100,-100,-79,-60,-100,-100,-100,-80,-100,-100
1662467492.269627,-100,-100,-59,-100,-100,-65,-73,-100,-100,-100,-68,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-71,-81,-100,-72,-100,-100,-100,-100,-81,-73,-100,-100,-59,-68,-76,-100,-100,-72,-100,-79,-71,-69,-100,-100,-100,-100,-100,-100,-100,-76,-80,-100,-79,-72,-71,-59,-100,-100,-79,-59,-100,-100,-69,-100,-100,-100
1662467493.269386,-100,-100,-53,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-59,-100,-59,-77,-100,-100,-100,-53,-72,-100,-100,-59,-69,-100,-100,-77,-80,-76,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-77,-76,-54,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467494.269257,-100,-80,-52,-100,-100,-79,-84,-47,-77,-45,-74,-78,-100,-77,-100,-100,-59,-80,-100,-40,-100,-84,-77,-79,-100,-81,-100,-77,-78,-100,-79,-80,-78,-52,-74,-77,-100,-100,-79,-77,-78,-78,-76,-100,-77,-100,-80,-76,-49,-87,-71,-100,-85,-100,-79,-71,-58,-75,-100,-76,-58,-100,-100,-76,-100,-75,-100
1662467495.269343,-80,-79,-53,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-69,-100,-69,-100,-100,-100,-100,-54,-71,-100,-100,-70,-77,-100,-100,-79,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-55,-100,-100,-100,-54,-69,-100,-100,-100,-100,-100
1662467496.269413,-100,-100,-65,-73,-100,-69,-72,-100,-78,-100,-100,-100,-73,-73,-77,-74,-100,-100,-68,-45,-76,-67,-80,-74,-73,-75,-100,-100,-100,-75,-100,-78,-77,-65,-69,-100,-100,-100,-69,-100,-75,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-69,-66,-66,-100,-100,-80,-65,-100,-100,-100,-74,-100,-100
1662467497.269563,-81,-80,-54,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-71,-100,-70,-77,-100,-100,-100,-53,-72,-100,-100,-70,-75,-100,-100,-79,-100,-79,-100,-79,-100,-100,-100,-100,-100,-78,-100,-79,-78,-76,-54,-100,-100,-100,-54,-59,-100,-100,-100,-100,-100
1662467498.269760,-100,-100,-62,-80,-100,-65,-68,-100,-77,-100,-100,-76,-79,-77,-77,-74,-100,-100,-72,-45,-76,-71,-80,-74,-70,-75,-100,-78,-100,-75,-77,-78,-76,-61,-70,-77,-100,-100,-65,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-75,-78,-100,-74,-65,-66,-62,-100,-100,-80,-61,-100,-100,-78,-78,-78,-100
1662467499.270226,-80,-79,-51,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-60,-80,-100,-100,-100,-51,-71,-100,-100,-60,-78,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-51,-100,-100,-100,-50,-72,-100,-100,-100,-100,-100
1662467500.269933,-100,-100,-68,-66,-70,-62,-66,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-67,-45,-100,-66,-72,-100,-65,-100,-100,-100,-100,-77,-100,-100,-73,-66,-67,-100,-100,-100,-61,-100,-100,-57,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-60,-61,-66,-100,-73,-74,-65,-100,-75,-100,-74,-100,-71
1662467501.269908,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-64,-100,-63,-78,-100,-100,-100,-48,-81,-100,-100,-63,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-100,-65,-100,-78,-100,-100,-48,-100,-100,-100,-48,-64,-100,-100,-100,-100,-100
1662467502.269586,-80,-79,-45,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-62,-69,-100,-100,-100,-45,-75,-100,-100,-61,-75,-100,-100,-78,-100,-80,-100,-100,-100,-100,-100,-100,-100,-68,-100,-68,-76,-76,-45,-100,-100,-100,-46,-60,-100,-100,-100,-100,-100
1662467503.269728,-100,-100,-52,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-73,-100,-73,-77,-100,-100,-100,-53,-72,-100,-100,-74,-69,-100,-100,-77,-80,-76,-100,-100,-100,-100,-100,-100,-100,-78,-100,-77,-77,-76,-52,-100,-100,-100,-53,-74,-100,-100,-100,-100,-100
1662467504.270133,-80,-78,-53,-100,-100,-74,-75,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-75,-40,-100,-70,-100,-100,-76,-100,-59,-100,-59,-77,-100,-100,-100,-54,-72,-100,-100,-58,-69,-100,-100,-77,-80,-76,-100,-80,-100,-100,-100,-100,-100,-78,-100,-80,-77,-76,-53,-100,-100,-100,-53,-59,-100,-100,-100,-100,-100
1662467505.269537,-100,-100,-68,-80,-100,-65,-73,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-72,-45,-78,-73,-100,-100,-71,-100,-100,-100,-100,-81,-76,-100,-100,-68,-71,-76,-100,-100,-71,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-64,-73,-69,-100,-100,-79,-67,-100,-100,-100,-81,-100,-100
1662467506.269495,-100,-100,-52,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-57,-100,-59,-79,-100,-100,-100,-52,-79,-100,-100,-59,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-79,-79,-100,-52,-100,-100,-100,-53,-58,-100,-100,-100,-100,-100
1662467507.269916,-100,-100,-57,-100,-100,-66,-79,-100,-100,-100,-73,-72,-100,-100,-79,-100,-100,-100,-72,-45,-100,-78,-81,-100,-72,-100,-100,-78,-100,-100,-73,-100,-74,-57,-74,-78,-100,-100,-71,-76,-79,-70,-76,-100,-76,-100,-100,-79,-100,-100,-79,-80,-100,-79,-72,-72,-56,-100,-100,-75,-56,-100,-100,-77,-100,-74,-100
1662467508.269970,-100,-100,-65,-77,-100,-73,-71,-100,-77,-100,-100,-76,-76,-77,-77,-74,-100,-100,-70,-45,-76,-70,-80,-74,-70,-75,-100,-78,-100,-75,-78,-78,-76,-64,-71,-77,-100,-100,-65,-100,-75,-70,-100,-100,-80,-100,-100,-100,-100,-100,-78,-78,-100,-74,-74,-64,-65,-100,-100,-80,-65,-100,-100,-78,-78,-78,-100
1662467509.269423,-100,-100,-50,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-59,-100,-60,-64,-100,-100,-100,-51,-79,-100,-100,-60,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-63,-100,-64,-79,-100,-49,-100,-100,-100,-50,-59,-100,-100,-100,-100,-100
1662467510.269362,-100,-100,-68,-67,-78,-75,-62,-100,-71,-100,-100,-100,-68,-72,-71,-70,-100,-100,-61,-45,-100,-62,-78,-100,-61,-100,-100,-100,-100,-72,-100,-100,-100,-67,-74,-100,-100,-100,-75,-100,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-67,-76,-75,-68,-100,-72,-77,-65,-100,-75,-100,-71,-100,-77
1662467511.270059,-100,-100,-53,-100,-100,-66,-74,-100,-81,-100,-72,-78,-100,-77,-79,-100,-100,-100,-74,-40,-100,-75,-77,-100,-74,-81,-69,-77,-69,-77,-100,-77,-78,-53,-76,-100,-100,-69,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-78,-75,-76,-53,-100,-100,-80,-53,-71,-100,-73,-78,-72,-100
1662467512.269547,-100,-100,-66,-80,-100,-67,-71,-100,-77,-100,-100,-76,-79,-77,-100,-100,-100,-100,-72,-45,-100,-71,-100,-100,-73,-100,-100,-100,-100,-100,-71,-100,-76,-65,-69,-77,-100,-100,-65,-100,-100,-77,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-67,-74,-66,-100,-100,-79,-63,-100,-100,-78,-80,-78,-100
1662467513.269591,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-67,-100,-66,-78,-100,-100,-100,-49,-78,-100,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-66,-100,-66,-100,-100,-49,-100,-100,-100,-49,-66,-100,-100,-100,-100,-100
1662467514.269525,-100,-100,-64,-66,-70,-63,-65,-100,-74,-100,-100,-100,-69,-73,-75,-71,-100,-100,-63,-45,-100,-67,-72,-100,-67,-100,-100,-100,-100,-77,-100,-100,-73,-66,-67,-100,-100,-100,-61,-100,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-78,-62,-64,-100,-73,-74,-65,-100,-75,-100,-71,-100,-71
1662467515.269569,-100,-100,-49,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-62,-100,-62,-80,-100,-100,-100,-47,-79,-100,-100,-62,-79,-100,-100,-78,-100,-81,-100,-100,-100,-100,-100,-100,-100,-79,-100,-79,-79,-100,-47,-100,-100,-100,-48,-62,-100,-100,-100,-100,-100
1662467516.269629,-100,-83,-46,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-61,-100,-62,-79,-100,-100,-100,-46,-81,-100,-100,-60,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-64,-100,-78,-100,-100,-46,-100,-100,-100,-46,-61,-100,-100,-100,-100,-100
1662467517.269913,-80,-79,-54,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-66,-100,-65,-80,-100,-100,-100,-53,-75,-100,-100,-67,-75,-100,-100,-78,-100,-80,-100,-79,-100,-100,-100,-100,-100,-100,-100,-79,-78,-76,-54,-100,-100,-100,-53,-64,-100,-100,-100,-100,-100
1662467518.269284,-100,-100,-53,-100,-100,-66,-74,-100,-81,-100,-72,-100,-100,-100,-79,-100,-100,-100,-74,-40,-100,-72,-100,-100,-74,-81,-69,-77,-69,-79,-100,-77,-100,-53,-76,-100,-100,-68,-66,-77,-79,-76,-74,-100,-77,-100,-100,-76,-100,-100,-100,-73,-100,-77,-75,-76,-53,-100,-100,-80,-54,-69,-100,-73,-78,-72,-100
1662467519.269485,-100,-100,-64,-74,-100,-61,-67,-100,-78,-100,-100,-100,-75,-78,-77,-77,-100,-100,-66,-45,-100,-69,-80,-76,-67,-78,-100,-100,-100,-75,-100,-78,-77,-64,-74,-100,-100,-100,-70,-100,-78,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-70,-62,-65,-100,-100,-80,-63,-100,-100,-100,-75,-100,-100
